Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD0400210,2025-04-26 00:47,Sting dâu 330ml,SP023,4,10000,40000,NV045,ZaloPay,,Vĩnh Long
HD0400211,2025-04-02 13:53,Snack Lay’s vị khoai tây,SP005,2,12000,24000,NV020,Chuyển khoản,KH444,Kiên Giang
HD0400212,2025-04-02 22:34,Cáp sạc Type-C,SP077,4,30000,120000,NV016,Tiền mặt,KH080,Hải Phòng
HD0400213,2025-04-01 07:45,Sữa tươi Vinamilk không đường 180ml,SP008,5,6500,32500,NV026,Thẻ,KH316,Ninh Thuận
HD0400214,2025-04-26 08:29,Giấy in A4 Double A,SP085,4,68000,272000,NV040,Chuyển khoản,KH658,Vĩnh Phúc
HD0400215,2025-04-02 17:49,Bánh gạo One One,SP014,3,10000,30000,NV010,Chuyển khoản,KH867,Vĩnh Long
HD0400216,2025-04-09 01:44,Xà phòng Lifebuoy bánh,SP038,7,11000,77000,NV043,MoMo,KH873,Yên Bái
HD0400217,2025-04-22 05:15,Snack Lay’s vị khoai tây,SP005,5,12000,60000,NV023,ZaloPay,KH008,An Giang
HD0400218,2025-04-09 14:07,Sữa tươi Vinamilk không đường 180ml,SP008,7,6500,45500,NV038,Tiền mặt,KH978,Hậu Giang
HD0400219,2025-04-08 05:42,Cáp sạc Type-C,SP077,10,30000,300000,NV003,MoMo,KH992,Tiền Giang
HD0400220,2025-04-05 00:23,Nước suối Lavie 500ml,SP018,8,7000,56000,NV030,Chuyển khoản,KH359,Hải Phòng
HD0400221,2025-04-08 20:28,Bật lửa gas mini,SP056,6,6000,36000,NV038,Tiền mặt,,Bến Tre
HD0400222,2025-04-01 03:22,Bánh gạo One One,SP014,8,10000,80000,NV039,Thẻ,,Lào Cai
HD0400223,2025-04-07 17:36,Kẹp giấy lớn,SP069,8,5000,40000,NV009,Thẻ,,Bình Định
HD0400224,2025-04-05 23:45,Giấy decal in A4,SP086,6,19000,114000,NV038,Chuyển khoản,KH728,Hải Dương
HD0400225,2025-04-27 09:42,Tương ớt Cholimex,SP098,9,12000,108000,NV024,MoMo,,Quảng Ngãi
HD0400226,2025-04-02 10:28,Bột nêm Knorr 400g,SP097,4,35000,140000,NV013,ZaloPay,KH561,Hà Giang
HD0400227,2025-04-08 23:48,Bao cao su OK hộp 3 cái,SP091,6,27000,162000,NV033,Thẻ,KH738,Quảng Bình
HD0400228,2025-04-01 17:16,Gạo ST25 2kg,SP045,8,68000,544000,NV047,Thẻ,KH021,Lào Cai
HD0400229,2025-04-07 12:17,Cafe G7 3in1,SP027,2,16000,32000,NV026,Tiền mặt,KH349,Quảng Ngãi
HD0400230,2025-04-18 16:25,Giấy vệ sinh Bless You 10 cuộn,SP031,7,48000,336000,NV024,Chuyển khoản,KH422,Quảng Trị
HD0400231,2025-04-23 22:26,Muối i-ốt 500g,SP043,1,7000,7000,NV033,Tiền mặt,KH111,Long An
HD0400232,2025-04-25 08:01,Chổi quét bụi mini,SP054,7,21000,147000,NV003,ZaloPay,KH720,Hà Nam
HD0400233,2025-04-23 11:48,Quạt mini USB,SP073,5,32000,160000,NV033,Tiền mặt,KH075,Lai Châu
HD0400234,2025-04-28 01:39,Kẹp giấy lớn,SP069,10,5000,50000,NV015,ZaloPay,,Bà Rịa - Vũng Tàu
HD0400235,2025-04-07 03:51,Chổi lau nhà 360 độ,SP096,10,99000,990000,NV037,Thẻ,KH476,Cao Bằng
HD0400236,2025-04-25 11:35,USB 32GB Kingston,SP076,5,110000,550000,NV033,Tiền mặt,,Điện Biên
HD0400237,2025-04-14 17:53,Muối i-ốt 500g,SP043,9,7000,63000,NV006,ZaloPay,KH565,Bình Thuận
HD0400238,2025-04-18 05:28,Ổ cắm điện 3 lỗ,SP088,3,30000,90000,NV042,MoMo,,Cà Mau
HD0400239,2025-04-23 00:56,Chổi lau nhà 360 độ,SP096,8,99000,792000,NV009,ZaloPay,KH244,Yên Bái
HD0400240,2025-04-02 21:56,Mì Omachi xốt spaghetti,SP002,7,11000,77000,NV039,MoMo,KH942,Cà Mau
HD0400241,2025-04-13 05:44,Sữa tươi Vinamilk không đường 180ml,SP008,7,6500,45500,NV039,MoMo,KH844,Thái Nguyên
HD0400242,2025-04-04 03:31,Dao rọc giấy nhỏ,SP061,9,8000,72000,NV013,Tiền mặt,KH584,Lào Cai
HD0400243,2025-04-07 14:01,Sữa đặc Ông Thọ,SP010,3,25000,75000,NV022,ZaloPay,KH816,Khánh Hòa
HD0400244,2025-04-02 17:04,Giấy in A4 Double A,SP085,1,68000,68000,NV043,MoMo,KH211,Lào Cai
HD0400245,2025-04-21 19:50,Xà phòng Lifebuoy bánh,SP038,4,11000,44000,NV016,MoMo,KH574,Hà Nam
HD0400246,2025-04-16 19:06,Sting dâu 330ml,SP023,7,10000,70000,NV027,MoMo,KH591,Bình Phước
HD0400247,2025-04-23 12:36,Dao kéo nhà bếp,SP071,1,28000,28000,NV018,Thẻ,KH614,Sóc Trăng
HD0400248,2025-04-18 14:42,Tương cà Heinz,SP099,9,17000,153000,NV014,ZaloPay,KH096,Bến Tre
HD0400249,2025-04-10 12:57,Bánh quy Cosy Marie,SP013,10,15000,150000,NV004,Thẻ,KH727,Đà Nẵng
HD0400250,2025-04-10 16:38,Nước suối Aquafina 500ml,SP017,9,7000,63000,NV049,Tiền mặt,,Thừa Thiên Huế
HD0400251,2025-04-05 12:19,Nước mắm Nam Ngư 500ml,SP041,1,18000,18000,NV044,ZaloPay,,Long An
HD0400252,2025-04-01 14:05,Dầu ăn Tường An 1L,SP044,10,59000,590000,NV027,Thẻ,KH193,Sóc Trăng
HD0400253,2025-04-28 19:30,Giấy vệ sinh Bless You 10 cuộn,SP031,3,48000,144000,NV036,Thẻ,KH643,Gia Lai
HD0400254,2025-04-05 19:15,Bộ dao cạo râu Gillette,SP095,8,33000,264000,NV043,Thẻ,KH234,Ninh Thuận
HD0400255,2025-04-11 23:21,Mì Omachi xốt spaghetti,SP002,3,11000,33000,NV029,ZaloPay,KH347,Long An
HD0400256,2025-04-14 23:51,Bánh quy AFC,SP049,8,16000,128000,NV008,Tiền mặt,KH296,Đắk Nông
HD0400257,2025-04-13 18:49,Máy tính Casio FX-580,SP087,2,720000,1440000,NV034,Chuyển khoản,KH284,Ninh Thuận
HD0400258,2025-04-08 15:51,Khăn giấy ướt Bobby,SP030,3,22000,66000,NV016,ZaloPay,KH784,Phú Yên
HD0400259,2025-04-03 22:56,Nến thơm mini,SP053,6,25000,150000,NV048,ZaloPay,KH193,Quảng Ninh
HD0400260,2025-04-07 13:39,Sáp thơm phòng,SP093,6,20000,120000,NV035,Tiền mặt,KH636,Long An
HD0400261,2025-04-04 10:25,Snack Oishi tôm cay,SP006,2,10000,20000,NV036,Thẻ,KH195,Bến Tre
HD0400262,2025-04-13 10:49,Nước suối Aquafina 500ml,SP017,8,7000,56000,NV050,Chuyển khoản,KH625,Sóc Trăng
HD0400263,2025-04-14 15:21,Nước xịt phòng hương lavender,SP092,2,42000,84000,NV014,Tiền mặt,KH712,Yên Bái
HD0400264,2025-04-11 07:56,Cafe G7 3in1,SP027,9,16000,144000,NV038,Tiền mặt,KH485,Bắc Ninh
HD0400265,2025-04-09 19:25,Kem đánh răng P/S 100g,SP033,1,21000,21000,NV011,MoMo,KH391,Đắk Lắk
HD0400266,2025-04-04 00:34,Nước suối Lavie 500ml,SP018,1,7000,7000,NV008,Chuyển khoản,,Thừa Thiên Huế
HD0400267,2025-04-27 13:37,Gôm Pentel,SP066,9,4000,36000,NV045,Thẻ,KH420,Bình Định
HD0400268,2025-04-25 12:09,Gạo ST25 2kg,SP045,4,68000,272000,NV004,Thẻ,KH415,Thái Bình
HD0400269,2025-04-13 02:27,Chổi quét bụi mini,SP054,9,21000,189000,NV036,Thẻ,KH694,Hòa Bình
HD0400270,2025-04-05 13:37,Nước xịt phòng hương lavender,SP092,7,42000,294000,NV045,ZaloPay,KH040,Khánh Hòa
HD0400271,2025-04-15 07:49,Thùng rác nhựa 10L,SP055,3,45000,135000,NV012,MoMo,,TP Hồ Chí Minh
HD0400272,2025-04-06 09:02,Pin tiểu Panasonic (2 viên),SP060,5,18000,90000,NV046,ZaloPay,,Tiền Giang
HD0400273,2025-04-13 17:09,Thước kẻ 20cm,SP065,2,6000,12000,NV044,Chuyển khoản,KH523,Bình Dương
HD0400274,2025-04-23 14:10,Sữa tươi Vinamilk không đường 180ml,SP008,2,6500,13000,NV044,Tiền mặt,KH646,Bình Định
HD0400275,2025-04-09 21:11,Sữa chua uống Probi,SP009,7,7000,49000,NV032,Chuyển khoản,KH014,Bắc Kạn
HD0400276,2025-04-21 06:12,Sữa đậu nành Fami,SP011,2,6000,12000,NV021,ZaloPay,KH945,Điện Biên
HD0400277,2025-04-07 03:07,Nước xịt phòng hương lavender,SP092,10,42000,420000,NV041,ZaloPay,KH580,Bình Phước
HD0400278,2025-04-20 12:36,Bao cao su OK hộp 3 cái,SP091,4,27000,108000,NV027,Chuyển khoản,KH544,Đắk Nông
HD0400279,2025-04-27 15:31,Ổ cứng SSD 240GB,SP075,5,620000,3100000,NV040,Thẻ,KH720,Lai Châu
HD0400280,2025-04-10 08:39,Bột giặt Omo 400g,SP039,1,18000,18000,NV049,Tiền mặt,KH182,Nghệ An
HD0400281,2025-04-04 08:42,USB 32GB Kingston,SP076,8,110000,880000,NV044,ZaloPay,KH585,Lai Châu
HD0400282,2025-04-13 06:18,Phở ăn liền Vifon,SP003,6,8500,51000,NV026,Thẻ,KH864,Sơn La
HD0400283,2025-04-09 10:33,Trà xanh không độ,SP019,10,10000,100000,NV007,Tiền mặt,KH606,Bà Rịa - Vũng Tàu
HD0400284,2025-04-09 21:45,Băng keo trong 5cm,SP062,2,10000,20000,NV010,Thẻ,KH387,Hải Phòng
HD0400285,2025-04-17 18:11,Khay đựng hồ sơ,SP079,2,18000,36000,NV034,Tiền mặt,KH128,Bình Dương
HD0400286,2025-04-15 21:13,Nước ép cam Twister,SP020,2,11000,22000,NV019,Thẻ,KH784,Lâm Đồng
HD0400287,2025-04-11 08:10,Túi zipper đựng đồ,SP080,1,10000,10000,NV016,ZaloPay,KH771,Cà Mau
HD0400288,2025-04-17 16:09,Khay đựng hồ sơ,SP079,3,18000,54000,NV014,MoMo,KH554,Quảng Ngãi
HD0400289,2025-04-15 21:09,Quạt mini USB,SP073,3,32000,96000,NV009,ZaloPay,KH430,Quảng Bình
HD0400290,2025-04-28 18:20,Bút chì gỗ HB,SP068,3,7000,21000,NV009,Tiền mặt,KH904,Hà Tĩnh
HD0400291,2025-04-01 22:45,Tương cà Heinz,SP099,2,17000,34000,NV017,ZaloPay,,Thừa Thiên Huế
HD0400292,2025-04-26 19:27,Giấy in A4 Double A,SP085,4,68000,272000,NV043,Tiền mặt,KH932,Tiền Giang
HD0400293,2025-04-01 10:19,Bánh quy Cosy Marie,SP013,3,15000,45000,NV050,MoMo,KH085,Thanh Hóa
HD0400294,2025-04-12 04:51,Sting dâu 330ml,SP023,6,10000,60000,NV046,Thẻ,KH553,Hậu Giang
HD0400295,2025-04-03 03:37,Khăn giấy ướt Bobby,SP030,6,22000,132000,NV002,Chuyển khoản,KH462,Thừa Thiên Huế
HD0400296,2025-04-14 08:47,Ổ cứng SSD 240GB,SP075,6,620000,3720000,NV021,Chuyển khoản,,Tuyên Quang
HD0400297,2025-04-25 07:59,Sữa chua uống Probi,SP009,8,7000,56000,NV011,Chuyển khoản,KH156,Gia Lai
HD0400298,2025-04-12 21:39,Trà xanh không độ,SP019,3,10000,30000,NV032,ZaloPay,,Hà Nội
HD0400299,2025-04-13 02:12,Nước ép cam Twister,SP020,10,11000,110000,NV035,Tiền mặt,KH310,Lai Châu
HD0400300,2025-04-28 20:49,Sữa đậu nành Fami,SP011,5,6000,30000,NV037,Thẻ,KH255,Hà Nam
HD0400301,2025-04-27 13:46,Chổi lau nhà 360 độ,SP096,3,99000,297000,NV030,Chuyển khoản,KH455,Vĩnh Phúc
HD0400302,2025-04-26 13:09,Bút chì gỗ HB,SP068,7,7000,49000,NV043,ZaloPay,KH093,Thái Bình
HD0400303,2025-04-16 10:20,Giấy decal in A4,SP086,7,19000,133000,NV049,ZaloPay,,Quảng Trị
HD0400304,2025-04-04 23:14,Dao kéo nhà bếp,SP071,1,28000,28000,NV017,ZaloPay,KH490,Sơn La
HD0400305,2025-04-09 15:00,Gia vị nấu bún bò Huế,SP100,3,24000,72000,NV046,Chuyển khoản,,Đà Nẵng
HD0400306,2025-04-12 22:53,Sáp thơm phòng,SP093,4,20000,80000,NV035,Chuyển khoản,KH014,Khánh Hòa
HD0400307,2025-04-18 06:40,Giấy vệ sinh Bless You 10 cuộn,SP031,5,48000,240000,NV004,ZaloPay,KH332,Bình Định
HD0400308,2025-04-26 07:17,Dầu ăn Tường An 1L,SP044,1,59000,59000,NV020,Tiền mặt,KH645,Cao Bằng
HD0400309,2025-04-06 14:04,Bìa còng A4,SP081,6,22000,132000,NV029,Tiền mặt,,Hải Phòng
HD0400310,2025-04-14 16:19,Nước mắm Nam Ngư 500ml,SP041,1,18000,18000,NV050,ZaloPay,,Vĩnh Phúc
HD0400311,2025-04-28 12:01,Dao rọc giấy nhỏ,SP061,5,8000,40000,NV009,ZaloPay,KH037,An Giang
HD0400312,2025-04-22 05:32,Máy sấy tóc mini,SP089,6,95000,570000,NV047,MoMo,KH738,Thanh Hóa
HD0400313,2025-04-23 23:30,Nước suối Aquafina 500ml,SP017,7,7000,49000,NV007,Chuyển khoản,KH666,Trà Vinh
HD0400314,2025-04-17 13:50,Sáp thơm phòng,SP093,7,20000,140000,NV024,Thẻ,KH533,Hà Nam
HD0400315,2025-04-02 11:13,Bìa nhựa 2 mặt,SP067,5,8000,40000,NV040,ZaloPay,KH063,Lạng Sơn
HD0400316,2025-04-17 19:23,Trà xanh không độ,SP019,8,10000,80000,NV034,MoMo,KH429,Sóc Trăng
HD0400317,2025-04-11 19:13,Nến thơm mini,SP053,1,25000,25000,NV007,Chuyển khoản,,Hưng Yên
HD0400318,2025-04-18 13:42,Sữa chua uống Probi,SP009,6,7000,42000,NV026,Chuyển khoản,KH131,Đồng Tháp
HD0400319,2025-04-01 15:51,Bánh quy AFC,SP049,6,16000,96000,NV039,Thẻ,KH102,TP Hồ Chí Minh
HD0400320,2025-04-12 00:19,Cafe G7 3in1,SP027,3,16000,48000,NV047,MoMo,KH082,Bến Tre
HD0400321,2025-04-15 17:03,Dao rọc giấy nhỏ,SP061,1,8000,8000,NV011,ZaloPay,KH388,Bến Tre
HD0400322,2025-04-08 06:08,Coca-Cola lon 330ml,SP022,4,9000,36000,NV035,Tiền mặt,KH253,Phú Yên
HD0400323,2025-04-19 03:01,Giấy decal in A4,SP086,1,19000,19000,NV050,MoMo,KH070,Bình Định
HD0400324,2025-04-08 03:17,Tương ớt Cholimex,SP098,5,12000,60000,NV036,Tiền mặt,KH717,Bà Rịa - Vũng Tàu
HD0400325,2025-04-07 18:34,Cafe lon Highlands,SP026,9,18000,162000,NV012,Thẻ,KH180,Thanh Hóa
HD0400326,2025-04-20 02:00,Khăn giấy ướt Bobby,SP030,10,22000,220000,NV016,Tiền mặt,KH152,Quảng Bình
HD0400327,2025-04-12 03:41,Sữa tươi Vinamilk có đường 180ml,SP007,1,6500,6500,NV023,MoMo,KH268,Hòa Bình
HD0400328,2025-04-15 19:30,Nước xịt phòng hương lavender,SP092,1,42000,42000,NV007,MoMo,KH068,Tiền Giang
HD0400329,2025-04-20 22:48,Kẹp giấy lớn,SP069,4,5000,20000,NV026,ZaloPay,KH417,Thái Bình
HD0400330,2025-04-15 04:00,Nước ép cam Twister,SP020,7,11000,77000,NV031,ZaloPay,KH988,Thanh Hóa
HD0400331,2025-04-22 02:36,Cáp sạc Type-C,SP077,9,30000,270000,NV008,MoMo,KH049,Sơn La
HD0400332,2025-04-16 12:07,Dụng cụ cắt móng tay,SP094,4,17000,68000,NV048,ZaloPay,KH629,Quảng Nam
HD0400333,2025-04-28 20:10,Bộ dao cạo râu Gillette,SP095,9,33000,297000,NV043,ZaloPay,KH149,TP Hồ Chí Minh
HD0400334,2025-04-24 19:33,Pin tiểu Panasonic (2 viên),SP060,8,18000,144000,NV012,MoMo,,Ninh Thuận
HD0400335,2025-04-16 17:25,Nến thơm mini,SP053,5,25000,125000,NV031,ZaloPay,KH733,Kiên Giang
HD0400336,2025-04-09 14:57,Ổ cắm điện 3 lỗ,SP088,5,30000,150000,NV039,MoMo,KH110,Bà Rịa - Vũng Tàu
HD0400337,2025-04-04 19:57,Bánh tráng Tân Nhiên,SP004,4,12000,48000,NV018,MoMo,KH743,TP Hồ Chí Minh
HD0400338,2025-04-02 12:47,Balo laptop chống sốc,SP074,5,140000,700000,NV017,MoMo,,Đà Nẵng
HD0400339,2025-04-01 01:10,Băng keo trong 5cm,SP062,2,10000,20000,NV043,Tiền mặt,KH341,Hải Phòng
HD0400340,2025-04-06 13:42,File còng 4cm,SP082,10,26000,260000,NV037,ZaloPay,KH687,Khánh Hòa
HD0400341,2025-04-26 16:59,Snack Lay’s vị khoai tây,SP005,10,12000,120000,NV039,Tiền mặt,KH878,Tuyên Quang
HD0400342,2025-04-14 22:52,Coca-Cola lon 330ml,SP022,2,9000,18000,NV019,Tiền mặt,KH372,Hà Nội
HD0400343,2025-04-10 20:57,Bật lửa gas mini,SP056,4,6000,24000,NV020,Tiền mặt,KH195,TP Hồ Chí Minh
HD0400344,2025-04-18 11:19,Khăn giấy rút Pulppy,SP029,1,22000,22000,NV007,Thẻ,,Hòa Bình
HD0400345,2025-04-14 09:33,Sữa tươi Vinamilk không đường 180ml,SP008,2,6500,13000,NV008,Thẻ,,Trà Vinh
HD0400346,2025-04-17 22:19,Kẹp giấy lớn,SP069,5,5000,25000,NV026,Thẻ,KH789,Bình Phước
HD0400347,2025-04-13 07:02,Pin tiểu Panasonic (2 viên),SP060,10,18000,180000,NV039,Tiền mặt,KH598,Bình Dương
HD0400348,2025-04-12 18:18,Sữa tươi Vinamilk không đường 180ml,SP008,9,6500,58500,NV038,Thẻ,KH576,Yên Bái
HD0400349,2025-04-10 18:57,Sáp thơm phòng,SP093,7,20000,140000,NV020,MoMo,KH336,Hưng Yên
HD0400350,2025-04-17 08:41,Sữa đậu nành Fami,SP011,9,6000,54000,NV037,MoMo,,Hà Giang
HD0400351,2025-04-22 16:14,Kẹo Alpenliebe,SP016,1,5000,5000,NV049,Thẻ,KH662,Bạc Liêu
HD0400352,2025-04-24 17:52,Khẩu trang y tế hộp 50 cái,SP090,5,37000,185000,NV042,Chuyển khoản,,Kon Tum
HD0400353,2025-04-13 22:39,Máy sấy tóc mini,SP089,7,95000,665000,NV013,Thẻ,,Thanh Hóa
HD0400354,2025-04-16 08:50,Bột nêm Knorr 400g,SP097,2,35000,70000,NV034,Chuyển khoản,,Bình Định
HD0400355,2025-04-25 19:51,Bìa còng A4,SP081,3,22000,66000,NV042,ZaloPay,KH085,Trà Vinh
HD0400356,2025-04-14 04:04,Bộ dao cạo râu Gillette,SP095,3,33000,99000,NV005,Chuyển khoản,,Sơn La
HD0400357,2025-04-11 15:01,Chổi lau nhà 360 độ,SP096,5,99000,495000,NV021,Chuyển khoản,KH617,Đắk Nông
HD0400358,2025-04-02 14:02,Quạt mini USB,SP073,2,32000,64000,NV028,Thẻ,KH830,Bến Tre
HD0400359,2025-04-10 02:40,Khăn giấy ướt Bobby,SP030,6,22000,132000,NV008,Thẻ,KH406,Kiên Giang
HD0400360,2025-04-05 18:42,Trà xanh không độ,SP019,8,10000,80000,NV022,MoMo,,Thái Bình
HD0400361,2025-04-09 13:10,Nến thơm mini,SP053,9,25000,225000,NV015,ZaloPay,KH008,Bình Dương
HD0400362,2025-04-03 19:24,Bật lửa gas mini,SP056,3,6000,18000,NV047,ZaloPay,KH909,Vĩnh Long
HD0400363,2025-04-02 09:48,Snack Lay’s vị khoai tây,SP005,1,12000,12000,NV030,Chuyển khoản,KH909,Bắc Giang
HD0400364,2025-04-24 20:51,Bánh tráng Tân Nhiên,SP004,2,12000,24000,NV003,Chuyển khoản,KH146,Trà Vinh
HD0400365,2025-04-13 12:29,Đường Biên Hòa 1kg,SP042,2,25000,50000,NV006,Thẻ,KH226,Bến Tre
HD0400366,2025-04-13 10:45,Cáp sạc Type-C,SP077,3,30000,90000,NV027,Tiền mặt,KH854,Phú Thọ
HD0400367,2025-04-08 09:01,Mì Omachi xốt spaghetti,SP002,8,11000,88000,NV010,Tiền mặt,KH624,Cà Mau
HD0400368,2025-04-20 20:21,Thước kẻ 20cm,SP065,3,6000,18000,NV015,Chuyển khoản,KH728,Hà Tĩnh
HD0400369,2025-04-10 03:23,Kem đánh răng P/S 100g,SP033,9,21000,189000,NV043,MoMo,KH835,Điện Biên
HD0400370,2025-04-27 17:06,Bánh tráng cuốn mè,SP050,4,17000,68000,NV014,Tiền mặt,,Hà Giang
HD0400371,2025-04-16 12:10,Bìa còng A4,SP081,2,22000,44000,NV042,Tiền mặt,KH365,Bắc Ninh
HD0400372,2025-04-21 07:54,Gia vị nấu bún bò Huế,SP100,7,24000,168000,NV013,Tiền mặt,KH251,Quảng Nam
HD0400373,2025-04-02 13:22,Dầu gội Clear Men 170g,SP035,5,46000,230000,NV015,Thẻ,KH395,Vĩnh Long
HD0400374,2025-04-04 22:16,Bìa lá A4,SP083,1,12000,12000,NV016,Tiền mặt,,Hưng Yên
HD0400375,2025-04-21 11:41,Bàn chải P/S,SP032,10,15000,150000,NV034,Chuyển khoản,,Thái Bình
HD0400376,2025-04-16 15:01,Nến thơm mini,SP053,2,25000,50000,NV037,MoMo,KH901,Trà Vinh
HD0400377,2025-04-15 18:47,Thùng rác nhựa 10L,SP055,1,45000,45000,NV010,Chuyển khoản,KH333,Thừa Thiên Huế
HD0400378,2025-04-27 01:20,Sữa chua uống Probi,SP009,1,7000,7000,NV032,MoMo,KH251,Quảng Ngãi
HD0400379,2025-04-09 12:37,Sữa đậu nành Fami,SP011,1,6000,6000,NV040,Tiền mặt,KH497,Nam Định
HD0400380,2025-04-22 21:36,Pin tiểu Panasonic (2 viên),SP060,9,18000,162000,NV020,Tiền mặt,KH991,Đồng Nai
HD0400381,2025-04-05 12:33,Bột nêm Knorr 400g,SP097,4,35000,140000,NV033,Tiền mặt,,Bà Rịa - Vũng Tàu
HD0400382,2025-04-06 01:16,Tai nghe nhét tai giá rẻ,SP058,6,35000,210000,NV007,Tiền mặt,KH853,Đắk Nông
HD0400383,2025-04-14 09:36,Giấy vệ sinh Bless You 10 cuộn,SP031,8,48000,384000,NV007,ZaloPay,,Cần Thơ
HD0400384,2025-04-13 21:46,Thước kẻ 20cm,SP065,7,6000,42000,NV021,Chuyển khoản,KH572,Thanh Hóa
HD0400385,2025-04-10 02:25,Xà phòng Lifebuoy bánh,SP038,1,11000,11000,NV012,Tiền mặt,KH487,Bắc Ninh
HD0400386,2025-04-20 07:02,Miếng lót chuột nhỏ,SP078,8,12000,96000,NV031,Tiền mặt,KH154,Lạng Sơn
HD0400387,2025-04-13 14:20,Sữa đậu nành Fami,SP011,7,6000,42000,NV027,Tiền mặt,,Lạng Sơn
HD0400388,2025-04-21 09:57,Balo laptop chống sốc,SP074,9,140000,1260000,NV026,ZaloPay,KH888,Tây Ninh
HD0400389,2025-04-05 12:34,Bánh Chocopie Orion,SP012,3,38000,114000,NV006,MoMo,KH453,Đà Nẵng
HD0400390,2025-04-12 22:52,Máy sấy tóc mini,SP089,6,95000,570000,NV030,Chuyển khoản,KH946,Vĩnh Phúc
HD0400391,2025-04-04 15:12,Phở ăn liền Vifon,SP003,9,8500,76500,NV001,Thẻ,,Bắc Giang
HD0400392,2025-04-24 03:16,Bàn chải P/S,SP032,10,15000,150000,NV041,MoMo,,Phú Thọ
HD0400393,2025-04-04 01:56,Balo laptop chống sốc,SP074,7,140000,980000,NV040,Chuyển khoản,KH423,Kiên Giang
HD0400394,2025-04-17 17:34,Sữa tươi Vinamilk không đường 180ml,SP008,5,6500,32500,NV029,MoMo,KH510,Quảng Ninh
HD0400395,2025-04-11 11:54,Nước xả Comfort,SP040,4,52000,208000,NV013,MoMo,KH945,Long An
HD0400396,2025-04-22 14:22,Mì Omachi xốt spaghetti,SP002,4,11000,44000,NV043,Tiền mặt,KH341,Bà Rịa - Vũng Tàu
HD0400397,2025-04-13 15:01,Xà phòng Lifebuoy bánh,SP038,3,11000,33000,NV011,Chuyển khoản,KH159,Yên Bái
HD0400398,2025-04-11 18:28,Khẩu trang y tế hộp 50 cái,SP090,7,37000,259000,NV033,Tiền mặt,,Lâm Đồng
HD0400399,2025-04-22 05:10,Bắp rang bơ đóng gói,SP048,10,11000,110000,NV023,Tiền mặt,KH443,Thừa Thiên Huế
HD0400400,2025-04-05 13:25,Bật lửa gas mini,SP056,8,6000,48000,NV017,Thẻ,KH400,Hưng Yên
HD0400401,2025-04-18 01:01,Giấy vệ sinh Bless You 10 cuộn,SP031,5,48000,240000,NV023,Chuyển khoản,KH020,Sóc Trăng
HD0400402,2025-04-28 06:21,Khẩu trang y tế hộp 50 cái,SP090,2,37000,74000,NV043,ZaloPay,,Kon Tum
HD0400403,2025-04-02 22:13,Snack Oishi tôm cay,SP006,3,10000,30000,NV008,Thẻ,,Đà Nẵng
HD0400404,2025-04-13 12:43,Tập vở 200 trang,SP064,7,14000,98000,NV032,MoMo,KH820,Nam Định
HD0400405,2025-04-28 08:00,Bột giặt Omo 400g,SP039,7,18000,126000,NV006,MoMo,KH716,Bình Phước
HD0400406,2025-04-26 12:24,Kem đánh răng P/S 100g,SP033,10,21000,210000,NV027,Chuyển khoản,KH515,Bắc Ninh
HD0400407,2025-04-03 07:24,Kẹo cao su Doublemint,SP015,10,6000,60000,NV025,Thẻ,,Tiền Giang
HD0400408,2025-04-22 23:32,Dầu gội Clear Men 170g,SP035,4,46000,184000,NV003,MoMo,KH736,Lâm Đồng
HD0400409,2025-04-10 17:28,Redbull Thái Lan 250ml,SP024,10,12000,120000,NV011,MoMo,,Yên Bái
HD0400410,2025-04-16 15:47,Xà phòng Lifebuoy bánh,SP038,10,11000,110000,NV005,Chuyển khoản,,Vĩnh Phúc
HD0400411,2025-04-14 03:26,Sáp thơm phòng,SP093,10,20000,200000,NV044,ZaloPay,KH392,Bình Định
HD0400412,2025-04-21 13:45,Gạo ST25 2kg,SP045,3,68000,204000,NV026,MoMo,KH145,Điện Biên
HD0400413,2025-04-08 10:07,Bao cao su OK hộp 3 cái,SP091,10,27000,270000,NV024,Thẻ,KH410,Nghệ An
HD0400414,2025-04-05 12:03,Dầu gội Clear Men 170g,SP035,3,46000,138000,NV013,MoMo,KH871,Hải Dương
HD0400415,2025-04-06 16:02,Ổ cắm điện 3 lỗ,SP088,10,30000,300000,NV030,MoMo,,Lâm Đồng
HD0400416,2025-04-21 12:42,Trà xanh không độ,SP019,2,10000,20000,NV005,MoMo,KH535,Bình Phước
HD0400417,2025-04-21 15:37,Nước xịt phòng hương lavender,SP092,5,42000,210000,NV005,Tiền mặt,KH098,Lào Cai
HD0400418,2025-04-04 06:32,Giấy in A4 Double A,SP085,9,68000,612000,NV027,ZaloPay,KH752,Tuyên Quang
HD0400419,2025-04-23 14:02,Redbull Thái Lan 250ml,SP024,1,12000,12000,NV043,Thẻ,KH231,Thanh Hóa
HD0400420,2025-04-26 14:58,Nước ép cam Twister,SP020,1,11000,11000,NV023,Thẻ,KH639,Ninh Bình
HD0400421,2025-04-18 02:20,Băng keo trong 5cm,SP062,8,10000,80000,NV045,ZaloPay,KH554,Quảng Trị
