Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD1200213,2025-12-23 00:16,Dao rọc giấy nhỏ,SP061,3,8000,24000,NV002,Chuyển khoản,KH364,Quảng Bình
HD1200214,2025-12-10 01:53,Snack Lay’s vị khoai tây,SP005,1,12000,12000,NV047,Tiền mặt,KH612,Sơn La
HD1200215,2025-12-22 22:37,Sữa đặc Ông Thọ,SP010,4,25000,100000,NV041,Chuyển khoản,KH831,Tiền Giang
HD1200216,2025-12-10 01:35,Miếng lót chuột nhỏ,SP078,8,12000,96000,NV036,Thẻ,KH357,Thừa Thiên Huế
HD1200217,2025-12-13 18:08,Nước rửa tay Lifebuoy,SP036,5,25000,125000,NV031,MoMo,,Kon Tum
HD1200218,2025-12-09 01:53,Dụng cụ cắt móng tay,SP094,10,17000,170000,NV009,Chuyển khoản,KH793,Nghệ An
HD1200219,2025-12-27 15:14,Khay đựng hồ sơ,SP079,4,18000,72000,NV050,MoMo,,Hưng Yên
HD1200220,2025-12-13 10:29,Quạt mini USB,SP073,5,32000,160000,NV019,Tiền mặt,,Bà Rịa - Vũng Tàu
HD1200221,2025-12-01 23:20,Đường Biên Hòa 1kg,SP042,9,25000,225000,NV047,Chuyển khoản,KH135,Hà Nội
HD1200222,2025-12-25 06:27,Máy tính Casio FX-580,SP087,8,720000,5760000,NV028,Thẻ,KH456,Hưng Yên
HD1200223,2025-12-02 20:48,Sáp thơm phòng,SP093,9,20000,180000,NV006,MoMo,,Đồng Tháp
HD1200224,2025-12-08 11:29,Trứng gà CP hộp 10 quả,SP046,5,33000,165000,NV044,MoMo,KH422,Sóc Trăng
HD1200225,2025-12-04 18:20,Tai nghe nhét tai giá rẻ,SP058,2,35000,70000,NV027,Chuyển khoản,KH853,Kon Tum
HD1200226,2025-12-26 04:19,Muối i-ốt 500g,SP043,5,7000,35000,NV010,Chuyển khoản,KH756,Nghệ An
HD1200227,2025-12-21 14:22,Miếng lót chuột nhỏ,SP078,10,12000,120000,NV033,MoMo,KH295,Quảng Ninh
HD1200228,2025-12-06 00:12,Phở ăn liền Vifon,SP003,4,8500,34000,NV002,Tiền mặt,KH036,Hà Tĩnh
HD1200229,2025-12-17 21:46,Kẹp giấy lớn,SP069,5,5000,25000,NV019,Thẻ,KH697,Cần Thơ
HD1200230,2025-12-05 12:46,Nước xịt phòng hương lavender,SP092,6,42000,252000,NV050,Thẻ,,Hà Tĩnh
HD1200231,2025-12-15 08:08,Giấy note 3x3,SP070,4,3000,12000,NV010,Chuyển khoản,,Lai Châu
HD1200232,2025-12-17 11:22,Nước xịt phòng hương lavender,SP092,8,42000,336000,NV003,MoMo,KH895,Phú Thọ
HD1200233,2025-12-28 12:46,USB 32GB Kingston,SP076,5,110000,550000,NV032,Tiền mặt,KH349,An Giang
HD1200234,2025-12-07 19:08,Bánh mì sandwich Tường An,SP047,10,23000,230000,NV034,Chuyển khoản,KH392,Đồng Tháp
HD1200235,2025-12-11 09:31,Đường Biên Hòa 1kg,SP042,1,25000,25000,NV027,MoMo,,Hà Giang
HD1200236,2025-12-15 08:26,Khẩu trang y tế hộp 50 cái,SP090,7,37000,259000,NV038,Tiền mặt,KH816,Thanh Hóa
HD1200237,2025-12-06 17:17,Thùng rác nhựa 10L,SP055,6,45000,270000,NV033,ZaloPay,KH271,Bình Định
HD1200238,2025-12-23 11:03,Ổ cứng SSD 240GB,SP075,8,620000,4960000,NV026,Tiền mặt,,Quảng Nam
HD1200239,2025-12-20 17:32,Bút bi Thiên Long,SP063,7,5000,35000,NV008,MoMo,KH372,Quảng Nam
HD1200240,2025-12-01 10:55,Trà xanh không độ,SP019,8,10000,80000,NV032,Chuyển khoản,KH304,Đắk Lắk
HD1200241,2025-12-28 15:15,Tương ớt Cholimex,SP098,9,12000,108000,NV005,ZaloPay,,Phú Thọ
HD1200242,2025-12-06 23:14,Nước ép cam Twister,SP020,4,11000,44000,NV004,Chuyển khoản,KH602,Quảng Ngãi
HD1200243,2025-12-19 17:43,Mì Hảo Hảo tôm chua cay,SP001,3,9000,27000,NV050,Chuyển khoản,KH242,Cần Thơ
HD1200244,2025-12-13 08:14,Nước lau sàn Gift,SP037,2,31000,62000,NV039,Tiền mặt,,Sơn La
HD1200245,2025-12-26 22:39,Miếng dán cường lực điện thoại,SP059,8,15000,120000,NV004,Thẻ,KH882,TP Hồ Chí Minh
HD1200246,2025-12-04 09:30,Gôm Pentel,SP066,9,4000,36000,NV043,Chuyển khoản,KH651,Đắk Nông
HD1200247,2025-12-14 20:03,Coca-Cola lon 330ml,SP022,7,9000,63000,NV028,Thẻ,KH254,Đồng Tháp
HD1200248,2025-12-09 21:14,Cafe Nescafe đen đá,SP028,9,17000,153000,NV004,Tiền mặt,KH319,Tây Ninh
HD1200249,2025-12-18 18:31,Dầu gội Clear Men 170g,SP035,7,46000,322000,NV018,ZaloPay,KH181,Thái Nguyên
HD1200250,2025-12-15 21:35,Nước ngọt Pepsi 390ml,SP021,7,9000,63000,NV026,ZaloPay,KH350,Phú Thọ
HD1200251,2025-12-13 15:05,Gạo ST25 2kg,SP045,5,68000,340000,NV017,MoMo,KH464,Hà Nội
HD1200252,2025-12-27 13:03,Nến thơm mini,SP053,9,25000,225000,NV050,MoMo,KH677,Bến Tre
HD1200253,2025-12-19 13:22,Dầu ăn Tường An 1L,SP044,10,59000,590000,NV005,ZaloPay,KH662,Lai Châu
HD1200254,2025-12-14 22:00,Máy tính Casio FX-580,SP087,1,720000,720000,NV007,Tiền mặt,KH885,Cần Thơ
HD1200255,2025-12-21 19:06,Máy sấy tóc mini,SP089,8,95000,760000,NV034,MoMo,KH614,Kon Tum
HD1200256,2025-12-26 08:34,Giấy in A4 Double A,SP085,9,68000,612000,NV008,MoMo,KH218,Bắc Ninh
HD1200257,2025-12-04 13:52,Bộ dao cạo râu Gillette,SP095,4,33000,132000,NV016,Tiền mặt,KH328,Phú Thọ
HD1200258,2025-12-13 15:04,Bìa còng A4,SP081,1,22000,22000,NV045,Thẻ,KH552,An Giang
HD1200259,2025-12-16 05:31,Bật lửa gas mini,SP056,5,6000,30000,NV025,MoMo,,Lâm Đồng
HD1200260,2025-12-04 13:32,USB 32GB Kingston,SP076,9,110000,990000,NV050,ZaloPay,,Hà Giang
HD1200261,2025-12-26 02:38,Thùng rác nhựa 10L,SP055,8,45000,360000,NV002,Chuyển khoản,,Hà Nam
HD1200262,2025-12-25 02:06,Bánh quy AFC,SP049,2,16000,32000,NV032,MoMo,KH556,Lâm Đồng
HD1200263,2025-12-22 01:43,Ổ cắm điện 3 lỗ,SP088,5,30000,150000,NV041,Chuyển khoản,KH694,Phú Thọ
HD1200264,2025-12-28 05:54,Túi zipper đựng đồ,SP080,2,10000,20000,NV043,Thẻ,KH841,Cà Mau
HD1200265,2025-12-23 00:23,Cáp sạc Type-C,SP077,8,30000,240000,NV048,MoMo,KH339,Tây Ninh
HD1200266,2025-12-04 19:45,Mì Omachi xốt spaghetti,SP002,4,11000,44000,NV016,ZaloPay,KH393,Bạc Liêu
HD1200267,2025-12-22 15:42,Khay đựng hồ sơ,SP079,5,18000,90000,NV020,MoMo,,TP Hồ Chí Minh
HD1200268,2025-12-02 21:38,Mì Omachi xốt spaghetti,SP002,4,11000,44000,NV008,Tiền mặt,,Hà Tĩnh
HD1200269,2025-12-19 02:15,Nước rửa tay Lifebuoy,SP036,5,25000,125000,NV048,Tiền mặt,KH408,Ninh Bình
HD1200270,2025-12-07 21:12,Dao kéo nhà bếp,SP071,8,28000,224000,NV037,MoMo,KH429,Quảng Ninh
HD1200271,2025-12-26 12:59,Nước mắm Nam Ngư 500ml,SP041,1,18000,18000,NV032,Tiền mặt,KH478,Quảng Nam
HD1200272,2025-12-22 18:07,Xà phòng Lifebuoy bánh,SP038,7,11000,77000,NV001,MoMo,KH699,Quảng Ninh
HD1200273,2025-12-17 18:29,Kẹp giấy lớn,SP069,8,5000,40000,NV036,ZaloPay,KH338,Kiên Giang
HD1200274,2025-12-25 03:10,Kem đánh răng P/S 100g,SP033,3,21000,63000,NV023,Tiền mặt,KH874,Bắc Ninh
HD1200275,2025-12-28 09:52,Sữa tươi Vinamilk có đường 180ml,SP007,6,6500,39000,NV050,Chuyển khoản,KH862,Ninh Bình
HD1200276,2025-12-11 00:08,Bắp rang bơ đóng gói,SP048,3,11000,33000,NV025,ZaloPay,KH294,Bình Dương
HD1200277,2025-12-25 00:52,Tương ớt Cholimex,SP098,9,12000,108000,NV033,Chuyển khoản,KH702,Tuyên Quang
HD1200278,2025-12-16 22:01,Trà sữa C2,SP025,10,9000,90000,NV026,Chuyển khoản,KH381,Bình Phước
HD1200279,2025-12-17 03:52,Máy sấy tóc mini,SP089,7,95000,665000,NV048,Thẻ,KH168,Hà Nội
HD1200280,2025-12-15 09:48,Nước suối Aquafina 500ml,SP017,5,7000,35000,NV011,MoMo,,Hòa Bình
HD1200281,2025-12-17 01:26,Bàn chải P/S,SP032,8,15000,120000,NV033,Tiền mặt,KH478,Hải Phòng
HD1200282,2025-12-22 04:18,Khăn giấy rút Pulppy,SP029,6,22000,132000,NV034,Chuyển khoản,KH881,Quảng Nam
HD1200283,2025-12-18 19:03,Chổi quét bụi mini,SP054,2,21000,42000,NV048,MoMo,,Lai Châu
HD1200284,2025-12-27 14:55,Nước mắm Nam Ngư 500ml,SP041,9,18000,162000,NV003,ZaloPay,KH315,Bình Phước
HD1200285,2025-12-11 07:55,Bút chì gỗ HB,SP068,8,7000,56000,NV048,Chuyển khoản,KH978,Kiên Giang
HD1200286,2025-12-28 00:42,Nước xịt phòng hương lavender,SP092,8,42000,336000,NV015,MoMo,KH216,Đà Nẵng
HD1200287,2025-12-26 08:58,Trà sữa C2,SP025,9,9000,81000,NV034,MoMo,KH901,Kiên Giang
HD1200288,2025-12-11 13:58,Cáp sạc Type-C,SP077,4,30000,120000,NV017,ZaloPay,KH391,Quảng Ngãi
HD1200289,2025-12-03 22:27,Nước ngọt Pepsi 390ml,SP021,7,9000,63000,NV045,Thẻ,KH328,Lào Cai
HD1200290,2025-12-06 07:55,Thước kẻ 20cm,SP065,8,6000,48000,NV036,ZaloPay,KH598,Cao Bằng
HD1200291,2025-12-24 10:21,Bìa lá A4,SP083,9,12000,108000,NV004,ZaloPay,KH888,Nghệ An
HD1200292,2025-12-05 17:24,Máy sấy tóc mini,SP089,5,95000,475000,NV027,ZaloPay,KH709,Trà Vinh
HD1200293,2025-12-22 21:55,Dao kéo nhà bếp,SP071,1,28000,28000,NV040,ZaloPay,KH222,Lâm Đồng
HD1200294,2025-12-04 18:37,Snack Lay’s vị khoai tây,SP005,6,12000,72000,NV049,ZaloPay,KH730,Phú Yên
HD1200295,2025-12-08 19:02,Giấy in A4 Double A,SP085,6,68000,408000,NV030,ZaloPay,KH813,Ninh Bình
HD1200296,2025-12-08 23:27,Băng keo trong 5cm,SP062,9,10000,90000,NV011,Chuyển khoản,KH888,Hà Tĩnh
HD1200297,2025-12-20 20:44,Bánh mì sandwich Tường An,SP047,3,23000,69000,NV048,Chuyển khoản,KH683,Bình Dương
HD1200298,2025-12-11 01:10,USB 32GB Kingston,SP076,5,110000,550000,NV017,Thẻ,KH037,Hải Phòng
HD1200299,2025-12-08 09:08,Khăn giấy rút Pulppy,SP029,9,22000,198000,NV003,MoMo,KH247,TP Hồ Chí Minh
HD1200300,2025-12-17 23:42,Bột giặt Omo 400g,SP039,2,18000,36000,NV036,Thẻ,,Phú Yên
HD1200301,2025-12-11 12:22,Ổ cắm điện 5 lỗ,SP057,7,35000,245000,NV027,MoMo,KH843,Hà Nội
HD1200302,2025-12-20 03:32,Nước rửa tay Lifebuoy,SP036,1,25000,25000,NV034,Chuyển khoản,KH565,Tuyên Quang
HD1200303,2025-12-08 00:32,Đường Biên Hòa 1kg,SP042,8,25000,200000,NV012,ZaloPay,,Bến Tre
HD1200304,2025-12-06 15:44,Nước xịt phòng hương lavender,SP092,1,42000,42000,NV035,ZaloPay,,Hà Nam
HD1200305,2025-12-03 10:49,Bình nước giữ nhiệt 500ml,SP072,5,65000,325000,NV016,MoMo,KH282,Thanh Hóa
HD1200306,2025-12-22 07:18,Sữa tươi Vinamilk có đường 180ml,SP007,6,6500,39000,NV022,Thẻ,KH684,Hòa Bình
HD1200307,2025-12-23 08:04,Phở ăn liền Vifon,SP003,3,8500,25500,NV005,Thẻ,KH179,Quảng Bình
HD1200308,2025-12-22 04:32,Gạo ST25 2kg,SP045,2,68000,136000,NV043,Thẻ,KH967,Quảng Ninh
HD1200309,2025-12-25 21:51,Sữa đặc Ông Thọ,SP010,6,25000,150000,NV024,MoMo,KH515,Thừa Thiên Huế
HD1200310,2025-12-01 07:31,Băng keo trong 5cm,SP062,3,10000,30000,NV007,Chuyển khoản,KH594,Hậu Giang
HD1200311,2025-12-07 02:20,Nước ép cam Twister,SP020,9,11000,99000,NV005,ZaloPay,KH124,Quảng Nam
HD1200312,2025-12-13 17:25,Snack Oishi tôm cay,SP006,7,10000,70000,NV035,MoMo,KH157,Long An
HD1200313,2025-12-04 05:40,Dầu ăn Tường An 1L,SP044,7,59000,413000,NV024,MoMo,KH013,Quảng Nam
HD1200314,2025-12-09 23:04,Sữa rửa mặt Hazeline nghệ,SP034,8,34000,272000,NV021,ZaloPay,KH267,Đà Nẵng
HD1200315,2025-12-08 19:52,Miếng lót chuột nhỏ,SP078,6,12000,72000,NV015,Tiền mặt,KH568,Đồng Nai
HD1200316,2025-12-19 10:19,Túi zipper đựng đồ,SP080,7,10000,70000,NV026,Tiền mặt,KH019,Lạng Sơn
HD1200317,2025-12-17 19:31,Bật lửa gas mini,SP056,10,6000,60000,NV005,Tiền mặt,KH594,Bình Định
HD1200318,2025-12-25 14:19,Máy tính Casio FX-580,SP087,7,720000,5040000,NV018,ZaloPay,KH526,Khánh Hòa
HD1200319,2025-12-28 01:24,Phở ăn liền Vifon,SP003,1,8500,8500,NV031,Thẻ,KH669,Khánh Hòa
HD1200320,2025-12-02 09:40,Bìa nhựa 2 mặt,SP067,9,8000,72000,NV037,Thẻ,KH220,Yên Bái
HD1200321,2025-12-10 14:53,Cáp sạc Type-C,SP077,9,30000,270000,NV025,MoMo,KH712,Hà Nam
HD1200322,2025-12-28 15:52,Sáp thơm phòng,SP093,10,20000,200000,NV018,Tiền mặt,KH592,Kon Tum
HD1200323,2025-12-12 14:31,Snack Lay’s vị khoai tây,SP005,7,12000,84000,NV015,ZaloPay,KH130,Hòa Bình
HD1200324,2025-12-14 20:04,Bột giặt Omo 400g,SP039,8,18000,144000,NV003,MoMo,KH972,Cao Bằng
HD1200325,2025-12-01 21:32,Kẹo Alpenliebe,SP016,10,5000,50000,NV040,ZaloPay,KH276,Đà Nẵng
HD1200326,2025-12-16 10:48,Kẹo Alpenliebe,SP016,10,5000,50000,NV010,MoMo,KH836,Lai Châu
HD1200327,2025-12-05 07:14,Sữa tươi Vinamilk có đường 180ml,SP007,6,6500,39000,NV037,ZaloPay,KH317,Quảng Ninh
HD1200328,2025-12-25 13:38,Bìa còng A4,SP081,9,22000,198000,NV047,Thẻ,KH105,Đắk Lắk
HD1200329,2025-12-13 06:07,Bánh quy AFC,SP049,9,16000,144000,NV007,Chuyển khoản,KH866,Quảng Ninh
HD1200330,2025-12-18 03:33,Sữa tươi Vinamilk có đường 180ml,SP007,9,6500,58500,NV048,Thẻ,KH315,Thái Bình
HD1200331,2025-12-03 21:21,Bút bi Thiên Long,SP063,2,5000,10000,NV010,MoMo,,Cần Thơ
HD1200332,2025-12-11 17:49,Nước xả Comfort,SP040,4,52000,208000,NV034,Tiền mặt,KH049,Đắk Nông
HD1200333,2025-12-14 20:58,Kẹp bướm 32mm,SP084,3,5000,15000,NV046,Tiền mặt,KH568,Hòa Bình
HD1200334,2025-12-24 01:11,Ổ cắm điện 5 lỗ,SP057,4,35000,140000,NV024,Chuyển khoản,KH310,Bắc Ninh
HD1200335,2025-12-11 01:52,Tương cà Heinz,SP099,10,17000,170000,NV048,Tiền mặt,KH653,Bến Tre
HD1200336,2025-12-08 11:47,Khăn giấy rút Pulppy,SP029,5,22000,110000,NV023,Chuyển khoản,KH680,Tây Ninh
HD1200337,2025-12-21 00:06,Nước rửa tay Lifebuoy,SP036,9,25000,225000,NV022,MoMo,KH544,Lai Châu
HD1200338,2025-12-25 11:42,Bình nước giữ nhiệt 500ml,SP072,7,65000,455000,NV036,Chuyển khoản,KH857,Bắc Giang
HD1200339,2025-12-11 13:27,Sữa đặc Ông Thọ,SP010,4,25000,100000,NV037,Chuyển khoản,,Hà Nam
HD1200340,2025-12-22 01:06,Bánh Chocopie Orion,SP012,6,38000,228000,NV001,Tiền mặt,KH864,Tiền Giang
HD1200341,2025-12-25 02:35,Sting dâu 330ml,SP023,7,10000,70000,NV045,ZaloPay,,Nghệ An
HD1200342,2025-12-10 15:01,Thùng rác nhựa 10L,SP055,3,45000,135000,NV029,Tiền mặt,KH326,Tuyên Quang
HD1200343,2025-12-03 17:57,Bìa còng A4,SP081,9,22000,198000,NV039,ZaloPay,,Ninh Bình
HD1200344,2025-12-28 06:58,Bắp rang bơ đóng gói,SP048,7,11000,77000,NV012,ZaloPay,KH633,Vĩnh Long
HD1200345,2025-12-10 13:01,Bắp rang bơ đóng gói,SP048,7,11000,77000,NV033,ZaloPay,KH732,Phú Thọ
HD1200346,2025-12-19 08:18,Bánh tráng Tân Nhiên,SP004,2,12000,24000,NV048,MoMo,KH823,Lào Cai
HD1200347,2025-12-06 23:53,Giấy decal in A4,SP086,9,19000,171000,NV039,ZaloPay,KH409,Điện Biên
HD1200348,2025-12-11 04:40,Mì Hảo Hảo tôm chua cay,SP001,9,9000,81000,NV017,Chuyển khoản,KH394,Quảng Trị
HD1200349,2025-12-02 23:38,Bìa nhựa 2 mặt,SP067,3,8000,24000,NV008,Chuyển khoản,KH695,Hòa Bình
HD1200350,2025-12-11 02:36,Coca-Cola lon 330ml,SP022,5,9000,45000,NV008,Chuyển khoản,KH631,Hòa Bình
HD1200351,2025-12-22 16:15,Cafe lon Highlands,SP026,7,18000,126000,NV016,Tiền mặt,,Thừa Thiên Huế
HD1200352,2025-12-08 03:07,Nước ép cam Twister,SP020,9,11000,99000,NV043,MoMo,KH593,Nam Định
HD1200353,2025-12-14 06:09,Kẹo cao su Doublemint,SP015,3,6000,18000,NV040,Tiền mặt,KH386,Phú Yên
HD1200354,2025-12-16 07:31,Bánh mì sandwich Tường An,SP047,4,23000,92000,NV031,ZaloPay,KH460,Bắc Kạn
HD1200355,2025-12-28 22:09,Sữa đậu nành Fami,SP011,3,6000,18000,NV035,Tiền mặt,KH151,Vĩnh Long
HD1200356,2025-12-21 16:24,Nước suối Aquafina 500ml,SP017,9,7000,63000,NV003,Thẻ,KH390,Lai Châu
HD1200357,2025-12-11 01:44,Cáp sạc Type-C,SP077,10,30000,300000,NV040,Thẻ,KH148,TP Hồ Chí Minh
HD1200358,2025-12-20 06:52,Cáp sạc Type-C,SP077,2,30000,60000,NV039,ZaloPay,KH805,Vĩnh Long
HD1200359,2025-12-05 01:05,Mì Hảo Hảo tôm chua cay,SP001,2,9000,18000,NV017,Thẻ,KH165,Hòa Bình
HD1200360,2025-12-18 23:12,Nước xịt phòng hương lavender,SP092,1,42000,42000,NV012,ZaloPay,KH921,Lào Cai
HD1200361,2025-12-05 10:23,Xà phòng Lifebuoy bánh,SP038,8,11000,88000,NV006,ZaloPay,KH308,Nghệ An
HD1200362,2025-12-19 11:02,Ổ cứng SSD 240GB,SP075,9,620000,5580000,NV011,Chuyển khoản,,Bình Phước
HD1200363,2025-12-28 15:06,Sữa tươi Vinamilk có đường 180ml,SP007,1,6500,6500,NV001,MoMo,KH002,Phú Thọ
HD1200364,2025-12-16 11:30,Bánh mì sandwich Tường An,SP047,6,23000,138000,NV009,Thẻ,KH761,Đắk Nông
HD1200365,2025-12-27 15:55,Bìa còng A4,SP081,8,22000,176000,NV047,Thẻ,KH589,Trà Vinh
HD1200366,2025-12-18 08:19,Cafe G7 3in1,SP027,3,16000,48000,NV003,MoMo,KH146,Lai Châu
HD1200367,2025-12-22 00:08,Nước ép cam Twister,SP020,4,11000,44000,NV047,Thẻ,KH522,Điện Biên
HD1200368,2025-12-07 20:21,Kẹo Alpenliebe,SP016,2,5000,10000,NV044,ZaloPay,,An Giang
HD1200369,2025-12-23 06:16,Trà xanh không độ,SP019,7,10000,70000,NV013,MoMo,KH795,TP Hồ Chí Minh
HD1200370,2025-12-10 19:44,Kẹp bướm 32mm,SP084,9,5000,45000,NV049,Thẻ,KH896,Tuyên Quang
HD1200371,2025-12-23 09:13,Ổ cắm điện 5 lỗ,SP057,5,35000,175000,NV039,MoMo,KH741,Đắk Lắk
HD1200372,2025-12-19 23:39,Sting dâu 330ml,SP023,4,10000,40000,NV032,ZaloPay,KH173,Thái Bình
HD1200373,2025-12-07 05:18,Snack Oishi tôm cay,SP006,7,10000,70000,NV021,Tiền mặt,KH548,Tiền Giang
HD1200374,2025-12-09 06:20,Nước rửa tay Lifebuoy,SP036,8,25000,200000,NV044,Chuyển khoản,KH861,Hà Tĩnh
HD1200375,2025-12-18 01:35,USB 32GB Kingston,SP076,2,110000,220000,NV008,Chuyển khoản,KH502,Khánh Hòa
HD1200376,2025-12-09 06:44,Bình nước giữ nhiệt 500ml,SP072,8,65000,520000,NV013,ZaloPay,,Hưng Yên
HD1200377,2025-12-27 12:58,Redbull Thái Lan 250ml,SP024,6,12000,72000,NV022,ZaloPay,KH463,An Giang
HD1200378,2025-12-28 02:41,Sáp thơm phòng,SP093,1,20000,20000,NV003,Chuyển khoản,KH014,Kiên Giang
HD1200379,2025-12-14 10:25,Tai nghe nhét tai giá rẻ,SP058,9,35000,315000,NV025,Chuyển khoản,,Hưng Yên
HD1200380,2025-12-23 13:20,Đường Biên Hòa 1kg,SP042,7,25000,175000,NV012,Thẻ,KH330,Hà Nam
HD1200381,2025-12-04 00:35,Miếng lót chuột nhỏ,SP078,2,12000,24000,NV038,MoMo,KH829,Ninh Bình
HD1200382,2025-12-07 18:34,Kẹo Alpenliebe,SP016,9,5000,45000,NV031,MoMo,KH663,Thái Nguyên
HD1200383,2025-12-10 04:03,Coca-Cola lon 330ml,SP022,8,9000,72000,NV011,Chuyển khoản,KH950,Bà Rịa - Vũng Tàu
HD1200384,2025-12-06 20:07,Bột giặt Omo 400g,SP039,8,18000,144000,NV042,Thẻ,KH354,Quảng Ninh
HD1200385,2025-12-15 06:27,Kẹp bướm 32mm,SP084,4,5000,20000,NV029,Tiền mặt,,Hà Nội
HD1200386,2025-12-26 17:08,Kẹp bướm 32mm,SP084,8,5000,40000,NV046,ZaloPay,KH482,Quảng Bình
HD1200387,2025-12-01 10:27,Balo laptop chống sốc,SP074,4,140000,560000,NV045,MoMo,KH191,Đắk Nông
HD1200388,2025-12-06 08:34,Mì Omachi xốt spaghetti,SP002,7,11000,77000,NV029,Chuyển khoản,KH959,Yên Bái
HD1200389,2025-12-11 21:56,Thùng rác nhựa 10L,SP055,2,45000,90000,NV008,MoMo,,Kon Tum
HD1200390,2025-12-13 13:22,Nến thơm mini,SP053,4,25000,100000,NV043,Tiền mặt,KH409,Nghệ An
HD1200391,2025-12-25 02:19,USB 32GB Kingston,SP076,6,110000,660000,NV007,Thẻ,,Hà Nội
HD1200392,2025-12-04 19:11,Sữa tươi Vinamilk không đường 180ml,SP008,6,6500,39000,NV001,Tiền mặt,KH735,Bắc Ninh
HD1200393,2025-12-10 19:48,Kẹo cao su Doublemint,SP015,8,6000,48000,NV021,MoMo,KH239,Thái Bình
HD1200394,2025-12-09 06:18,Bắp rang bơ đóng gói,SP048,5,11000,55000,NV049,Tiền mặt,KH331,Lai Châu
HD1200395,2025-12-25 14:46,Balo laptop chống sốc,SP074,4,140000,560000,NV018,Thẻ,KH391,Cà Mau
HD1200396,2025-12-05 03:56,Muối i-ốt 500g,SP043,4,7000,28000,NV004,Tiền mặt,KH190,Tuyên Quang
HD1200397,2025-12-15 00:19,USB 32GB Kingston,SP076,4,110000,440000,NV005,Chuyển khoản,KH193,Cao Bằng
HD1200398,2025-12-15 22:12,Miếng dán cường lực điện thoại,SP059,9,15000,135000,NV005,ZaloPay,,Tuyên Quang
HD1200399,2025-12-28 13:35,Kem đánh răng P/S 100g,SP033,3,21000,63000,NV010,MoMo,,Phú Thọ
HD1200400,2025-12-06 02:34,Snack Lay’s vị khoai tây,SP005,8,12000,96000,NV017,Chuyển khoản,KH047,Hải Dương
HD1200401,2025-12-17 11:06,Ổ cứng SSD 240GB,SP075,9,620000,5580000,NV016,Tiền mặt,KH654,Bắc Kạn
HD1200402,2025-12-15 02:46,Coca-Cola lon 330ml,SP022,2,9000,18000,NV047,Chuyển khoản,KH092,Quảng Ninh
HD1200403,2025-12-25 04:37,Chổi lau nhà 360 độ,SP096,6,99000,594000,NV048,Thẻ,KH567,Long An
HD1200404,2025-12-14 05:46,Nước xịt phòng hương lavender,SP092,7,42000,294000,NV037,MoMo,KH391,Ninh Bình
HD1200405,2025-12-11 08:03,Giấy in A4 Double A,SP085,3,68000,204000,NV045,Chuyển khoản,KH115,Quảng Bình
HD1200406,2025-12-11 12:04,Dao rọc giấy nhỏ,SP061,5,8000,40000,NV047,Chuyển khoản,,Đắk Lắk
HD1200407,2025-12-19 04:00,Nước mắm Nam Ngư 500ml,SP041,6,18000,108000,NV016,Thẻ,KH136,Hà Giang
HD1200408,2025-12-12 14:40,Gôm Pentel,SP066,10,4000,40000,NV029,Thẻ,KH485,Tây Ninh
HD1200409,2025-12-17 04:03,Giấy vệ sinh Bless You 10 cuộn,SP031,9,48000,432000,NV012,MoMo,,Bắc Giang
HD1200410,2025-12-25 05:11,Bắp rang bơ đóng gói,SP048,6,11000,66000,NV022,ZaloPay,KH134,Kon Tum
HD1200411,2025-12-13 11:41,Dầu gội Clear Men 170g,SP035,4,46000,184000,NV011,Tiền mặt,,Hà Giang
HD1200412,2025-12-22 14:35,Bánh quy AFC,SP049,1,16000,16000,NV002,MoMo,KH200,Long An
HD1200413,2025-12-16 04:12,Dụng cụ cắt móng tay,SP094,5,17000,85000,NV042,Chuyển khoản,KH153,Vĩnh Long
HD1200414,2025-12-11 14:22,Tập vở 200 trang,SP064,3,14000,42000,NV048,Chuyển khoản,KH188,Quảng Trị
HD1200415,2025-12-03 07:13,Bắp rang bơ đóng gói,SP048,10,11000,110000,NV023,MoMo,KH050,Đồng Tháp
HD1200416,2025-12-18 02:17,Dầu gội Clear Men 170g,SP035,3,46000,138000,NV044,Thẻ,KH215,Quảng Ninh
HD1200417,2025-12-19 11:37,Trà lipton túi lọc hộp 25 gói,SP052,8,42000,336000,NV014,MoMo,,Bà Rịa - Vũng Tàu
HD1200418,2025-12-20 05:43,Sting dâu 330ml,SP023,6,10000,60000,NV017,Chuyển khoản,KH066,Đồng Tháp
HD1200419,2025-12-24 18:35,Redbull Thái Lan 250ml,SP024,5,12000,60000,NV039,ZaloPay,,Hà Giang
HD1200420,2025-12-12 04:46,Sữa chua uống Probi,SP009,7,7000,49000,NV018,MoMo,,Hà Nam
HD1200421,2025-12-14 17:51,Gôm Pentel,SP066,10,4000,40000,NV015,MoMo,KH972,Vĩnh Phúc
HD1200422,2025-12-14 00:57,Kẹo Alpenliebe,SP016,2,5000,10000,NV019,Thẻ,KH499,Sóc Trăng
HD1200423,2025-12-09 10:14,Muối i-ốt 500g,SP043,10,7000,70000,NV010,MoMo,KH325,Bình Phước
HD1200424,2025-12-18 02:33,Ổ cứng SSD 240GB,SP075,1,620000,620000,NV034,Thẻ,,Thanh Hóa
