Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD0500211,2025-05-13 07:03,Nước rửa tay Lifebuoy,SP036,10,25000,250000,NV048,ZaloPay,KH214,Bắc Ninh
HD0500212,2025-05-16 21:03,Bột giặt Omo 400g,SP039,1,18000,18000,NV032,ZaloPay,,Đắk Lắk
HD0500213,2025-05-06 19:25,Tai nghe nhét tai giá rẻ,SP058,7,35000,245000,NV010,Thẻ,,Tuyên Quang
HD0500214,2025-05-08 07:17,Khăn giấy ướt Bobby,SP030,9,22000,198000,NV013,Tiền mặt,,Bắc Kạn
HD0500215,2025-05-10 00:55,Giấy vệ sinh Bless You 10 cuộn,SP031,10,48000,480000,NV028,Thẻ,KH765,Bình Định
HD0500216,2025-05-16 00:15,Bàn chải P/S,SP032,2,15000,30000,NV007,Tiền mặt,KH068,Cà Mau
HD0500217,2025-05-05 03:50,Khăn giấy ướt Bobby,SP030,1,22000,22000,NV027,Thẻ,KH533,Lâm Đồng
HD0500218,2025-05-15 04:40,Bộ dao cạo râu Gillette,SP095,2,33000,66000,NV002,ZaloPay,KH344,TP Hồ Chí Minh
HD0500219,2025-05-08 02:57,Nước ngọt Pepsi 390ml,SP021,3,9000,27000,NV001,Thẻ,,Thanh Hóa
HD0500220,2025-05-24 03:58,Nước ngọt Pepsi 390ml,SP021,5,9000,45000,NV003,MoMo,KH736,Phú Thọ
HD0500221,2025-05-07 03:54,Bìa còng A4,SP081,8,22000,176000,NV032,ZaloPay,KH825,Cao Bằng
HD0500222,2025-05-06 23:51,Thùng rác nhựa 10L,SP055,10,45000,450000,NV004,MoMo,KH725,Lâm Đồng
HD0500223,2025-05-15 04:50,Nến thơm mini,SP053,4,25000,100000,NV003,Tiền mặt,KH804,Bà Rịa - Vũng Tàu
HD0500224,2025-05-27 09:49,Bao cao su OK hộp 3 cái,SP091,2,27000,54000,NV027,Tiền mặt,KH410,Hưng Yên
HD0500225,2025-05-15 05:51,Kẹo cao su Doublemint,SP015,5,6000,30000,NV022,ZaloPay,,Thái Nguyên
HD0500226,2025-05-18 05:23,Balo laptop chống sốc,SP074,4,140000,560000,NV029,MoMo,KH774,Cần Thơ
HD0500227,2025-05-04 14:20,Bánh quy AFC,SP049,4,16000,64000,NV007,Tiền mặt,,Bình Phước
HD0500228,2025-05-07 02:53,Trà xanh không độ,SP019,4,10000,40000,NV006,Chuyển khoản,KH364,Bạc Liêu
HD0500229,2025-05-23 00:15,Trứng gà CP hộp 10 quả,SP046,1,33000,33000,NV036,Chuyển khoản,KH872,Yên Bái
HD0500230,2025-05-19 05:16,Bột giặt Omo 400g,SP039,7,18000,126000,NV029,Tiền mặt,KH900,Điện Biên
HD0500231,2025-05-05 15:18,Bật lửa gas mini,SP056,3,6000,18000,NV049,Chuyển khoản,KH343,Bắc Kạn
HD0500232,2025-05-10 22:55,Balo laptop chống sốc,SP074,1,140000,140000,NV017,Tiền mặt,,Cao Bằng
HD0500233,2025-05-17 19:56,Kẹo Alpenliebe,SP016,8,5000,40000,NV012,Chuyển khoản,,Yên Bái
HD0500234,2025-05-05 12:17,Tương ớt Cholimex,SP098,10,12000,120000,NV010,Tiền mặt,KH985,Bắc Giang
HD0500235,2025-05-09 23:48,Coca-Cola lon 330ml,SP022,2,9000,18000,NV040,Thẻ,KH234,Đồng Tháp
HD0500236,2025-05-08 07:19,Trà xanh không độ,SP019,9,10000,90000,NV022,Chuyển khoản,KH658,Kon Tum
HD0500237,2025-05-10 02:20,Kem đánh răng P/S 100g,SP033,5,21000,105000,NV013,Tiền mặt,,Bắc Giang
HD0500238,2025-05-04 01:44,Balo laptop chống sốc,SP074,3,140000,420000,NV047,Thẻ,,Sơn La
HD0500239,2025-05-18 09:13,Muối i-ốt 500g,SP043,5,7000,35000,NV009,Thẻ,,Thừa Thiên Huế
HD0500240,2025-05-14 10:45,Chổi quét bụi mini,SP054,6,21000,126000,NV046,Chuyển khoản,KH212,Nam Định
HD0500241,2025-05-16 08:20,Sữa đậu nành Fami,SP011,7,6000,42000,NV031,MoMo,KH693,Lào Cai
HD0500242,2025-05-14 19:38,Kẹp bướm 32mm,SP084,8,5000,40000,NV047,ZaloPay,,Hà Nam
HD0500243,2025-05-02 11:20,Giấy in A4 Double A,SP085,8,68000,544000,NV049,Thẻ,,Bến Tre
HD0500244,2025-05-01 20:51,Nước ngọt Pepsi 390ml,SP021,9,9000,81000,NV038,ZaloPay,KH681,Đồng Nai
HD0500245,2025-05-12 10:22,Nước suối Aquafina 500ml,SP017,6,7000,42000,NV011,Thẻ,KH991,Hà Nam
HD0500246,2025-05-25 01:25,Tập vở 200 trang,SP064,1,14000,14000,NV026,Thẻ,,Hà Giang
HD0500247,2025-05-22 14:44,Cafe lon Highlands,SP026,10,18000,180000,NV041,MoMo,KH848,Quảng Ngãi
HD0500248,2025-05-23 18:11,Tương cà Heinz,SP099,9,17000,153000,NV036,Tiền mặt,KH895,Tuyên Quang
HD0500249,2025-05-09 02:43,Muối i-ốt 500g,SP043,6,7000,42000,NV006,Chuyển khoản,KH151,Vĩnh Long
HD0500250,2025-05-11 09:35,Bộ dao cạo râu Gillette,SP095,9,33000,297000,NV042,Chuyển khoản,KH365,Cao Bằng
HD0500251,2025-05-12 22:40,Trứng gà CP hộp 10 quả,SP046,2,33000,66000,NV028,Chuyển khoản,KH462,Hà Giang
HD0500252,2025-05-14 09:09,Cafe G7 3in1,SP027,8,16000,128000,NV021,MoMo,KH677,Long An
HD0500253,2025-05-16 09:53,Khăn giấy ướt Bobby,SP030,10,22000,220000,NV046,ZaloPay,KH036,Sơn La
HD0500254,2025-05-24 13:49,Nước xả Comfort,SP040,8,52000,416000,NV025,Thẻ,KH030,Kiên Giang
HD0500255,2025-05-12 11:33,Bánh quy AFC,SP049,7,16000,112000,NV048,Tiền mặt,KH555,Hà Tĩnh
HD0500256,2025-05-06 00:50,Sữa tươi Vinamilk có đường 180ml,SP007,4,6500,26000,NV041,Thẻ,,Tây Ninh
HD0500257,2025-05-02 05:17,Bìa còng A4,SP081,6,22000,132000,NV003,MoMo,,Long An
HD0500258,2025-05-24 05:32,Máy sấy tóc mini,SP089,8,95000,760000,NV032,Thẻ,,Ninh Thuận
HD0500259,2025-05-14 22:57,Cafe Nescafe đen đá,SP028,5,17000,85000,NV004,ZaloPay,,Đắk Lắk
HD0500260,2025-05-10 16:21,Mì Hảo Hảo tôm chua cay,SP001,3,9000,27000,NV040,ZaloPay,KH777,Kon Tum
HD0500261,2025-05-24 13:59,Tai nghe nhét tai giá rẻ,SP058,3,35000,105000,NV008,Tiền mặt,KH034,Phú Thọ
HD0500262,2025-05-27 18:26,Dụng cụ cắt móng tay,SP094,5,17000,85000,NV020,Chuyển khoản,KH717,Quảng Bình
HD0500263,2025-05-09 19:13,Nước xả Comfort,SP040,10,52000,520000,NV043,Thẻ,KH908,Quảng Nam
HD0500264,2025-05-26 17:51,Trà xanh không độ,SP019,2,10000,20000,NV011,MoMo,KH596,Cao Bằng
HD0500265,2025-05-11 12:17,Khay đựng hồ sơ,SP079,4,18000,72000,NV001,ZaloPay,,Hậu Giang
HD0500266,2025-05-01 14:29,Giấy vệ sinh Bless You 10 cuộn,SP031,7,48000,336000,NV037,Tiền mặt,KH623,Gia Lai
HD0500267,2025-05-17 12:16,Thước kẻ 20cm,SP065,2,6000,12000,NV002,Chuyển khoản,,Đắk Lắk
HD0500268,2025-05-17 05:28,Bật lửa gas mini,SP056,2,6000,12000,NV011,Thẻ,KH487,Bình Định
HD0500269,2025-05-11 10:52,Giấy in A4 Double A,SP085,10,68000,680000,NV027,Thẻ,KH327,Sóc Trăng
HD0500270,2025-05-26 15:51,Nến thơm mini,SP053,10,25000,250000,NV002,Thẻ,KH532,Sóc Trăng
HD0500271,2025-05-02 00:37,Muối i-ốt 500g,SP043,2,7000,14000,NV002,MoMo,KH580,Bình Định
HD0500272,2025-05-21 13:58,Dầu gội Clear Men 170g,SP035,1,46000,46000,NV034,Thẻ,KH110,Hưng Yên
HD0500273,2025-05-24 02:11,Tập vở 200 trang,SP064,4,14000,56000,NV006,Chuyển khoản,KH761,Cao Bằng
HD0500274,2025-05-16 13:20,Chổi lau nhà 360 độ,SP096,9,99000,891000,NV041,Tiền mặt,KH979,Sơn La
HD0500275,2025-05-17 16:12,Bánh quy Cosy Marie,SP013,4,15000,60000,NV016,Tiền mặt,KH236,Hậu Giang
HD0500276,2025-05-24 00:46,Bánh gạo One One,SP014,10,10000,100000,NV018,Thẻ,KH955,Bà Rịa - Vũng Tàu
HD0500277,2025-05-04 07:10,Bánh gạo One One,SP014,5,10000,50000,NV036,MoMo,KH880,Đắk Nông
HD0500278,2025-05-03 18:22,Snack Oishi tôm cay,SP006,1,10000,10000,NV029,Chuyển khoản,,Bình Phước
HD0500279,2025-05-12 12:55,Sáp thơm phòng,SP093,1,20000,20000,NV032,MoMo,KH164,Long An
HD0500280,2025-05-08 06:42,Bật lửa gas mini,SP056,8,6000,48000,NV010,Chuyển khoản,KH371,Lạng Sơn
HD0500281,2025-05-05 17:08,Tương ớt Cholimex,SP098,3,12000,36000,NV029,ZaloPay,KH653,Đắk Nông
HD0500282,2025-05-14 20:40,Nến thơm mini,SP053,7,25000,175000,NV034,Tiền mặt,KH710,Cà Mau
HD0500283,2025-05-27 22:25,Cáp sạc Type-C,SP077,10,30000,300000,NV024,Tiền mặt,,Bà Rịa - Vũng Tàu
HD0500284,2025-05-12 05:34,Coca-Cola lon 330ml,SP022,1,9000,9000,NV033,Chuyển khoản,KH488,Bình Thuận
HD0500285,2025-05-17 17:35,Sữa đặc Ông Thọ,SP010,7,25000,175000,NV023,MoMo,KH138,TP Hồ Chí Minh
HD0500286,2025-05-22 16:31,Thùng rác nhựa 10L,SP055,3,45000,135000,NV010,Thẻ,KH851,Yên Bái
HD0500287,2025-05-17 23:29,Muối i-ốt 500g,SP043,5,7000,35000,NV010,ZaloPay,KH640,Lai Châu
HD0500288,2025-05-20 06:50,Khẩu trang y tế hộp 50 cái,SP090,2,37000,74000,NV027,Thẻ,KH913,Vĩnh Long
HD0500289,2025-05-16 07:57,Bánh quy AFC,SP049,5,16000,80000,NV007,Thẻ,KH780,Tuyên Quang
HD0500290,2025-05-18 22:11,Sting dâu 330ml,SP023,8,10000,80000,NV032,Thẻ,KH506,Hà Giang
HD0500291,2025-05-08 09:43,Túi zipper đựng đồ,SP080,2,10000,20000,NV007,Chuyển khoản,KH262,Nghệ An
HD0500292,2025-05-07 04:12,Bánh gạo One One,SP014,6,10000,60000,NV009,MoMo,KH785,Quảng Ngãi
HD0500293,2025-05-03 23:54,Sữa rửa mặt Hazeline nghệ,SP034,7,34000,238000,NV040,Tiền mặt,,Tuyên Quang
HD0500294,2025-05-28 00:22,Khay đựng hồ sơ,SP079,5,18000,90000,NV009,Chuyển khoản,KH899,Tây Ninh
HD0500295,2025-05-18 02:22,Bánh tráng Tân Nhiên,SP004,8,12000,96000,NV040,Chuyển khoản,KH139,Quảng Nam
HD0500296,2025-05-05 08:43,Dao rọc giấy nhỏ,SP061,8,8000,64000,NV038,Thẻ,KH983,Sóc Trăng
HD0500297,2025-05-20 01:16,Bàn chải P/S,SP032,3,15000,45000,NV050,MoMo,,Đắk Nông
HD0500298,2025-05-03 07:07,Gia vị nấu bún bò Huế,SP100,3,24000,72000,NV025,MoMo,KH189,Long An
HD0500299,2025-05-03 13:50,Trà sữa C2,SP025,7,9000,63000,NV042,MoMo,KH607,Cà Mau
HD0500300,2025-05-10 09:00,Dầu ăn Tường An 1L,SP044,9,59000,531000,NV014,Tiền mặt,KH364,Kon Tum
HD0500301,2025-05-13 01:30,Bánh Chocopie Orion,SP012,9,38000,342000,NV033,Chuyển khoản,KH764,Đồng Nai
HD0500302,2025-05-10 17:21,Sữa rửa mặt Hazeline nghệ,SP034,4,34000,136000,NV024,MoMo,,Lào Cai
HD0500303,2025-05-01 17:43,Bật lửa gas mini,SP056,2,6000,12000,NV047,Tiền mặt,KH533,Ninh Thuận
HD0500304,2025-05-25 06:52,Túi zipper đựng đồ,SP080,4,10000,40000,NV007,MoMo,KH610,Lai Châu
HD0500305,2025-05-17 10:07,Bút bi Thiên Long,SP063,2,5000,10000,NV007,Thẻ,KH616,Trà Vinh
HD0500306,2025-05-15 22:39,Kẹo Alpenliebe,SP016,9,5000,45000,NV009,ZaloPay,KH654,Hà Nội
HD0500307,2025-05-01 15:37,Khẩu trang y tế hộp 50 cái,SP090,2,37000,74000,NV032,ZaloPay,KH163,Hà Tĩnh
HD0500308,2025-05-10 17:55,Máy tính Casio FX-580,SP087,4,720000,2880000,NV007,Thẻ,KH299,Phú Thọ
HD0500309,2025-05-19 08:45,Kem đánh răng P/S 100g,SP033,9,21000,189000,NV020,Tiền mặt,,Bắc Kạn
HD0500310,2025-05-14 13:36,File còng 4cm,SP082,2,26000,52000,NV006,Chuyển khoản,KH178,Khánh Hòa
HD0500311,2025-05-10 16:34,Băng keo trong 5cm,SP062,7,10000,70000,NV023,ZaloPay,KH615,Điện Biên
HD0500312,2025-05-20 06:41,Khăn giấy rút Pulppy,SP029,10,22000,220000,NV006,Tiền mặt,KH350,Đà Nẵng
HD0500313,2025-05-20 16:21,Giấy note 3x3,SP070,9,3000,27000,NV019,MoMo,KH495,Đà Nẵng
HD0500314,2025-05-07 05:18,Sữa rửa mặt Hazeline nghệ,SP034,1,34000,34000,NV008,ZaloPay,KH376,Tiền Giang
HD0500315,2025-05-03 01:39,Dao rọc giấy nhỏ,SP061,2,8000,16000,NV001,Tiền mặt,KH404,Hậu Giang
HD0500316,2025-05-19 20:06,Trà sữa C2,SP025,3,9000,27000,NV042,ZaloPay,KH557,Quảng Trị
HD0500317,2025-05-22 02:44,Giấy note 3x3,SP070,1,3000,3000,NV043,Thẻ,KH963,Bình Thuận
HD0500318,2025-05-12 03:29,Kẹo Alpenliebe,SP016,3,5000,15000,NV024,Chuyển khoản,KH899,Đồng Nai
HD0500319,2025-05-26 10:50,Bắp rang bơ đóng gói,SP048,7,11000,77000,NV032,MoMo,KH198,Phú Yên
HD0500320,2025-05-15 00:42,Nước suối Lavie 500ml,SP018,5,7000,35000,NV017,Thẻ,KH355,Phú Thọ
HD0500321,2025-05-24 09:21,Cafe Nescafe đen đá,SP028,1,17000,17000,NV028,Tiền mặt,KH564,Lâm Đồng
HD0500322,2025-05-05 03:42,Nước ép cam Twister,SP020,9,11000,99000,NV005,MoMo,,Quảng Ngãi
HD0500323,2025-05-21 14:18,Nước rửa tay Lifebuoy,SP036,8,25000,200000,NV032,MoMo,KH896,Bình Định
HD0500324,2025-05-10 08:52,Snack Oishi tôm cay,SP006,2,10000,20000,NV031,Thẻ,KH345,Trà Vinh
HD0500325,2025-05-23 01:22,Khẩu trang y tế hộp 50 cái,SP090,9,37000,333000,NV038,Tiền mặt,KH949,Cà Mau
HD0500326,2025-05-18 19:55,Kẹo Alpenliebe,SP016,5,5000,25000,NV031,Chuyển khoản,KH754,Đắk Nông
HD0500327,2025-05-07 09:40,Kẹo cao su Doublemint,SP015,3,6000,18000,NV046,ZaloPay,,Tuyên Quang
HD0500328,2025-05-18 15:47,Thước kẻ 20cm,SP065,3,6000,18000,NV018,Chuyển khoản,KH622,Tiền Giang
HD0500329,2025-05-02 17:58,Máy tính Casio FX-580,SP087,3,720000,2160000,NV012,ZaloPay,KH244,Phú Thọ
HD0500330,2025-05-05 12:04,Thước kẻ 20cm,SP065,2,6000,12000,NV032,ZaloPay,KH027,Nghệ An
HD0500331,2025-05-28 15:36,Nước mắm Nam Ngư 500ml,SP041,4,18000,72000,NV014,Thẻ,KH683,Bình Dương
HD0500332,2025-05-25 20:33,Bánh Chocopie Orion,SP012,5,38000,190000,NV039,Tiền mặt,,Đắk Nông
HD0500333,2025-05-18 04:11,Khăn giấy ướt Bobby,SP030,6,22000,132000,NV005,Chuyển khoản,KH416,Bến Tre
HD0500334,2025-05-06 10:32,Thùng rác nhựa 10L,SP055,8,45000,360000,NV045,MoMo,KH574,Cần Thơ
HD0500335,2025-05-11 13:09,Miếng dán cường lực điện thoại,SP059,10,15000,150000,NV009,Tiền mặt,KH486,Bắc Giang
HD0500336,2025-05-21 10:26,Bìa còng A4,SP081,5,22000,110000,NV009,Chuyển khoản,KH159,Hưng Yên
HD0500337,2025-05-09 00:39,Trà sữa C2,SP025,1,9000,9000,NV002,Thẻ,KH593,Quảng Nam
HD0500338,2025-05-10 05:46,Gôm Pentel,SP066,7,4000,28000,NV046,Tiền mặt,KH919,Bến Tre
HD0500339,2025-05-11 15:05,Sữa tươi Vinamilk có đường 180ml,SP007,3,6500,19500,NV001,MoMo,KH292,Quảng Trị
HD0500340,2025-05-07 03:07,Tương cà Heinz,SP099,7,17000,119000,NV015,Chuyển khoản,KH926,Quảng Trị
HD0500341,2025-05-19 13:01,Bánh mì sandwich Tường An,SP047,2,23000,46000,NV014,MoMo,KH319,Kiên Giang
HD0500342,2025-05-05 11:05,Kẹo cao su Doublemint,SP015,8,6000,48000,NV043,ZaloPay,KH353,Bạc Liêu
HD0500343,2025-05-01 23:55,Trứng gà CP hộp 10 quả,SP046,3,33000,99000,NV043,Thẻ,KH741,Lạng Sơn
HD0500344,2025-05-27 06:44,Sữa tươi Vinamilk có đường 180ml,SP007,9,6500,58500,NV040,ZaloPay,KH149,Vĩnh Phúc
HD0500345,2025-05-08 00:40,Kẹo Alpenliebe,SP016,2,5000,10000,NV015,Thẻ,,Hải Phòng
HD0500346,2025-05-09 17:44,Trà sữa C2,SP025,7,9000,63000,NV013,ZaloPay,,Vĩnh Long
HD0500347,2025-05-03 20:24,Xà phòng Lifebuoy bánh,SP038,5,11000,55000,NV031,Thẻ,KH910,Bà Rịa - Vũng Tàu
HD0500348,2025-05-12 23:43,Thước kẻ 20cm,SP065,4,6000,24000,NV049,ZaloPay,,Lai Châu
HD0500349,2025-05-01 04:22,Giấy decal in A4,SP086,5,19000,95000,NV038,Tiền mặt,KH917,Quảng Bình
HD0500350,2025-05-11 18:34,Trà xanh không độ,SP019,6,10000,60000,NV026,ZaloPay,KH509,Thừa Thiên Huế
HD0500351,2025-05-15 11:05,Bánh quy AFC,SP049,7,16000,112000,NV005,Thẻ,KH140,Kiên Giang
HD0500352,2025-05-01 22:43,Khẩu trang y tế hộp 50 cái,SP090,7,37000,259000,NV017,MoMo,KH605,Cao Bằng
HD0500353,2025-05-07 06:22,Bánh mì sandwich Tường An,SP047,6,23000,138000,NV005,Chuyển khoản,KH144,Cần Thơ
HD0500354,2025-05-20 09:37,Bút bi Thiên Long,SP063,7,5000,35000,NV001,Thẻ,,Bình Dương
HD0500355,2025-05-03 16:39,Sữa chua uống Probi,SP009,9,7000,63000,NV034,Thẻ,KH256,Bình Dương
HD0500356,2025-05-05 14:42,Miếng dán cường lực điện thoại,SP059,1,15000,15000,NV024,Tiền mặt,,Đà Nẵng
HD0500357,2025-05-26 22:03,Băng keo trong 5cm,SP062,5,10000,50000,NV016,Tiền mặt,KH108,Sơn La
HD0500358,2025-05-27 05:08,Bình nước giữ nhiệt 500ml,SP072,9,65000,585000,NV007,MoMo,,Lâm Đồng
HD0500359,2025-05-19 22:17,Muối i-ốt 500g,SP043,9,7000,63000,NV037,Chuyển khoản,KH906,Nghệ An
HD0500360,2025-05-12 11:48,Bật lửa gas mini,SP056,8,6000,48000,NV045,Thẻ,KH524,Bắc Ninh
HD0500361,2025-05-07 22:06,Kẹp bướm 32mm,SP084,9,5000,45000,NV015,ZaloPay,KH106,Hà Nội
HD0500362,2025-05-26 02:51,Sữa rửa mặt Hazeline nghệ,SP034,8,34000,272000,NV049,Tiền mặt,KH965,Vĩnh Long
HD0500363,2025-05-04 01:16,Miếng lót chuột nhỏ,SP078,1,12000,12000,NV003,MoMo,,Bà Rịa - Vũng Tàu
HD0500364,2025-05-08 22:28,Nước suối Aquafina 500ml,SP017,10,7000,70000,NV016,ZaloPay,,Tiền Giang
HD0500365,2025-05-18 10:14,Cafe lon Highlands,SP026,1,18000,18000,NV022,MoMo,KH621,Đắk Lắk
HD0500366,2025-05-08 13:45,Túi zipper đựng đồ,SP080,2,10000,20000,NV046,Thẻ,KH787,Trà Vinh
HD0500367,2025-05-08 00:21,Khẩu trang y tế hộp 50 cái,SP090,3,37000,111000,NV011,ZaloPay,KH1000,Ninh Thuận
HD0500368,2025-05-01 02:08,Bánh quy AFC,SP049,9,16000,144000,NV031,Tiền mặt,KH880,Bến Tre
HD0500369,2025-05-17 13:19,Cafe Nescafe đen đá,SP028,3,17000,51000,NV006,MoMo,KH644,Thái Nguyên
HD0500370,2025-05-21 14:09,Dầu gội Clear Men 170g,SP035,2,46000,92000,NV028,ZaloPay,KH080,Long An
HD0500371,2025-05-26 17:44,Nước mắm Nam Ngư 500ml,SP041,1,18000,18000,NV013,MoMo,,Bình Phước
HD0500372,2025-05-22 03:08,Mì Omachi xốt spaghetti,SP002,6,11000,66000,NV008,Chuyển khoản,KH824,Vĩnh Long
HD0500373,2025-05-25 10:50,Giấy note 3x3,SP070,6,3000,18000,NV029,Thẻ,KH017,Bắc Ninh
HD0500374,2025-05-01 00:39,Cafe Nescafe đen đá,SP028,5,17000,85000,NV037,Chuyển khoản,KH982,Bình Định
HD0500375,2025-05-18 17:02,Bánh gạo One One,SP014,4,10000,40000,NV015,Tiền mặt,,Quảng Ninh
HD0500376,2025-05-15 18:00,Kẹo Alpenliebe,SP016,1,5000,5000,NV011,ZaloPay,,Bắc Giang
HD0500377,2025-05-03 05:01,Nến thơm mini,SP053,6,25000,150000,NV022,Chuyển khoản,KH625,Hà Nam
HD0500378,2025-05-18 06:02,Trà lipton túi lọc hộp 25 gói,SP052,8,42000,336000,NV024,Thẻ,KH734,Kiên Giang
HD0500379,2025-05-08 00:03,Bao cao su OK hộp 3 cái,SP091,1,27000,27000,NV038,MoMo,,Đồng Nai
HD0500380,2025-05-20 19:32,Cáp sạc Type-C,SP077,1,30000,30000,NV004,Chuyển khoản,KH999,Tây Ninh
HD0500381,2025-05-18 09:58,Bánh gạo One One,SP014,6,10000,60000,NV034,Tiền mặt,KH641,Tuyên Quang
HD0500382,2025-05-05 17:54,Miếng lót chuột nhỏ,SP078,8,12000,96000,NV017,Tiền mặt,KH310,Đà Nẵng
HD0500383,2025-05-20 01:36,Giấy vệ sinh Bless You 10 cuộn,SP031,8,48000,384000,NV041,ZaloPay,KH348,Đồng Nai
HD0500384,2025-05-06 13:33,Trứng gà CP hộp 10 quả,SP046,3,33000,99000,NV043,Chuyển khoản,KH043,Thanh Hóa
HD0500385,2025-05-23 08:05,Chổi lau nhà 360 độ,SP096,7,99000,693000,NV047,ZaloPay,,Hải Phòng
HD0500386,2025-05-26 15:40,Snack Lay’s vị khoai tây,SP005,9,12000,108000,NV021,ZaloPay,KH350,Nghệ An
HD0500387,2025-05-15 10:23,Tai nghe nhét tai giá rẻ,SP058,8,35000,280000,NV048,MoMo,KH320,Cà Mau
HD0500388,2025-05-08 13:31,Khăn giấy rút Pulppy,SP029,4,22000,88000,NV009,ZaloPay,,Hậu Giang
HD0500389,2025-05-14 13:38,Khăn giấy ướt Bobby,SP030,5,22000,110000,NV025,MoMo,KH803,Cao Bằng
HD0500390,2025-05-22 02:41,Tương cà Heinz,SP099,7,17000,119000,NV014,Chuyển khoản,KH355,Lâm Đồng
HD0500391,2025-05-24 01:26,Quạt mini USB,SP073,4,32000,128000,NV017,Thẻ,,An Giang
HD0500392,2025-05-20 11:41,Bàn chải P/S,SP032,2,15000,30000,NV002,Chuyển khoản,KH765,Ninh Thuận
HD0500393,2025-05-21 17:30,Dao kéo nhà bếp,SP071,2,28000,56000,NV031,Chuyển khoản,KH358,Hà Giang
HD0500394,2025-05-03 12:25,Giấy note 3x3,SP070,1,3000,3000,NV007,Chuyển khoản,KH147,Quảng Ngãi
HD0500395,2025-05-14 05:54,Giấy vệ sinh Bless You 10 cuộn,SP031,10,48000,480000,NV002,MoMo,KH372,Thanh Hóa
HD0500396,2025-05-04 02:37,Dầu ăn Tường An 1L,SP044,3,59000,177000,NV037,ZaloPay,KH088,Hà Giang
HD0500397,2025-05-18 13:25,Dầu gội Clear Men 170g,SP035,7,46000,322000,NV024,MoMo,KH006,Vĩnh Long
HD0500398,2025-05-05 12:26,Bánh quy Cosy Marie,SP013,8,15000,120000,NV029,Chuyển khoản,KH012,Lạng Sơn
HD0500399,2025-05-16 04:44,Chổi lau nhà 360 độ,SP096,6,99000,594000,NV034,MoMo,KH460,Hà Giang
HD0500400,2025-05-15 18:52,Bìa lá A4,SP083,6,12000,72000,NV011,MoMo,KH900,Bắc Giang
HD0500401,2025-05-15 00:13,Kẹp giấy lớn,SP069,2,5000,10000,NV011,Chuyển khoản,KH646,Cao Bằng
HD0500402,2025-05-04 10:47,Sữa tươi Vinamilk không đường 180ml,SP008,6,6500,39000,NV015,Tiền mặt,,Sơn La
HD0500403,2025-05-27 07:01,File còng 4cm,SP082,4,26000,104000,NV049,Thẻ,KH517,Điện Biên
HD0500404,2025-05-09 20:50,Kẹo cao su Doublemint,SP015,7,6000,42000,NV008,Tiền mặt,,Cao Bằng
HD0500405,2025-05-25 08:12,Balo laptop chống sốc,SP074,3,140000,420000,NV035,MoMo,KH118,Bến Tre
HD0500406,2025-05-20 12:52,Sữa tươi Vinamilk có đường 180ml,SP007,6,6500,39000,NV005,Thẻ,KH822,Hà Nam
HD0500407,2025-05-17 21:17,Redbull Thái Lan 250ml,SP024,2,12000,24000,NV046,Thẻ,KH915,Kiên Giang
HD0500408,2025-05-10 17:44,Gôm Pentel,SP066,10,4000,40000,NV035,Thẻ,,Yên Bái
HD0500409,2025-05-01 17:57,Nến thơm mini,SP053,1,25000,25000,NV041,Thẻ,KH620,Tây Ninh
HD0500410,2025-05-24 22:46,Bánh quy AFC,SP049,2,16000,32000,NV004,Tiền mặt,,Quảng Bình
HD0500411,2025-05-10 19:37,Gôm Pentel,SP066,10,4000,40000,NV012,Tiền mặt,KH500,Đắk Lắk
HD0500412,2025-05-23 02:13,Ổ cứng SSD 240GB,SP075,5,620000,3100000,NV005,Thẻ,KH199,Cao Bằng
HD0500413,2025-05-21 21:06,Khay đựng hồ sơ,SP079,8,18000,144000,NV003,MoMo,KH904,Phú Yên
HD0500414,2025-05-28 14:35,Dao rọc giấy nhỏ,SP061,2,8000,16000,NV017,Chuyển khoản,KH601,Quảng Nam
HD0500415,2025-05-26 09:32,Bìa lá A4,SP083,9,12000,108000,NV042,Tiền mặt,,Hải Dương
HD0500416,2025-05-26 01:26,Giấy note 3x3,SP070,1,3000,3000,NV038,ZaloPay,KH673,Lai Châu
HD0500417,2025-05-12 15:02,Bao cao su OK hộp 3 cái,SP091,2,27000,54000,NV028,Tiền mặt,KH601,Sơn La
HD0500418,2025-05-27 14:04,Pin tiểu Panasonic (2 viên),SP060,3,18000,54000,NV042,Tiền mặt,KH198,Lào Cai
HD0500419,2025-05-22 05:12,Mì Omachi xốt spaghetti,SP002,10,11000,110000,NV047,MoMo,KH407,Điện Biên
HD0500420,2025-05-25 07:16,Nến thơm mini,SP053,1,25000,25000,NV043,Chuyển khoản,KH571,Bắc Kạn
HD0500421,2025-05-08 06:39,Bìa còng A4,SP081,3,22000,66000,NV030,Thẻ,KH544,Hải Phòng
HD0500422,2025-05-28 04:18,Mì Hảo Hảo tôm chua cay,SP001,10,9000,90000,NV023,ZaloPay,KH574,Tây Ninh
HD0500423,2025-05-09 21:58,Chổi lau nhà 360 độ,SP096,10,99000,990000,NV044,Tiền mặt,KH036,Cao Bằng
HD0500424,2025-05-08 02:47,Thước kẻ 20cm,SP065,4,6000,24000,NV015,Tiền mặt,,Bắc Ninh
