Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD0900212,2025-09-28 01:06,Trứng gà CP hộp 10 quả,SP046,4,33000,132000,NV049,ZaloPay,KH853,Kiên Giang
HD0900213,2025-09-06 11:27,Dao kéo nhà bếp,SP071,7,28000,196000,NV015,ZaloPay,KH197,Kiên Giang
HD0900214,2025-09-28 14:34,Trà sữa C2,SP025,9,9000,81000,NV013,Thẻ,KH772,Kiên Giang
HD0900215,2025-09-25 22:47,Bộ dao cạo râu Gillette,SP095,3,33000,99000,NV036,Tiền mặt,KH669,Cà Mau
HD0900216,2025-09-09 16:44,Kẹp giấy lớn,SP069,9,5000,45000,NV039,Chuyển khoản,KH872,Gia Lai
HD0900217,2025-09-27 14:41,Sữa tươi Vinamilk không đường 180ml,SP008,2,6500,13000,NV041,ZaloPay,KH875,Lai Châu
HD0900218,2025-09-16 04:19,Bánh tráng Tân Nhiên,SP004,8,12000,96000,NV027,Thẻ,KH277,Thanh Hóa
HD0900219,2025-09-05 12:16,Giấy vệ sinh Bless You 10 cuộn,SP031,9,48000,432000,NV011,Thẻ,KH736,Hải Phòng
HD0900220,2025-09-05 00:23,Sữa rửa mặt Hazeline nghệ,SP034,3,34000,102000,NV021,Tiền mặt,KH556,Thái Bình
HD0900221,2025-09-14 20:06,Nước lau sàn Gift,SP037,9,31000,279000,NV020,Thẻ,KH548,Hải Phòng
HD0900222,2025-09-04 20:20,Dao rọc giấy nhỏ,SP061,5,8000,40000,NV001,MoMo,KH533,Trà Vinh
HD0900223,2025-09-16 01:45,Cafe lon Highlands,SP026,7,18000,126000,NV035,Chuyển khoản,KH459,Bắc Giang
HD0900224,2025-09-23 02:47,Cafe lon Highlands,SP026,7,18000,126000,NV029,Tiền mặt,KH738,Khánh Hòa
HD0900225,2025-09-27 05:03,Sữa tươi Vinamilk có đường 180ml,SP007,1,6500,6500,NV017,Thẻ,KH673,Nam Định
HD0900226,2025-09-28 17:35,Giấy in A4 Double A,SP085,8,68000,544000,NV004,Thẻ,,Bình Định
HD0900227,2025-09-19 23:07,Gạo ST25 2kg,SP045,6,68000,408000,NV021,ZaloPay,KH554,Hòa Bình
HD0900228,2025-09-27 02:24,Dầu ăn Tường An 1L,SP044,6,59000,354000,NV046,Thẻ,KH815,Bà Rịa - Vũng Tàu
HD0900229,2025-09-11 20:41,Redbull Thái Lan 250ml,SP024,8,12000,96000,NV007,MoMo,KH184,Phú Yên
HD0900230,2025-09-16 14:43,Gôm Pentel,SP066,2,4000,8000,NV048,Thẻ,,Phú Yên
HD0900231,2025-09-16 04:58,Bút bi Thiên Long,SP063,7,5000,35000,NV043,Thẻ,KH500,Yên Bái
HD0900232,2025-09-07 05:35,File còng 4cm,SP082,8,26000,208000,NV027,ZaloPay,KH173,An Giang
HD0900233,2025-09-21 01:55,Tai nghe nhét tai giá rẻ,SP058,4,35000,140000,NV047,ZaloPay,KH035,Thừa Thiên Huế
HD0900234,2025-09-20 17:44,Bình nước giữ nhiệt 500ml,SP072,7,65000,455000,NV014,ZaloPay,KH812,Gia Lai
HD0900235,2025-09-06 05:09,Đường Biên Hòa 1kg,SP042,7,25000,175000,NV030,Chuyển khoản,KH147,Khánh Hòa
HD0900236,2025-09-13 06:07,Mì Hảo Hảo tôm chua cay,SP001,7,9000,63000,NV029,Thẻ,,Đắk Nông
HD0900237,2025-09-23 09:35,Ổ cắm điện 3 lỗ,SP088,7,30000,210000,NV041,Chuyển khoản,KH277,Tuyên Quang
HD0900238,2025-09-22 09:03,Túi zipper đựng đồ,SP080,2,10000,20000,NV022,Thẻ,KH030,Quảng Ngãi
HD0900239,2025-09-24 12:25,Băng keo trong 5cm,SP062,4,10000,40000,NV046,ZaloPay,KH472,Điện Biên
HD0900240,2025-09-09 23:48,Bột nêm Knorr 400g,SP097,6,35000,210000,NV028,MoMo,KH660,Hải Dương
HD0900241,2025-09-06 05:41,Redbull Thái Lan 250ml,SP024,4,12000,48000,NV035,Chuyển khoản,KH944,An Giang
HD0900242,2025-09-15 10:59,Nước ép cam Twister,SP020,8,11000,88000,NV022,Chuyển khoản,KH320,Bình Phước
HD0900243,2025-09-27 04:24,USB 32GB Kingston,SP076,8,110000,880000,NV046,ZaloPay,KH125,Quảng Bình
HD0900244,2025-09-17 03:32,Khay đựng hồ sơ,SP079,5,18000,90000,NV001,Thẻ,KH226,Tây Ninh
HD0900245,2025-09-28 13:31,Đường Biên Hòa 1kg,SP042,10,25000,250000,NV031,MoMo,KH571,Đắk Lắk
HD0900246,2025-09-08 09:01,Cafe lon Highlands,SP026,4,18000,72000,NV025,Tiền mặt,KH518,Tuyên Quang
HD0900247,2025-09-07 01:50,Sữa rửa mặt Hazeline nghệ,SP034,2,34000,68000,NV007,Chuyển khoản,KH755,Hậu Giang
HD0900248,2025-09-18 20:15,Bánh Pía Sóc Trăng mini,SP051,9,15000,135000,NV044,Thẻ,KH156,Hà Nội
HD0900249,2025-09-02 01:05,Máy sấy tóc mini,SP089,9,95000,855000,NV041,MoMo,KH856,Đắk Nông
HD0900250,2025-09-24 00:49,Bộ dao cạo râu Gillette,SP095,4,33000,132000,NV019,MoMo,KH141,Lạng Sơn
HD0900251,2025-09-24 16:13,Nước suối Lavie 500ml,SP018,4,7000,28000,NV023,Chuyển khoản,KH671,Đồng Tháp
HD0900252,2025-09-24 09:35,Sữa tươi Vinamilk không đường 180ml,SP008,8,6500,52000,NV014,Thẻ,KH412,Phú Thọ
HD0900253,2025-09-20 23:36,Giấy vệ sinh Bless You 10 cuộn,SP031,9,48000,432000,NV039,ZaloPay,KH463,Điện Biên
HD0900254,2025-09-05 04:00,Miếng dán cường lực điện thoại,SP059,4,15000,60000,NV046,Thẻ,KH882,Quảng Bình
HD0900255,2025-09-12 18:45,Bật lửa gas mini,SP056,4,6000,24000,NV029,Chuyển khoản,KH729,Lạng Sơn
HD0900256,2025-09-27 17:47,Dao rọc giấy nhỏ,SP061,2,8000,16000,NV038,ZaloPay,KH036,Vĩnh Phúc
HD0900257,2025-09-16 17:32,Bình nước giữ nhiệt 500ml,SP072,3,65000,195000,NV025,Chuyển khoản,,Đà Nẵng
HD0900258,2025-09-12 12:08,Đường Biên Hòa 1kg,SP042,7,25000,175000,NV001,ZaloPay,KH702,Hà Nội
HD0900259,2025-09-02 02:43,Bánh mì sandwich Tường An,SP047,4,23000,92000,NV047,MoMo,KH740,Hà Nội
HD0900260,2025-09-02 00:02,Muối i-ốt 500g,SP043,2,7000,14000,NV005,Thẻ,KH302,Cao Bằng
HD0900261,2025-09-19 15:35,Bột nêm Knorr 400g,SP097,1,35000,35000,NV013,MoMo,KH422,Hà Nội
HD0900262,2025-09-04 23:26,Dầu gội Clear Men 170g,SP035,3,46000,138000,NV015,MoMo,,Tuyên Quang
HD0900263,2025-09-22 19:39,Bìa lá A4,SP083,1,12000,12000,NV022,ZaloPay,KH027,Thừa Thiên Huế
HD0900264,2025-09-08 00:40,Nến thơm mini,SP053,9,25000,225000,NV013,Chuyển khoản,KH140,Cần Thơ
HD0900265,2025-09-04 20:46,Bìa còng A4,SP081,9,22000,198000,NV030,Chuyển khoản,KH805,Quảng Ninh
HD0900266,2025-09-28 23:54,Trứng gà CP hộp 10 quả,SP046,1,33000,33000,NV050,Chuyển khoản,KH209,Thanh Hóa
HD0900267,2025-09-05 12:25,Bàn chải P/S,SP032,10,15000,150000,NV038,Tiền mặt,KH645,Thanh Hóa
HD0900268,2025-09-12 09:56,Nước ngọt Pepsi 390ml,SP021,2,9000,18000,NV012,Tiền mặt,KH982,Thái Nguyên
HD0900269,2025-09-18 00:24,Bìa nhựa 2 mặt,SP067,3,8000,24000,NV035,Thẻ,KH359,Quảng Trị
HD0900270,2025-09-18 12:49,Máy tính Casio FX-580,SP087,9,720000,6480000,NV001,Thẻ,KH223,Đồng Tháp
HD0900271,2025-09-01 01:10,Bánh quy AFC,SP049,7,16000,112000,NV017,Thẻ,KH636,Tuyên Quang
HD0900272,2025-09-02 16:12,Nước ép cam Twister,SP020,4,11000,44000,NV030,ZaloPay,KH055,Bình Định
HD0900273,2025-09-26 19:25,Nước ngọt Pepsi 390ml,SP021,10,9000,90000,NV012,Thẻ,KH851,Phú Thọ
HD0900274,2025-09-23 22:19,Ổ cứng SSD 240GB,SP075,3,620000,1860000,NV006,Thẻ,,Hà Giang
HD0900275,2025-09-26 19:05,Ổ cứng SSD 240GB,SP075,2,620000,1240000,NV022,Tiền mặt,,Quảng Bình
HD0900276,2025-09-26 00:39,Khẩu trang y tế hộp 50 cái,SP090,8,37000,296000,NV033,MoMo,KH122,Lạng Sơn
HD0900277,2025-09-05 17:13,Khẩu trang y tế hộp 50 cái,SP090,2,37000,74000,NV012,Tiền mặt,KH898,Hòa Bình
HD0900278,2025-09-10 18:27,Kẹp bướm 32mm,SP084,1,5000,5000,NV001,ZaloPay,KH421,Bạc Liêu
HD0900279,2025-09-21 23:17,Tương cà Heinz,SP099,8,17000,136000,NV045,ZaloPay,KH307,Nam Định
HD0900280,2025-09-03 07:45,Bìa còng A4,SP081,6,22000,132000,NV004,Chuyển khoản,KH934,Hà Giang
HD0900281,2025-09-06 22:51,Bút chì gỗ HB,SP068,8,7000,56000,NV003,ZaloPay,KH312,Quảng Trị
HD0900282,2025-09-27 04:31,Nước lau sàn Gift,SP037,5,31000,155000,NV021,MoMo,KH234,Vĩnh Long
HD0900283,2025-09-13 15:15,Giấy vệ sinh Bless You 10 cuộn,SP031,7,48000,336000,NV014,Tiền mặt,KH709,Quảng Ninh
HD0900284,2025-09-21 17:04,Bộ dao cạo râu Gillette,SP095,8,33000,264000,NV042,MoMo,KH347,Thanh Hóa
HD0900285,2025-09-05 15:59,Kẹo cao su Doublemint,SP015,5,6000,30000,NV009,Chuyển khoản,KH703,Cao Bằng
HD0900286,2025-09-02 00:30,Khay đựng hồ sơ,SP079,6,18000,108000,NV007,Tiền mặt,KH778,Long An
HD0900287,2025-09-12 15:26,Nước ngọt Pepsi 390ml,SP021,9,9000,81000,NV048,Chuyển khoản,KH270,Hải Dương
HD0900288,2025-09-08 13:40,Kẹo cao su Doublemint,SP015,7,6000,42000,NV019,ZaloPay,KH508,Lâm Đồng
HD0900289,2025-09-19 17:59,Khăn giấy rút Pulppy,SP029,7,22000,154000,NV036,Thẻ,,Bắc Ninh
HD0900290,2025-09-27 10:56,Ổ cắm điện 3 lỗ,SP088,7,30000,210000,NV022,MoMo,KH515,Hà Giang
HD0900291,2025-09-22 08:03,Miếng lót chuột nhỏ,SP078,1,12000,12000,NV026,Chuyển khoản,KH239,Hưng Yên
HD0900292,2025-09-12 08:21,Ổ cứng SSD 240GB,SP075,9,620000,5580000,NV003,MoMo,KH561,Hà Tĩnh
HD0900293,2025-09-28 01:05,Tai nghe nhét tai giá rẻ,SP058,7,35000,245000,NV045,Tiền mặt,KH920,Lào Cai
HD0900294,2025-09-28 07:40,Kem đánh răng P/S 100g,SP033,1,21000,21000,NV023,Chuyển khoản,KH460,Long An
HD0900295,2025-09-24 14:23,Trà sữa C2,SP025,7,9000,63000,NV045,Tiền mặt,,Tiền Giang
HD0900296,2025-09-13 01:09,Nước suối Lavie 500ml,SP018,3,7000,21000,NV010,Thẻ,KH182,Bến Tre
HD0900297,2025-09-15 22:42,Miếng dán cường lực điện thoại,SP059,2,15000,30000,NV018,Chuyển khoản,KH152,Đắk Nông
HD0900298,2025-09-07 13:44,Miếng dán cường lực điện thoại,SP059,1,15000,15000,NV038,MoMo,KH033,Hải Dương
HD0900299,2025-09-26 02:19,Bật lửa gas mini,SP056,6,6000,36000,NV037,ZaloPay,KH262,Đà Nẵng
HD0900300,2025-09-02 19:14,Bánh quy AFC,SP049,8,16000,128000,NV034,Tiền mặt,KH182,Bình Phước
HD0900301,2025-09-25 18:55,Gia vị nấu bún bò Huế,SP100,8,24000,192000,NV007,ZaloPay,KH962,Tây Ninh
HD0900302,2025-09-23 05:38,Bột giặt Omo 400g,SP039,6,18000,108000,NV048,MoMo,KH135,Cao Bằng
HD0900303,2025-09-17 03:47,Dao rọc giấy nhỏ,SP061,2,8000,16000,NV036,MoMo,KH692,Tây Ninh
HD0900304,2025-09-20 01:18,Gôm Pentel,SP066,10,4000,40000,NV041,MoMo,KH783,Phú Yên
HD0900305,2025-09-06 23:27,Mì Omachi xốt spaghetti,SP002,4,11000,44000,NV030,Thẻ,KH989,Tây Ninh
HD0900306,2025-09-22 07:33,Bao cao su OK hộp 3 cái,SP091,4,27000,108000,NV023,Chuyển khoản,,Bà Rịa - Vũng Tàu
HD0900307,2025-09-13 18:28,Kẹp bướm 32mm,SP084,7,5000,35000,NV045,Tiền mặt,,Cà Mau
HD0900308,2025-09-09 18:53,Sữa rửa mặt Hazeline nghệ,SP034,5,34000,170000,NV019,Chuyển khoản,KH869,Thái Nguyên
HD0900309,2025-09-08 18:06,Nước suối Lavie 500ml,SP018,5,7000,35000,NV046,Chuyển khoản,KH199,Đồng Nai
HD0900310,2025-09-09 12:00,Bánh tráng cuốn mè,SP050,2,17000,34000,NV011,Thẻ,KH394,Vĩnh Long
HD0900311,2025-09-24 07:49,Sữa đặc Ông Thọ,SP010,10,25000,250000,NV011,Tiền mặt,,Thừa Thiên Huế
HD0900312,2025-09-14 07:34,Sữa rửa mặt Hazeline nghệ,SP034,1,34000,34000,NV030,Thẻ,KH645,Hà Giang
HD0900313,2025-09-03 22:42,Nước suối Aquafina 500ml,SP017,7,7000,49000,NV037,ZaloPay,KH440,Quảng Ninh
HD0900314,2025-09-01 08:00,Xà phòng Lifebuoy bánh,SP038,9,11000,99000,NV038,ZaloPay,,Yên Bái
HD0900315,2025-09-06 21:00,Cafe Nescafe đen đá,SP028,8,17000,136000,NV024,MoMo,,TP Hồ Chí Minh
HD0900316,2025-09-08 21:48,Bàn chải P/S,SP032,7,15000,105000,NV024,MoMo,,Hải Dương
HD0900317,2025-09-04 03:18,Tập vở 200 trang,SP064,9,14000,126000,NV042,ZaloPay,,Cao Bằng
HD0900318,2025-09-19 18:56,Miếng lót chuột nhỏ,SP078,1,12000,12000,NV023,Chuyển khoản,KH981,Hà Nội
HD0900319,2025-09-13 18:49,Giấy vệ sinh Bless You 10 cuộn,SP031,5,48000,240000,NV043,Tiền mặt,KH417,Hà Giang
HD0900320,2025-09-05 10:34,Giấy in A4 Double A,SP085,9,68000,612000,NV021,Thẻ,KH083,TP Hồ Chí Minh
HD0900321,2025-09-22 08:27,Bình nước giữ nhiệt 500ml,SP072,6,65000,390000,NV026,Chuyển khoản,KH300,Kiên Giang
HD0900322,2025-09-15 12:39,Sữa tươi Vinamilk có đường 180ml,SP007,10,6500,65000,NV010,Chuyển khoản,KH484,Lai Châu
HD0900323,2025-09-07 04:37,Dụng cụ cắt móng tay,SP094,7,17000,119000,NV022,ZaloPay,KH1000,Nghệ An
HD0900324,2025-09-13 12:57,Máy tính Casio FX-580,SP087,5,720000,3600000,NV029,MoMo,KH037,An Giang
HD0900325,2025-09-07 09:43,Bánh quy Cosy Marie,SP013,9,15000,135000,NV043,Tiền mặt,KH396,Hà Nam
HD0900326,2025-09-18 18:53,Bật lửa gas mini,SP056,2,6000,12000,NV036,MoMo,KH999,An Giang
HD0900327,2025-09-01 02:27,Kẹp giấy lớn,SP069,4,5000,20000,NV042,Chuyển khoản,KH423,Phú Thọ
HD0900328,2025-09-11 12:58,Coca-Cola lon 330ml,SP022,10,9000,90000,NV048,ZaloPay,KH871,Tuyên Quang
HD0900329,2025-09-23 19:16,Thước kẻ 20cm,SP065,1,6000,6000,NV014,MoMo,KH389,An Giang
HD0900330,2025-09-25 11:54,Túi zipper đựng đồ,SP080,1,10000,10000,NV013,Chuyển khoản,KH378,Lai Châu
HD0900331,2025-09-13 14:44,Bút chì gỗ HB,SP068,9,7000,63000,NV018,Tiền mặt,KH384,Đồng Nai
HD0900332,2025-09-13 23:58,Giấy vệ sinh Bless You 10 cuộn,SP031,8,48000,384000,NV035,MoMo,KH479,An Giang
HD0900333,2025-09-15 00:02,Trà xanh không độ,SP019,2,10000,20000,NV032,Tiền mặt,KH075,Bà Rịa - Vũng Tàu
HD0900334,2025-09-05 21:13,Nước mắm Nam Ngư 500ml,SP041,8,18000,144000,NV005,Thẻ,,Bình Thuận
HD0900335,2025-09-10 07:21,Sữa tươi Vinamilk có đường 180ml,SP007,8,6500,52000,NV008,Thẻ,,Gia Lai
HD0900336,2025-09-10 22:08,Bột giặt Omo 400g,SP039,9,18000,162000,NV013,Chuyển khoản,,Lâm Đồng
HD0900337,2025-09-03 06:49,Sáp thơm phòng,SP093,6,20000,120000,NV013,Thẻ,KH567,Cao Bằng
HD0900338,2025-09-27 18:26,Tương ớt Cholimex,SP098,1,12000,12000,NV025,ZaloPay,,Trà Vinh
HD0900339,2025-09-01 23:47,Nước lau sàn Gift,SP037,5,31000,155000,NV026,Chuyển khoản,KH670,Hải Dương
HD0900340,2025-09-08 02:39,Pin tiểu Panasonic (2 viên),SP060,4,18000,72000,NV042,Thẻ,KH450,Cao Bằng
HD0900341,2025-09-08 14:06,Snack Lay’s vị khoai tây,SP005,7,12000,84000,NV026,Tiền mặt,,Bình Thuận
HD0900342,2025-09-28 09:23,Dầu gội Clear Men 170g,SP035,2,46000,92000,NV027,ZaloPay,KH458,Bắc Giang
HD0900343,2025-09-10 09:09,Bánh tráng Tân Nhiên,SP004,5,12000,60000,NV027,Tiền mặt,KH333,Vĩnh Long
HD0900344,2025-09-20 09:18,Bút chì gỗ HB,SP068,4,7000,28000,NV003,MoMo,KH315,Hà Nam
HD0900345,2025-09-15 06:31,Trà xanh không độ,SP019,1,10000,10000,NV026,MoMo,,Hà Nam
HD0900346,2025-09-03 00:50,Giấy vệ sinh Bless You 10 cuộn,SP031,10,48000,480000,NV040,MoMo,KH535,Bình Thuận
HD0900347,2025-09-23 08:21,Miếng lót chuột nhỏ,SP078,8,12000,96000,NV012,ZaloPay,KH741,Hà Tĩnh
HD0900348,2025-09-06 10:08,Ổ cứng SSD 240GB,SP075,7,620000,4340000,NV042,Chuyển khoản,,Bình Dương
HD0900349,2025-09-14 08:49,Tương ớt Cholimex,SP098,7,12000,84000,NV041,Tiền mặt,KH013,Kon Tum
HD0900350,2025-09-04 09:11,Máy tính Casio FX-580,SP087,6,720000,4320000,NV024,MoMo,KH249,Đà Nẵng
HD0900351,2025-09-08 19:14,Quạt mini USB,SP073,10,32000,320000,NV008,Chuyển khoản,KH940,Bình Dương
HD0900352,2025-09-05 02:47,Pin tiểu Panasonic (2 viên),SP060,8,18000,144000,NV023,Thẻ,KH007,Đà Nẵng
HD0900353,2025-09-18 06:30,Muối i-ốt 500g,SP043,2,7000,14000,NV001,Chuyển khoản,KH307,Đà Nẵng
HD0900354,2025-09-17 14:37,Bộ dao cạo râu Gillette,SP095,3,33000,99000,NV046,Tiền mặt,,Nghệ An
HD0900355,2025-09-20 01:05,Thước kẻ 20cm,SP065,9,6000,54000,NV013,ZaloPay,KH566,TP Hồ Chí Minh
HD0900356,2025-09-28 14:17,Bìa nhựa 2 mặt,SP067,1,8000,8000,NV023,ZaloPay,KH877,Gia Lai
HD0900357,2025-09-15 17:28,Khăn giấy ướt Bobby,SP030,2,22000,44000,NV029,ZaloPay,,Bắc Ninh
HD0900358,2025-09-18 10:06,Sữa đặc Ông Thọ,SP010,4,25000,100000,NV017,Thẻ,KH931,Thừa Thiên Huế
HD0900359,2025-09-03 09:27,Tập vở 200 trang,SP064,2,14000,28000,NV037,MoMo,KH731,Thái Bình
HD0900360,2025-09-27 07:42,Kẹp giấy lớn,SP069,3,5000,15000,NV029,Chuyển khoản,KH950,Sóc Trăng
HD0900361,2025-09-15 06:16,Bao cao su OK hộp 3 cái,SP091,10,27000,270000,NV022,Thẻ,KH458,Quảng Bình
HD0900362,2025-09-09 18:06,Nước ép cam Twister,SP020,3,11000,33000,NV010,Tiền mặt,KH907,Gia Lai
HD0900363,2025-09-21 06:08,Bắp rang bơ đóng gói,SP048,4,11000,44000,NV001,Tiền mặt,KH945,Lào Cai
HD0900364,2025-09-27 14:51,Bút chì gỗ HB,SP068,6,7000,42000,NV031,Tiền mặt,,Bắc Giang
HD0900365,2025-09-28 08:52,Tương cà Heinz,SP099,10,17000,170000,NV037,Thẻ,KH590,Điện Biên
HD0900366,2025-09-03 06:05,Muối i-ốt 500g,SP043,8,7000,56000,NV048,ZaloPay,KH513,Bến Tre
HD0900367,2025-09-07 13:03,Dầu gội Clear Men 170g,SP035,4,46000,184000,NV043,MoMo,KH879,Quảng Nam
HD0900368,2025-09-10 10:55,Trà xanh không độ,SP019,7,10000,70000,NV022,MoMo,KH998,Gia Lai
HD0900369,2025-09-17 01:27,Pin tiểu Panasonic (2 viên),SP060,6,18000,108000,NV005,Tiền mặt,KH235,Long An
HD0900370,2025-09-09 18:31,Nước ngọt Pepsi 390ml,SP021,8,9000,72000,NV024,Tiền mặt,,Hà Tĩnh
HD0900371,2025-09-11 07:59,Gia vị nấu bún bò Huế,SP100,10,24000,240000,NV042,Thẻ,KH792,Bà Rịa - Vũng Tàu
HD0900372,2025-09-20 23:50,Khẩu trang y tế hộp 50 cái,SP090,5,37000,185000,NV028,Chuyển khoản,KH975,Bạc Liêu
HD0900373,2025-09-20 18:00,Cafe Nescafe đen đá,SP028,2,17000,34000,NV008,Thẻ,KH865,Hà Nam
HD0900374,2025-09-18 20:55,Bánh Chocopie Orion,SP012,5,38000,190000,NV022,Thẻ,KH184,Đắk Lắk
HD0900375,2025-09-24 14:44,Kẹp giấy lớn,SP069,7,5000,35000,NV010,Chuyển khoản,KH331,Đắk Nông
HD0900376,2025-09-21 13:33,Kẹo Alpenliebe,SP016,7,5000,35000,NV003,Chuyển khoản,KH259,Cà Mau
HD0900377,2025-09-19 23:00,Sữa rửa mặt Hazeline nghệ,SP034,4,34000,136000,NV015,Chuyển khoản,KH166,Hà Tĩnh
HD0900378,2025-09-23 06:24,Tập vở 200 trang,SP064,7,14000,98000,NV033,Thẻ,KH373,Điện Biên
HD0900379,2025-09-13 15:16,Tai nghe nhét tai giá rẻ,SP058,7,35000,245000,NV011,ZaloPay,,Lâm Đồng
HD0900380,2025-09-27 15:17,Bánh Pía Sóc Trăng mini,SP051,1,15000,15000,NV011,ZaloPay,KH909,Lạng Sơn
HD0900381,2025-09-08 13:20,Túi zipper đựng đồ,SP080,1,10000,10000,NV039,ZaloPay,KH507,Điện Biên
HD0900382,2025-09-10 16:51,Khay đựng hồ sơ,SP079,2,18000,36000,NV050,Tiền mặt,KH317,Hà Nội
HD0900383,2025-09-16 14:59,Kem đánh răng P/S 100g,SP033,4,21000,84000,NV001,Thẻ,KH300,Hà Nam
HD0900384,2025-09-10 12:10,Nước xịt phòng hương lavender,SP092,4,42000,168000,NV011,Chuyển khoản,KH709,Hòa Bình
HD0900385,2025-09-05 00:39,Bật lửa gas mini,SP056,1,6000,6000,NV021,Chuyển khoản,KH628,Cao Bằng
HD0900386,2025-09-27 11:31,Tập vở 200 trang,SP064,5,14000,70000,NV012,ZaloPay,KH764,Kiên Giang
HD0900387,2025-09-28 05:50,Nước ép cam Twister,SP020,1,11000,11000,NV017,Thẻ,,Hà Giang
HD0900388,2025-09-25 13:45,Tương ớt Cholimex,SP098,5,12000,60000,NV014,MoMo,KH151,Hậu Giang
HD0900389,2025-09-06 09:58,Ổ cứng SSD 240GB,SP075,7,620000,4340000,NV047,Tiền mặt,KH826,Vĩnh Long
HD0900390,2025-09-26 09:34,Nước xả Comfort,SP040,5,52000,260000,NV021,MoMo,KH344,Yên Bái
HD0900391,2025-09-03 04:04,Miếng lót chuột nhỏ,SP078,4,12000,48000,NV002,Chuyển khoản,KH938,Kiên Giang
HD0900392,2025-09-06 10:54,File còng 4cm,SP082,2,26000,52000,NV036,Tiền mặt,KH401,Thừa Thiên Huế
HD0900393,2025-09-21 12:54,Trà xanh không độ,SP019,5,10000,50000,NV020,Thẻ,KH097,Tuyên Quang
HD0900394,2025-09-14 14:04,Ổ cắm điện 5 lỗ,SP057,10,35000,350000,NV031,ZaloPay,KH445,Ninh Bình
HD0900395,2025-09-03 21:45,Nước lau sàn Gift,SP037,2,31000,62000,NV003,Tiền mặt,,Cần Thơ
HD0900396,2025-09-06 15:56,Kẹo Alpenliebe,SP016,4,5000,20000,NV007,MoMo,KH373,Đồng Nai
HD0900397,2025-09-13 04:29,Kem đánh răng P/S 100g,SP033,10,21000,210000,NV021,Tiền mặt,,Ninh Bình
HD0900398,2025-09-01 20:19,Ổ cắm điện 3 lỗ,SP088,10,30000,300000,NV012,Tiền mặt,KH726,An Giang
HD0900399,2025-09-20 23:49,Bột giặt Omo 400g,SP039,2,18000,36000,NV015,MoMo,KH158,Hà Tĩnh
HD0900400,2025-09-21 16:15,Tương ớt Cholimex,SP098,3,12000,36000,NV035,Thẻ,,Thái Bình
HD0900401,2025-09-27 19:25,Sữa tươi Vinamilk có đường 180ml,SP007,3,6500,19500,NV042,Thẻ,KH802,Hải Phòng
HD0900402,2025-09-20 16:33,Ổ cứng SSD 240GB,SP075,8,620000,4960000,NV028,MoMo,KH110,Hưng Yên
HD0900403,2025-09-17 07:12,Gạo ST25 2kg,SP045,6,68000,408000,NV045,Tiền mặt,,Bình Phước
HD0900404,2025-09-22 21:43,Cafe G7 3in1,SP027,10,16000,160000,NV047,Chuyển khoản,,Thái Nguyên
HD0900405,2025-09-08 23:52,Tương ớt Cholimex,SP098,8,12000,96000,NV001,ZaloPay,KH956,Tuyên Quang
HD0900406,2025-09-15 17:21,Bút bi Thiên Long,SP063,8,5000,40000,NV047,Chuyển khoản,KH841,Điện Biên
HD0900407,2025-09-11 05:04,Sting dâu 330ml,SP023,10,10000,100000,NV035,Chuyển khoản,KH650,Quảng Nam
HD0900408,2025-09-05 23:43,Sữa chua uống Probi,SP009,6,7000,42000,NV040,MoMo,KH925,Bà Rịa - Vũng Tàu
HD0900409,2025-09-10 22:46,Xà phòng Lifebuoy bánh,SP038,10,11000,110000,NV008,Tiền mặt,KH339,Gia Lai
HD0900410,2025-09-22 03:59,Trà sữa C2,SP025,5,9000,45000,NV044,Tiền mặt,KH921,Quảng Nam
HD0900411,2025-09-28 06:10,Sting dâu 330ml,SP023,2,10000,20000,NV027,ZaloPay,KH570,Đắk Nông
HD0900412,2025-09-01 14:06,Dao rọc giấy nhỏ,SP061,7,8000,56000,NV035,Chuyển khoản,KH681,Bắc Giang
HD0900413,2025-09-27 02:22,Bộ dao cạo râu Gillette,SP095,4,33000,132000,NV003,Thẻ,KH694,Lào Cai
HD0900414,2025-09-03 23:07,Bánh Pía Sóc Trăng mini,SP051,8,15000,120000,NV039,Thẻ,KH284,Đồng Tháp
HD0900415,2025-09-06 09:11,Gôm Pentel,SP066,7,4000,28000,NV007,MoMo,KH865,Nghệ An
HD0900416,2025-09-09 05:27,Ổ cắm điện 3 lỗ,SP088,6,30000,180000,NV030,MoMo,,Quảng Nam
HD0900417,2025-09-20 10:44,Giấy vệ sinh Bless You 10 cuộn,SP031,10,48000,480000,NV044,MoMo,KH472,Thừa Thiên Huế
HD0900418,2025-09-22 00:08,Gia vị nấu bún bò Huế,SP100,8,24000,192000,NV018,Thẻ,KH720,Thái Nguyên
HD0900419,2025-09-18 22:46,Nước ép cam Twister,SP020,8,11000,88000,NV050,MoMo,KH031,Bình Dương
HD0900420,2025-09-13 19:13,Nước suối Lavie 500ml,SP018,1,7000,7000,NV039,ZaloPay,,Hà Tĩnh
HD0900421,2025-09-01 22:56,Bút bi Thiên Long,SP063,10,5000,50000,NV040,ZaloPay,KH988,Bình Dương
