Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD1100212,2025-11-15 11:22,Pin tiểu Panasonic (2 viên),SP060,6,18000,108000,NV047,MoMo,KH692,Ninh Bình
HD1100213,2025-11-21 05:48,Mì Hảo Hảo tôm chua cay,SP001,3,9000,27000,NV003,ZaloPay,KH849,Bình Định
HD1100214,2025-11-16 04:21,Đường Biên Hòa 1kg,SP042,10,25000,250000,NV018,Tiền mặt,KH415,Quảng Trị
HD1100215,2025-11-23 00:27,Trà sữa C2,SP025,3,9000,27000,NV042,Tiền mặt,KH908,Phú Yên
HD1100216,2025-11-11 21:19,Dao rọc giấy nhỏ,SP061,5,8000,40000,NV045,ZaloPay,KH706,Quảng Ninh
HD1100217,2025-11-10 04:25,Sữa chua uống Probi,SP009,10,7000,70000,NV002,Tiền mặt,,Yên Bái
HD1100218,2025-11-20 23:14,Trà lipton túi lọc hộp 25 gói,SP052,8,42000,336000,NV040,Chuyển khoản,KH509,Thái Bình
HD1100219,2025-11-10 15:21,Túi zipper đựng đồ,SP080,3,10000,30000,NV043,Chuyển khoản,KH424,Ninh Bình
HD1100220,2025-11-01 08:37,Bao cao su OK hộp 3 cái,SP091,10,27000,270000,NV028,MoMo,KH427,Kon Tum
HD1100221,2025-11-05 00:56,Bao cao su OK hộp 3 cái,SP091,4,27000,108000,NV023,Chuyển khoản,KH095,Khánh Hòa
HD1100222,2025-11-20 13:02,Giấy in A4 Double A,SP085,6,68000,408000,NV027,Chuyển khoản,,Đà Nẵng
HD1100223,2025-11-12 01:54,Nước rửa tay Lifebuoy,SP036,10,25000,250000,NV008,Tiền mặt,KH779,Phú Thọ
HD1100224,2025-11-17 12:30,Tập vở 200 trang,SP064,10,14000,140000,NV006,ZaloPay,KH475,Thanh Hóa
HD1100225,2025-11-06 19:43,Kẹp giấy lớn,SP069,2,5000,10000,NV038,Thẻ,KH708,Thái Nguyên
HD1100226,2025-11-28 12:04,Bộ dao cạo râu Gillette,SP095,8,33000,264000,NV033,ZaloPay,KH824,Lào Cai
HD1100227,2025-11-04 18:07,Ổ cắm điện 3 lỗ,SP088,10,30000,300000,NV037,Chuyển khoản,KH310,Kon Tum
HD1100228,2025-11-08 16:33,Giấy in A4 Double A,SP085,7,68000,476000,NV008,Tiền mặt,KH036,Quảng Nam
HD1100229,2025-11-06 01:04,Quạt mini USB,SP073,3,32000,96000,NV046,Thẻ,KH744,Nam Định
HD1100230,2025-11-20 00:09,Băng keo trong 5cm,SP062,10,10000,100000,NV007,MoMo,KH098,Bà Rịa - Vũng Tàu
HD1100231,2025-11-15 23:59,Tập vở 200 trang,SP064,3,14000,42000,NV026,Tiền mặt,KH285,Ninh Bình
HD1100232,2025-11-05 01:12,Bút chì gỗ HB,SP068,5,7000,35000,NV047,Thẻ,KH256,Bắc Ninh
HD1100233,2025-11-20 03:54,Sữa đậu nành Fami,SP011,2,6000,12000,NV035,Thẻ,KH198,Trà Vinh
HD1100234,2025-11-23 02:43,Máy tính Casio FX-580,SP087,7,720000,5040000,NV028,MoMo,KH700,Yên Bái
HD1100235,2025-11-10 23:36,Thùng rác nhựa 10L,SP055,3,45000,135000,NV035,Tiền mặt,KH149,Phú Yên
HD1100236,2025-11-03 02:21,Thước kẻ 20cm,SP065,7,6000,42000,NV043,MoMo,KH976,Thanh Hóa
HD1100237,2025-11-21 04:44,Thước kẻ 20cm,SP065,6,6000,36000,NV025,Chuyển khoản,KH038,Hưng Yên
HD1100238,2025-11-04 10:22,Bắp rang bơ đóng gói,SP048,6,11000,66000,NV035,Thẻ,KH301,Ninh Bình
HD1100239,2025-11-15 08:22,Khăn giấy rút Pulppy,SP029,3,22000,66000,NV035,Thẻ,KH422,Khánh Hòa
HD1100240,2025-11-25 11:22,Bình nước giữ nhiệt 500ml,SP072,1,65000,65000,NV022,Chuyển khoản,,Thanh Hóa
HD1100241,2025-11-28 06:13,Khay đựng hồ sơ,SP079,8,18000,144000,NV039,ZaloPay,KH921,Phú Yên
HD1100242,2025-11-16 22:46,Balo laptop chống sốc,SP074,10,140000,1400000,NV036,ZaloPay,KH396,Hưng Yên
HD1100243,2025-11-08 01:41,Đường Biên Hòa 1kg,SP042,7,25000,175000,NV005,MoMo,KH077,Lạng Sơn
HD1100244,2025-11-25 08:37,File còng 4cm,SP082,5,26000,130000,NV043,ZaloPay,KH200,Trà Vinh
HD1100245,2025-11-15 00:18,Bút chì gỗ HB,SP068,7,7000,49000,NV023,Tiền mặt,,Thái Bình
HD1100246,2025-11-23 07:00,Giấy note 3x3,SP070,5,3000,15000,NV018,Thẻ,KH335,Kiên Giang
HD1100247,2025-11-23 08:04,Bút chì gỗ HB,SP068,5,7000,35000,NV016,Chuyển khoản,KH339,Bạc Liêu
HD1100248,2025-11-19 19:29,Sting dâu 330ml,SP023,7,10000,70000,NV050,Chuyển khoản,KH682,Đắk Lắk
HD1100249,2025-11-25 14:21,Chổi quét bụi mini,SP054,5,21000,105000,NV015,Thẻ,KH886,Hải Dương
HD1100250,2025-11-14 16:42,Trà lipton túi lọc hộp 25 gói,SP052,4,42000,168000,NV004,Thẻ,KH528,Bình Định
HD1100251,2025-11-28 19:43,USB 32GB Kingston,SP076,1,110000,110000,NV006,MoMo,KH569,Lai Châu
HD1100252,2025-11-12 10:57,Sữa đậu nành Fami,SP011,10,6000,60000,NV043,MoMo,,Đắk Nông
HD1100253,2025-11-13 08:49,Nước suối Aquafina 500ml,SP017,2,7000,14000,NV047,Thẻ,KH380,Bình Phước
HD1100254,2025-11-27 12:36,File còng 4cm,SP082,3,26000,78000,NV024,ZaloPay,KH132,Bình Thuận
HD1100255,2025-11-17 13:00,Khăn giấy rút Pulppy,SP029,7,22000,154000,NV034,MoMo,KH792,Bắc Ninh
HD1100256,2025-11-16 18:08,Kẹo cao su Doublemint,SP015,1,6000,6000,NV015,Thẻ,KH317,Quảng Ngãi
HD1100257,2025-11-02 17:27,Redbull Thái Lan 250ml,SP024,5,12000,60000,NV048,MoMo,KH611,Lai Châu
HD1100258,2025-11-09 08:54,Tương ớt Cholimex,SP098,8,12000,96000,NV043,MoMo,KH232,Hà Nội
HD1100259,2025-11-09 21:19,Snack Oishi tôm cay,SP006,1,10000,10000,NV010,Tiền mặt,,Thanh Hóa
HD1100260,2025-11-12 04:27,Pin tiểu Panasonic (2 viên),SP060,10,18000,180000,NV024,Chuyển khoản,,Vĩnh Long
HD1100261,2025-11-05 01:27,Giấy note 3x3,SP070,2,3000,6000,NV005,MoMo,KH662,Bình Phước
HD1100262,2025-11-09 14:28,Cafe Nescafe đen đá,SP028,3,17000,51000,NV038,MoMo,KH462,Nghệ An
HD1100263,2025-11-07 06:58,Mì Hảo Hảo tôm chua cay,SP001,2,9000,18000,NV023,ZaloPay,,Hải Phòng
HD1100264,2025-11-15 19:39,Mì Omachi xốt spaghetti,SP002,7,11000,77000,NV014,Chuyển khoản,KH698,Hòa Bình
HD1100265,2025-11-25 01:25,Sữa đặc Ông Thọ,SP010,4,25000,100000,NV008,MoMo,,Lai Châu
HD1100266,2025-11-01 10:29,Gia vị nấu bún bò Huế,SP100,6,24000,144000,NV028,Tiền mặt,KH845,Sóc Trăng
HD1100267,2025-11-20 22:44,Bánh quy Cosy Marie,SP013,4,15000,60000,NV030,Chuyển khoản,,Quảng Bình
HD1100268,2025-11-22 09:44,Tập vở 200 trang,SP064,10,14000,140000,NV004,Tiền mặt,KH988,Trà Vinh
HD1100269,2025-11-28 05:08,Tương ớt Cholimex,SP098,10,12000,120000,NV036,Tiền mặt,KH348,Vĩnh Long
HD1100270,2025-11-22 12:14,Trà xanh không độ,SP019,3,10000,30000,NV013,Tiền mặt,KH720,Hà Nam
HD1100271,2025-11-08 11:10,Bắp rang bơ đóng gói,SP048,3,11000,33000,NV049,Chuyển khoản,KH565,Kon Tum
HD1100272,2025-11-05 07:41,Túi zipper đựng đồ,SP080,3,10000,30000,NV042,Chuyển khoản,,Trà Vinh
HD1100273,2025-11-13 08:20,Bìa nhựa 2 mặt,SP067,8,8000,64000,NV012,Thẻ,KH649,Đắk Lắk
HD1100274,2025-11-07 02:49,Bột nêm Knorr 400g,SP097,2,35000,70000,NV024,Tiền mặt,KH772,Hà Tĩnh
HD1100275,2025-11-21 22:18,Kem đánh răng P/S 100g,SP033,7,21000,147000,NV021,ZaloPay,,Lạng Sơn
HD1100276,2025-11-02 00:39,Xà phòng Lifebuoy bánh,SP038,10,11000,110000,NV024,Tiền mặt,KH237,Phú Thọ
HD1100277,2025-11-22 08:58,Sữa tươi Vinamilk không đường 180ml,SP008,6,6500,39000,NV037,Tiền mặt,KH768,Ninh Thuận
HD1100278,2025-11-09 03:19,Miếng lót chuột nhỏ,SP078,4,12000,48000,NV020,Thẻ,,Đà Nẵng
HD1100279,2025-11-16 22:51,Sữa tươi Vinamilk có đường 180ml,SP007,9,6500,58500,NV039,Thẻ,KH761,TP Hồ Chí Minh
HD1100280,2025-11-02 06:52,Tương cà Heinz,SP099,5,17000,85000,NV030,Chuyển khoản,KH067,Hải Phòng
HD1100281,2025-11-03 15:24,Băng keo trong 5cm,SP062,3,10000,30000,NV030,Chuyển khoản,,Ninh Thuận
HD1100282,2025-11-23 06:57,Sữa đặc Ông Thọ,SP010,6,25000,150000,NV026,Tiền mặt,KH593,Hà Tĩnh
HD1100283,2025-11-01 08:57,Bộ dao cạo râu Gillette,SP095,7,33000,231000,NV046,Tiền mặt,KH232,Vĩnh Long
HD1100284,2025-11-08 15:40,Cafe lon Highlands,SP026,1,18000,18000,NV030,MoMo,KH879,Hòa Bình
HD1100285,2025-11-26 03:14,Băng keo trong 5cm,SP062,1,10000,10000,NV021,Chuyển khoản,KH037,Bình Thuận
HD1100286,2025-11-23 05:59,Dầu ăn Tường An 1L,SP044,4,59000,236000,NV021,ZaloPay,KH262,Lai Châu
HD1100287,2025-11-14 20:26,Trứng gà CP hộp 10 quả,SP046,2,33000,66000,NV018,Tiền mặt,,Thừa Thiên Huế
HD1100288,2025-11-06 10:25,Tương cà Heinz,SP099,8,17000,136000,NV035,MoMo,KH996,Bắc Giang
HD1100289,2025-11-14 23:48,Nước ép cam Twister,SP020,8,11000,88000,NV028,Chuyển khoản,KH638,Thái Bình
HD1100290,2025-11-18 06:33,Dao kéo nhà bếp,SP071,1,28000,28000,NV021,Tiền mặt,,Hà Tĩnh
HD1100291,2025-11-11 10:44,Sữa rửa mặt Hazeline nghệ,SP034,1,34000,34000,NV045,Tiền mặt,,Gia Lai
HD1100292,2025-11-25 22:14,Miếng dán cường lực điện thoại,SP059,2,15000,30000,NV031,ZaloPay,KH021,Bình Định
HD1100293,2025-11-11 00:01,Băng keo trong 5cm,SP062,3,10000,30000,NV004,Thẻ,KH568,Long An
HD1100294,2025-11-20 03:20,Nước mắm Nam Ngư 500ml,SP041,9,18000,162000,NV004,Tiền mặt,KH634,Nghệ An
HD1100295,2025-11-15 03:40,Giấy note 3x3,SP070,6,3000,18000,NV022,ZaloPay,KH173,Cà Mau
HD1100296,2025-11-06 02:22,Bột nêm Knorr 400g,SP097,4,35000,140000,NV029,MoMo,KH728,Bạc Liêu
HD1100297,2025-11-18 08:19,Sữa tươi Vinamilk có đường 180ml,SP007,1,6500,6500,NV016,Thẻ,KH995,Hà Nội
HD1100298,2025-11-12 13:40,Tương cà Heinz,SP099,6,17000,102000,NV042,MoMo,KH940,Cao Bằng
HD1100299,2025-11-15 01:37,Cafe Nescafe đen đá,SP028,1,17000,17000,NV008,Tiền mặt,KH884,Lào Cai
HD1100300,2025-11-11 07:20,Giấy in A4 Double A,SP085,6,68000,408000,NV044,Tiền mặt,KH016,Lào Cai
HD1100301,2025-11-15 10:58,Mì Hảo Hảo tôm chua cay,SP001,6,9000,54000,NV043,MoMo,KH929,Bình Dương
HD1100302,2025-11-13 11:46,Kem đánh răng P/S 100g,SP033,10,21000,210000,NV018,Tiền mặt,KH227,Đắk Lắk
HD1100303,2025-11-20 04:54,Ổ cắm điện 3 lỗ,SP088,3,30000,90000,NV013,Thẻ,KH007,Lạng Sơn
HD1100304,2025-11-07 03:18,Quạt mini USB,SP073,5,32000,160000,NV007,Chuyển khoản,KH645,Cao Bằng
HD1100305,2025-11-27 11:44,Bình nước giữ nhiệt 500ml,SP072,9,65000,585000,NV040,MoMo,,Lào Cai
HD1100306,2025-11-19 20:43,Snack Oishi tôm cay,SP006,8,10000,80000,NV011,Thẻ,KH463,Trà Vinh
HD1100307,2025-11-01 13:36,Tương ớt Cholimex,SP098,3,12000,36000,NV024,Chuyển khoản,KH198,Ninh Bình
HD1100308,2025-11-22 02:38,Bìa nhựa 2 mặt,SP067,8,8000,64000,NV007,Chuyển khoản,,Bình Thuận
HD1100309,2025-11-04 10:14,Phở ăn liền Vifon,SP003,6,8500,51000,NV013,ZaloPay,KH078,Quảng Ninh
HD1100310,2025-11-09 21:50,Sáp thơm phòng,SP093,1,20000,20000,NV013,ZaloPay,KH612,An Giang
HD1100311,2025-11-21 18:28,Giấy note 3x3,SP070,4,3000,12000,NV024,Thẻ,KH245,Hòa Bình
HD1100312,2025-11-18 07:35,Mì Omachi xốt spaghetti,SP002,7,11000,77000,NV007,MoMo,,Bà Rịa - Vũng Tàu
HD1100313,2025-11-10 18:45,Nước xả Comfort,SP040,7,52000,364000,NV034,Tiền mặt,KH378,Nghệ An
HD1100314,2025-11-28 09:21,Giấy decal in A4,SP086,10,19000,190000,NV033,Chuyển khoản,KH840,Vĩnh Phúc
HD1100315,2025-11-13 02:17,Gạo ST25 2kg,SP045,3,68000,204000,NV015,ZaloPay,KH929,Bắc Ninh
HD1100316,2025-11-10 16:42,Bắp rang bơ đóng gói,SP048,8,11000,88000,NV034,MoMo,,Bình Phước
HD1100317,2025-11-17 08:34,Giấy note 3x3,SP070,5,3000,15000,NV049,Thẻ,,Đồng Nai
HD1100318,2025-11-08 00:43,Sữa chua uống Probi,SP009,9,7000,63000,NV008,Thẻ,KH943,Lào Cai
HD1100319,2025-11-25 18:05,Sữa đậu nành Fami,SP011,8,6000,48000,NV042,Tiền mặt,KH850,Thanh Hóa
HD1100320,2025-11-01 14:27,Gạo ST25 2kg,SP045,3,68000,204000,NV017,Chuyển khoản,KH425,Bắc Kạn
HD1100321,2025-11-14 21:08,Trà sữa C2,SP025,2,9000,18000,NV021,Chuyển khoản,KH527,Quảng Ngãi
HD1100322,2025-11-21 21:33,Đường Biên Hòa 1kg,SP042,10,25000,250000,NV012,MoMo,KH084,Kiên Giang
HD1100323,2025-11-02 08:57,Sting dâu 330ml,SP023,2,10000,20000,NV031,Thẻ,KH676,Sóc Trăng
HD1100324,2025-11-18 18:33,Bắp rang bơ đóng gói,SP048,1,11000,11000,NV016,ZaloPay,KH327,Nghệ An
HD1100325,2025-11-01 07:39,Kẹo Alpenliebe,SP016,5,5000,25000,NV021,Chuyển khoản,KH681,Quảng Bình
HD1100326,2025-11-28 00:27,Trà sữa C2,SP025,10,9000,90000,NV043,Tiền mặt,KH549,Bắc Ninh
HD1100327,2025-11-06 01:57,Bánh mì sandwich Tường An,SP047,7,23000,161000,NV047,ZaloPay,KH848,Bắc Ninh
HD1100328,2025-11-16 01:42,Nước xả Comfort,SP040,3,52000,156000,NV024,Tiền mặt,KH457,Bình Định
HD1100329,2025-11-01 02:07,Nến thơm mini,SP053,9,25000,225000,NV029,Chuyển khoản,,Bà Rịa - Vũng Tàu
HD1100330,2025-11-12 01:13,Bìa còng A4,SP081,4,22000,88000,NV030,ZaloPay,KH639,Tây Ninh
HD1100331,2025-11-16 21:02,Khay đựng hồ sơ,SP079,10,18000,180000,NV036,Thẻ,KH269,Hải Phòng
HD1100332,2025-11-26 20:56,Sáp thơm phòng,SP093,6,20000,120000,NV020,MoMo,KH290,Đắk Nông
HD1100333,2025-11-11 05:12,Ổ cứng SSD 240GB,SP075,3,620000,1860000,NV016,MoMo,,Phú Thọ
HD1100334,2025-11-05 23:53,Bánh tráng Tân Nhiên,SP004,4,12000,48000,NV036,Chuyển khoản,KH809,Đà Nẵng
HD1100335,2025-11-18 05:33,Máy tính Casio FX-580,SP087,10,720000,7200000,NV020,Chuyển khoản,KH848,Bắc Giang
HD1100336,2025-11-21 03:20,Tương ớt Cholimex,SP098,6,12000,72000,NV005,Tiền mặt,KH599,Bình Phước
HD1100337,2025-11-05 16:11,Bình nước giữ nhiệt 500ml,SP072,4,65000,260000,NV034,Chuyển khoản,KH785,Hòa Bình
HD1100338,2025-11-16 13:29,Túi zipper đựng đồ,SP080,3,10000,30000,NV036,Tiền mặt,KH030,Hải Dương
HD1100339,2025-11-21 02:52,Nước rửa tay Lifebuoy,SP036,3,25000,75000,NV031,Chuyển khoản,,Vĩnh Phúc
HD1100340,2025-11-15 20:03,Nước ép cam Twister,SP020,7,11000,77000,NV012,MoMo,,Cần Thơ
HD1100341,2025-11-16 09:57,Sữa tươi Vinamilk không đường 180ml,SP008,7,6500,45500,NV032,Tiền mặt,KH265,An Giang
HD1100342,2025-11-28 02:47,Nước suối Aquafina 500ml,SP017,2,7000,14000,NV034,Chuyển khoản,,TP Hồ Chí Minh
HD1100343,2025-11-07 05:21,Nước mắm Nam Ngư 500ml,SP041,2,18000,36000,NV044,Chuyển khoản,,Bắc Ninh
HD1100344,2025-11-13 03:22,Bút bi Thiên Long,SP063,7,5000,35000,NV031,Chuyển khoản,KH516,Quảng Trị
HD1100345,2025-11-19 20:23,Bút bi Thiên Long,SP063,2,5000,10000,NV015,Thẻ,KH658,Quảng Ninh
HD1100346,2025-11-21 22:46,Nước suối Aquafina 500ml,SP017,3,7000,21000,NV016,Tiền mặt,KH527,Tây Ninh
HD1100347,2025-11-07 09:57,Túi zipper đựng đồ,SP080,10,10000,100000,NV048,MoMo,KH419,Bạc Liêu
HD1100348,2025-11-28 16:44,Bột giặt Omo 400g,SP039,10,18000,180000,NV013,Chuyển khoản,KH415,Sóc Trăng
HD1100349,2025-11-11 12:29,Sữa tươi Vinamilk có đường 180ml,SP007,8,6500,52000,NV037,Thẻ,KH841,Thanh Hóa
HD1100350,2025-11-04 19:00,Túi zipper đựng đồ,SP080,5,10000,50000,NV008,Tiền mặt,KH171,Lai Châu
HD1100351,2025-11-23 04:23,Kẹo cao su Doublemint,SP015,7,6000,42000,NV002,MoMo,,Bắc Kạn
HD1100352,2025-11-13 10:18,Bánh tráng cuốn mè,SP050,4,17000,68000,NV012,ZaloPay,KH008,Quảng Trị
HD1100353,2025-11-10 10:06,Khay đựng hồ sơ,SP079,5,18000,90000,NV004,ZaloPay,KH685,Bình Dương
HD1100354,2025-11-24 18:29,Máy sấy tóc mini,SP089,3,95000,285000,NV017,MoMo,,Bạc Liêu
HD1100355,2025-11-28 12:50,Bánh tráng Tân Nhiên,SP004,9,12000,108000,NV018,Thẻ,,Thanh Hóa
HD1100356,2025-11-04 23:51,Pin tiểu Panasonic (2 viên),SP060,5,18000,90000,NV050,ZaloPay,KH863,Hậu Giang
HD1100357,2025-11-05 22:10,Máy sấy tóc mini,SP089,6,95000,570000,NV047,Tiền mặt,KH521,Bắc Kạn
HD1100358,2025-11-11 03:51,Kẹo cao su Doublemint,SP015,9,6000,54000,NV046,Thẻ,KH384,Tiền Giang
HD1100359,2025-11-24 12:23,Giấy in A4 Double A,SP085,2,68000,136000,NV022,Chuyển khoản,KH563,Bến Tre
HD1100360,2025-11-23 23:01,Máy tính Casio FX-580,SP087,9,720000,6480000,NV025,Tiền mặt,,Nam Định
HD1100361,2025-11-03 15:44,Gôm Pentel,SP066,8,4000,32000,NV040,Thẻ,KH747,Đắk Lắk
HD1100362,2025-11-01 18:26,Khăn giấy rút Pulppy,SP029,4,22000,88000,NV012,ZaloPay,,Ninh Bình
HD1100363,2025-11-23 16:51,Chổi lau nhà 360 độ,SP096,3,99000,297000,NV031,Tiền mặt,KH357,Đà Nẵng
HD1100364,2025-11-09 11:32,Sữa chua uống Probi,SP009,7,7000,49000,NV019,Thẻ,KH461,Đà Nẵng
HD1100365,2025-11-16 12:37,Khay đựng hồ sơ,SP079,6,18000,108000,NV003,Chuyển khoản,KH160,Hải Phòng
HD1100366,2025-11-27 13:25,Bút chì gỗ HB,SP068,5,7000,35000,NV047,Thẻ,KH922,Kon Tum
HD1100367,2025-11-25 02:07,Nước ngọt Pepsi 390ml,SP021,7,9000,63000,NV018,MoMo,KH685,Bà Rịa - Vũng Tàu
HD1100368,2025-11-01 07:08,Sữa chua uống Probi,SP009,6,7000,42000,NV048,Tiền mặt,KH067,Bến Tre
HD1100369,2025-11-20 04:25,Pin tiểu Panasonic (2 viên),SP060,5,18000,90000,NV010,MoMo,,Cần Thơ
HD1100370,2025-11-10 06:55,Ổ cứng SSD 240GB,SP075,5,620000,3100000,NV008,Thẻ,KH566,Cao Bằng
HD1100371,2025-11-24 08:08,Túi zipper đựng đồ,SP080,8,10000,80000,NV039,Tiền mặt,KH159,Bình Dương
HD1100372,2025-11-09 00:33,Miếng lót chuột nhỏ,SP078,6,12000,72000,NV049,Chuyển khoản,KH188,Lâm Đồng
HD1100373,2025-11-06 07:58,Kẹp bướm 32mm,SP084,5,5000,25000,NV001,ZaloPay,KH826,Thừa Thiên Huế
HD1100374,2025-11-27 08:56,Miếng dán cường lực điện thoại,SP059,3,15000,45000,NV032,MoMo,,Đồng Tháp
HD1100375,2025-11-07 03:50,Phở ăn liền Vifon,SP003,7,8500,59500,NV018,Chuyển khoản,KH419,Hà Nam
HD1100376,2025-11-02 21:45,Ổ cắm điện 5 lỗ,SP057,9,35000,315000,NV047,Thẻ,,Quảng Trị
HD1100377,2025-11-24 23:30,Khay đựng hồ sơ,SP079,6,18000,108000,NV004,Chuyển khoản,KH797,Sóc Trăng
HD1100378,2025-11-21 13:15,Miếng lót chuột nhỏ,SP078,6,12000,72000,NV031,Chuyển khoản,KH393,Hà Tĩnh
HD1100379,2025-11-25 19:44,Miếng lót chuột nhỏ,SP078,2,12000,24000,NV012,Thẻ,KH738,Đồng Tháp
HD1100380,2025-11-12 01:38,Tập vở 200 trang,SP064,5,14000,70000,NV020,ZaloPay,KH585,Hải Phòng
HD1100381,2025-11-05 17:00,Snack Oishi tôm cay,SP006,6,10000,60000,NV037,Tiền mặt,KH321,Quảng Ngãi
HD1100382,2025-11-21 04:30,Nước suối Lavie 500ml,SP018,10,7000,70000,NV027,ZaloPay,KH588,Lai Châu
HD1100383,2025-11-17 15:38,Bật lửa gas mini,SP056,1,6000,6000,NV003,MoMo,KH049,Lào Cai
HD1100384,2025-11-14 05:50,Nước xả Comfort,SP040,5,52000,260000,NV001,Chuyển khoản,KH857,Đồng Nai
HD1100385,2025-11-01 11:46,Bắp rang bơ đóng gói,SP048,5,11000,55000,NV033,ZaloPay,KH458,Bắc Giang
HD1100386,2025-11-27 01:08,Redbull Thái Lan 250ml,SP024,10,12000,120000,NV037,Thẻ,KH656,Long An
HD1100387,2025-11-18 12:57,Trứng gà CP hộp 10 quả,SP046,7,33000,231000,NV004,MoMo,KH230,Sóc Trăng
HD1100388,2025-11-22 03:54,Đường Biên Hòa 1kg,SP042,1,25000,25000,NV021,Chuyển khoản,KH948,Bình Định
HD1100389,2025-11-10 10:26,Dao kéo nhà bếp,SP071,8,28000,224000,NV031,MoMo,KH710,Bạc Liêu
HD1100390,2025-11-07 15:03,Sữa đậu nành Fami,SP011,5,6000,30000,NV039,Thẻ,KH261,Thanh Hóa
HD1100391,2025-11-07 20:10,Ổ cứng SSD 240GB,SP075,7,620000,4340000,NV019,MoMo,KH837,Đắk Lắk
HD1100392,2025-11-23 10:29,Trà sữa C2,SP025,5,9000,45000,NV050,Thẻ,KH338,Hậu Giang
HD1100393,2025-11-19 03:49,Khăn giấy ướt Bobby,SP030,9,22000,198000,NV022,Chuyển khoản,,Vĩnh Phúc
HD1100394,2025-11-18 04:32,Sáp thơm phòng,SP093,7,20000,140000,NV009,Thẻ,,Bạc Liêu
HD1100395,2025-11-22 01:46,Ổ cứng SSD 240GB,SP075,6,620000,3720000,NV022,Chuyển khoản,KH011,Cà Mau
HD1100396,2025-11-26 08:30,Chổi lau nhà 360 độ,SP096,7,99000,693000,NV013,Tiền mặt,KH222,An Giang
HD1100397,2025-11-25 21:08,Bao cao su OK hộp 3 cái,SP091,2,27000,54000,NV019,Chuyển khoản,KH045,Hà Nội
HD1100398,2025-11-18 14:25,Khăn giấy rút Pulppy,SP029,2,22000,44000,NV023,Tiền mặt,,Đắk Lắk
HD1100399,2025-11-24 12:33,Tai nghe nhét tai giá rẻ,SP058,2,35000,70000,NV014,ZaloPay,KH037,Sóc Trăng
HD1100400,2025-11-18 15:05,Tập vở 200 trang,SP064,4,14000,56000,NV045,MoMo,KH558,Thanh Hóa
HD1100401,2025-11-06 00:03,Khăn giấy rút Pulppy,SP029,10,22000,220000,NV036,MoMo,,Hải Phòng
HD1100402,2025-11-21 05:26,Bìa còng A4,SP081,4,22000,88000,NV006,ZaloPay,KH286,Vĩnh Long
HD1100403,2025-11-18 23:30,Cafe lon Highlands,SP026,1,18000,18000,NV022,ZaloPay,KH473,Khánh Hòa
HD1100404,2025-11-13 13:01,Bút chì gỗ HB,SP068,2,7000,14000,NV028,Tiền mặt,,Hậu Giang
HD1100405,2025-11-25 05:41,Bánh tráng Tân Nhiên,SP004,4,12000,48000,NV011,Chuyển khoản,KH044,Đồng Nai
HD1100406,2025-11-23 22:45,Cáp sạc Type-C,SP077,3,30000,90000,NV001,Chuyển khoản,KH098,Cà Mau
HD1100407,2025-11-03 20:45,Dụng cụ cắt móng tay,SP094,6,17000,102000,NV039,Tiền mặt,,Bình Định
HD1100408,2025-11-02 05:58,Bánh quy Cosy Marie,SP013,8,15000,120000,NV014,Thẻ,,Phú Yên
HD1100409,2025-11-15 20:21,Dao kéo nhà bếp,SP071,3,28000,84000,NV020,Thẻ,KH454,Bình Phước
HD1100410,2025-11-02 07:57,Sữa rửa mặt Hazeline nghệ,SP034,3,34000,102000,NV010,MoMo,KH578,Quảng Trị
HD1100411,2025-11-28 20:38,Tập vở 200 trang,SP064,5,14000,70000,NV040,MoMo,KH302,Đà Nẵng
HD1100412,2025-11-03 13:24,Nước suối Aquafina 500ml,SP017,10,7000,70000,NV033,Thẻ,KH132,Quảng Ngãi
HD1100413,2025-11-22 03:36,Cafe Nescafe đen đá,SP028,6,17000,102000,NV047,Tiền mặt,KH563,Bình Dương
HD1100414,2025-11-23 16:58,Cáp sạc Type-C,SP077,7,30000,210000,NV030,ZaloPay,KH123,Thanh Hóa
HD1100415,2025-11-05 22:35,Bộ dao cạo râu Gillette,SP095,6,33000,198000,NV043,Tiền mặt,KH381,Hà Tĩnh
HD1100416,2025-11-15 02:17,Máy sấy tóc mini,SP089,2,95000,190000,NV034,ZaloPay,KH843,Lạng Sơn
HD1100417,2025-11-09 20:16,Khăn giấy ướt Bobby,SP030,2,22000,44000,NV036,Thẻ,KH900,Hải Dương
HD1100418,2025-11-04 18:28,Ổ cắm điện 5 lỗ,SP057,10,35000,350000,NV014,MoMo,KH464,Bắc Kạn
HD1100419,2025-11-11 07:41,Bánh tráng cuốn mè,SP050,10,17000,170000,NV016,Chuyển khoản,KH519,Bắc Kạn
HD1100420,2025-11-27 03:25,Giấy note 3x3,SP070,5,3000,15000,NV012,MoMo,KH639,An Giang
HD1100421,2025-11-25 02:45,Bút chì gỗ HB,SP068,7,7000,49000,NV030,Tiền mặt,KH335,Bến Tre
HD1100422,2025-11-15 02:16,Cafe G7 3in1,SP027,3,16000,48000,NV038,Tiền mặt,KH678,Đắk Nông
HD1100423,2025-11-21 20:32,Giấy note 3x3,SP070,9,3000,27000,NV028,Chuyển khoản,,Thanh Hóa
