Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD0100212,2025-01-16 09:53,Nước ép cam Twister,SP020,7,11000,77000,NV049,MoMo,KH520,Cần Thơ
HD0100213,2025-01-04 11:13,Tập vở 200 trang,SP064,5,14000,70000,NV037,Thẻ,KH726,Sóc Trăng
HD0100214,2025-01-18 06:29,Nước mắm Nam Ngư 500ml,SP041,2,18000,36000,NV043,Thẻ,KH947,Bà Rịa - Vũng Tàu
HD0100215,2025-01-23 18:44,Gôm Pentel,SP066,10,4000,40000,NV010,Chuyển khoản,KH103,Hải Phòng
HD0100216,2025-01-08 08:50,Bút chì gỗ HB,SP068,6,7000,42000,NV023,Chuyển khoản,KH499,Bắc Ninh
HD0100217,2025-01-27 18:05,Bánh Chocopie Orion,SP012,3,38000,114000,NV023,Chuyển khoản,KH870,Lạng Sơn
HD0100218,2025-01-22 18:10,Bánh tráng Tân Nhiên,SP004,9,12000,108000,NV014,Chuyển khoản,KH867,Đắk Nông
HD0100219,2025-01-01 03:35,Miếng lót chuột nhỏ,SP078,6,12000,72000,NV027,ZaloPay,KH063,Điện Biên
HD0100220,2025-01-11 07:14,Bánh mì sandwich Tường An,SP047,1,23000,23000,NV024,Chuyển khoản,KH304,Cà Mau
HD0100221,2025-01-17 21:58,Kẹo cao su Doublemint,SP015,4,6000,24000,NV040,ZaloPay,KH190,Hà Tĩnh
HD0100222,2025-01-21 02:58,Chổi lau nhà 360 độ,SP096,9,99000,891000,NV045,Tiền mặt,KH483,Hà Giang
HD0100223,2025-01-28 14:12,Dầu ăn Tường An 1L,SP044,4,59000,236000,NV013,Tiền mặt,KH002,Quảng Trị
HD0100224,2025-01-24 23:07,Muối i-ốt 500g,SP043,4,7000,28000,NV004,MoMo,KH896,Bến Tre
HD0100225,2025-01-26 07:40,Chổi lau nhà 360 độ,SP096,8,99000,792000,NV013,Tiền mặt,KH782,Bình Thuận
HD0100226,2025-01-25 07:00,Snack Oishi tôm cay,SP006,1,10000,10000,NV036,Chuyển khoản,KH856,An Giang
HD0100227,2025-01-04 06:46,Thùng rác nhựa 10L,SP055,9,45000,405000,NV049,Tiền mặt,KH503,Hải Dương
HD0100228,2025-01-23 00:47,File còng 4cm,SP082,5,26000,130000,NV046,MoMo,KH201,Quảng Ngãi
HD0100229,2025-01-18 20:21,Sữa tươi Vinamilk có đường 180ml,SP007,8,6500,52000,NV030,Thẻ,KH970,Kon Tum
HD0100230,2025-01-20 18:33,Máy tính Casio FX-580,SP087,10,720000,7200000,NV038,Tiền mặt,KH257,Trà Vinh
HD0100231,2025-01-08 08:39,Dầu gội Clear Men 170g,SP035,6,46000,276000,NV042,MoMo,KH662,Quảng Ninh
HD0100232,2025-01-09 23:04,Bút bi Thiên Long,SP063,10,5000,50000,NV038,Thẻ,KH466,Thái Nguyên
HD0100233,2025-01-18 00:25,Miếng lót chuột nhỏ,SP078,1,12000,12000,NV013,Thẻ,KH892,Hà Nam
HD0100234,2025-01-07 15:32,Sáp thơm phòng,SP093,7,20000,140000,NV025,Thẻ,,Kiên Giang
HD0100235,2025-01-05 17:33,Nước ngọt Pepsi 390ml,SP021,5,9000,45000,NV050,Tiền mặt,KH172,Điện Biên
HD0100236,2025-01-02 04:35,Trứng gà CP hộp 10 quả,SP046,5,33000,165000,NV038,ZaloPay,,Gia Lai
HD0100237,2025-01-23 01:51,Nước mắm Nam Ngư 500ml,SP041,5,18000,90000,NV024,Tiền mặt,KH910,Thái Bình
HD0100238,2025-01-12 17:00,Bộ dao cạo râu Gillette,SP095,3,33000,99000,NV040,ZaloPay,KH071,Kiên Giang
HD0100239,2025-01-04 10:13,Sữa chua uống Probi,SP009,9,7000,63000,NV002,Thẻ,KH003,Gia Lai
HD0100240,2025-01-04 12:08,Bánh tráng Tân Nhiên,SP004,8,12000,96000,NV032,Tiền mặt,KH142,Kiên Giang
HD0100241,2025-01-10 09:36,Đường Biên Hòa 1kg,SP042,10,25000,250000,NV010,ZaloPay,KH515,Thái Nguyên
HD0100242,2025-01-21 14:09,Phở ăn liền Vifon,SP003,3,8500,25500,NV033,ZaloPay,KH397,Bình Định
HD0100243,2025-01-13 10:56,Gia vị nấu bún bò Huế,SP100,7,24000,168000,NV034,Tiền mặt,KH624,An Giang
HD0100244,2025-01-20 20:14,Ổ cắm điện 5 lỗ,SP057,1,35000,35000,NV025,Tiền mặt,,Bình Phước
HD0100245,2025-01-23 23:43,Pin tiểu Panasonic (2 viên),SP060,7,18000,126000,NV034,ZaloPay,KH065,Trà Vinh
HD0100246,2025-01-24 08:10,Bánh gạo One One,SP014,1,10000,10000,NV048,Tiền mặt,,Bắc Ninh
HD0100247,2025-01-15 19:07,Đường Biên Hòa 1kg,SP042,7,25000,175000,NV032,Thẻ,KH159,Điện Biên
HD0100248,2025-01-14 09:15,Bút bi Thiên Long,SP063,4,5000,20000,NV017,Thẻ,KH852,Quảng Nam
HD0100249,2025-01-28 21:44,Khẩu trang y tế hộp 50 cái,SP090,7,37000,259000,NV044,ZaloPay,KH162,Sơn La
HD0100250,2025-01-07 21:03,Gôm Pentel,SP066,5,4000,20000,NV014,Tiền mặt,KH652,Bình Thuận
HD0100251,2025-01-04 11:02,Băng keo trong 5cm,SP062,9,10000,90000,NV021,ZaloPay,KH926,Bà Rịa - Vũng Tàu
HD0100252,2025-01-24 01:36,Nước xịt phòng hương lavender,SP092,9,42000,378000,NV037,Thẻ,KH023,Bắc Kạn
HD0100253,2025-01-21 04:31,Băng keo trong 5cm,SP062,10,10000,100000,NV039,ZaloPay,,Bình Phước
HD0100254,2025-01-02 03:55,Nước xịt phòng hương lavender,SP092,9,42000,378000,NV023,ZaloPay,KH595,Vĩnh Long
HD0100255,2025-01-19 19:24,Nước xả Comfort,SP040,8,52000,416000,NV011,Thẻ,KH714,Bình Phước
HD0100256,2025-01-25 19:44,Giấy vệ sinh Bless You 10 cuộn,SP031,1,48000,48000,NV012,Chuyển khoản,KH547,Trà Vinh
HD0100257,2025-01-10 12:36,Dao rọc giấy nhỏ,SP061,7,8000,56000,NV017,Tiền mặt,KH889,Quảng Ninh
HD0100258,2025-01-13 12:46,Nước mắm Nam Ngư 500ml,SP041,10,18000,180000,NV004,Tiền mặt,KH410,Cà Mau
HD0100259,2025-01-06 02:00,Đường Biên Hòa 1kg,SP042,5,25000,125000,NV026,ZaloPay,,Bình Thuận
HD0100260,2025-01-16 13:56,Nước suối Aquafina 500ml,SP017,8,7000,56000,NV047,ZaloPay,KH707,Lào Cai
HD0100261,2025-01-22 09:52,Phở ăn liền Vifon,SP003,1,8500,8500,NV024,ZaloPay,KH015,Đắk Lắk
HD0100262,2025-01-21 14:46,Bìa còng A4,SP081,2,22000,44000,NV003,Tiền mặt,,Quảng Ngãi
HD0100263,2025-01-26 08:37,Đường Biên Hòa 1kg,SP042,1,25000,25000,NV024,Thẻ,KH108,Hải Phòng
HD0100264,2025-01-25 14:40,Nước ngọt Pepsi 390ml,SP021,7,9000,63000,NV031,Tiền mặt,KH496,Hậu Giang
HD0100265,2025-01-11 17:40,Gôm Pentel,SP066,6,4000,24000,NV003,Thẻ,,Ninh Bình
HD0100266,2025-01-09 08:14,Nước mắm Nam Ngư 500ml,SP041,1,18000,18000,NV040,Thẻ,KH884,Hậu Giang
HD0100267,2025-01-14 23:05,Bánh tráng Tân Nhiên,SP004,9,12000,108000,NV041,ZaloPay,KH265,Bắc Kạn
HD0100268,2025-01-06 00:14,Băng keo trong 5cm,SP062,8,10000,80000,NV022,Thẻ,,Cao Bằng
HD0100269,2025-01-10 11:19,Miếng dán cường lực điện thoại,SP059,7,15000,105000,NV049,ZaloPay,KH144,Thái Bình
HD0100270,2025-01-04 23:29,Sữa rửa mặt Hazeline nghệ,SP034,7,34000,238000,NV014,ZaloPay,KH264,Thái Bình
HD0100271,2025-01-27 18:01,Sữa tươi Vinamilk không đường 180ml,SP008,1,6500,6500,NV012,Chuyển khoản,,Lạng Sơn
HD0100272,2025-01-06 22:01,Ổ cứng SSD 240GB,SP075,10,620000,6200000,NV041,MoMo,KH886,Hòa Bình
HD0100273,2025-01-04 19:31,Nước rửa tay Lifebuoy,SP036,4,25000,100000,NV031,ZaloPay,KH557,Cà Mau
HD0100274,2025-01-19 06:34,Trà sữa C2,SP025,1,9000,9000,NV014,ZaloPay,KH938,Quảng Bình
HD0100275,2025-01-09 07:08,Bàn chải P/S,SP032,7,15000,105000,NV025,ZaloPay,,Đà Nẵng
HD0100276,2025-01-23 08:25,Thước kẻ 20cm,SP065,9,6000,54000,NV005,Tiền mặt,KH205,Đồng Nai
HD0100277,2025-01-20 04:17,Muối i-ốt 500g,SP043,2,7000,14000,NV031,MoMo,,Đắk Nông
HD0100278,2025-01-04 08:38,Kẹp giấy lớn,SP069,8,5000,40000,NV032,MoMo,KH181,An Giang
HD0100279,2025-01-24 09:33,Bìa nhựa 2 mặt,SP067,7,8000,56000,NV022,Thẻ,KH934,Sơn La
HD0100280,2025-01-06 23:21,Mì Omachi xốt spaghetti,SP002,8,11000,88000,NV037,Thẻ,KH293,Gia Lai
HD0100281,2025-01-26 18:08,Kẹo cao su Doublemint,SP015,6,6000,36000,NV037,Tiền mặt,KH139,Hà Giang
HD0100282,2025-01-23 04:33,Giấy vệ sinh Bless You 10 cuộn,SP031,5,48000,240000,NV050,Chuyển khoản,KH747,Sóc Trăng
HD0100283,2025-01-14 02:43,Kẹo cao su Doublemint,SP015,10,6000,60000,NV042,ZaloPay,KH549,Cà Mau
HD0100284,2025-01-24 12:59,Nến thơm mini,SP053,8,25000,200000,NV002,Chuyển khoản,KH452,Bà Rịa - Vũng Tàu
HD0100285,2025-01-07 15:50,Kẹp giấy lớn,SP069,5,5000,25000,NV010,Tiền mặt,KH022,Kiên Giang
HD0100286,2025-01-22 04:15,Muối i-ốt 500g,SP043,9,7000,63000,NV015,ZaloPay,KH259,Long An
HD0100287,2025-01-20 04:14,Nến thơm mini,SP053,9,25000,225000,NV010,Chuyển khoản,KH671,Kon Tum
HD0100288,2025-01-04 19:06,Gia vị nấu bún bò Huế,SP100,3,24000,72000,NV009,Thẻ,,Hà Nội
HD0100289,2025-01-07 16:19,Bánh gạo One One,SP014,4,10000,40000,NV043,ZaloPay,KH211,Bình Thuận
HD0100290,2025-01-27 11:02,Bột nêm Knorr 400g,SP097,10,35000,350000,NV011,Tiền mặt,KH168,Cao Bằng
HD0100291,2025-01-27 19:54,Sữa tươi Vinamilk không đường 180ml,SP008,5,6500,32500,NV039,Chuyển khoản,,Lào Cai
HD0100292,2025-01-04 23:42,Sữa rửa mặt Hazeline nghệ,SP034,5,34000,170000,NV002,Chuyển khoản,,Hà Nam
HD0100293,2025-01-07 03:29,Bánh quy Cosy Marie,SP013,7,15000,105000,NV026,Chuyển khoản,KH017,Cao Bằng
HD0100294,2025-01-18 17:39,Chổi lau nhà 360 độ,SP096,4,99000,396000,NV009,MoMo,KH282,Ninh Bình
HD0100295,2025-01-01 03:06,Bút chì gỗ HB,SP068,10,7000,70000,NV020,Tiền mặt,KH936,Hải Phòng
HD0100296,2025-01-16 11:51,Bánh Pía Sóc Trăng mini,SP051,4,15000,60000,NV004,MoMo,KH047,Cần Thơ
HD0100297,2025-01-01 12:13,Sữa đậu nành Fami,SP011,9,6000,54000,NV028,Chuyển khoản,KH483,Bình Định
HD0100298,2025-01-06 03:58,Bột nêm Knorr 400g,SP097,3,35000,105000,NV039,Thẻ,KH692,Thanh Hóa
HD0100299,2025-01-26 03:14,Bánh tráng Tân Nhiên,SP004,9,12000,108000,NV004,ZaloPay,,Quảng Trị
HD0100300,2025-01-25 11:13,Ổ cứng SSD 240GB,SP075,10,620000,6200000,NV045,Tiền mặt,KH799,Tuyên Quang
HD0100301,2025-01-23 20:20,Giấy decal in A4,SP086,4,19000,76000,NV049,Thẻ,KH418,Trà Vinh
HD0100302,2025-01-10 10:30,Xà phòng Lifebuoy bánh,SP038,6,11000,66000,NV035,ZaloPay,KH594,Nam Định
HD0100303,2025-01-26 04:25,Redbull Thái Lan 250ml,SP024,7,12000,84000,NV038,Tiền mặt,KH044,Bắc Kạn
HD0100304,2025-01-02 16:40,Chổi quét bụi mini,SP054,10,21000,210000,NV048,Thẻ,KH456,Yên Bái
HD0100305,2025-01-26 21:00,Dao rọc giấy nhỏ,SP061,2,8000,16000,NV014,MoMo,KH122,Quảng Trị
HD0100306,2025-01-01 21:37,Sáp thơm phòng,SP093,4,20000,80000,NV024,Chuyển khoản,KH142,Thái Bình
HD0100307,2025-01-03 03:30,Miếng dán cường lực điện thoại,SP059,3,15000,45000,NV002,Chuyển khoản,KH475,Lai Châu
HD0100308,2025-01-19 04:33,Băng keo trong 5cm,SP062,4,10000,40000,NV001,MoMo,KH276,Hà Nội
HD0100309,2025-01-06 23:50,Coca-Cola lon 330ml,SP022,4,9000,36000,NV034,MoMo,KH437,Vĩnh Long
HD0100310,2025-01-19 18:21,Túi zipper đựng đồ,SP080,1,10000,10000,NV007,MoMo,KH562,Tuyên Quang
HD0100311,2025-01-17 12:30,Pin tiểu Panasonic (2 viên),SP060,6,18000,108000,NV042,Thẻ,,Yên Bái
HD0100312,2025-01-22 15:02,Ổ cắm điện 5 lỗ,SP057,9,35000,315000,NV027,Thẻ,KH511,Gia Lai
HD0100313,2025-01-07 12:30,Sáp thơm phòng,SP093,6,20000,120000,NV010,Chuyển khoản,KH809,Lạng Sơn
HD0100314,2025-01-10 17:33,Khăn giấy rút Pulppy,SP029,10,22000,220000,NV045,Thẻ,,Bắc Ninh
HD0100315,2025-01-20 14:43,Cáp sạc Type-C,SP077,8,30000,240000,NV004,MoMo,,Nghệ An
HD0100316,2025-01-13 03:03,Cafe Nescafe đen đá,SP028,3,17000,51000,NV014,ZaloPay,KH796,Bà Rịa - Vũng Tàu
HD0100317,2025-01-12 17:47,Thùng rác nhựa 10L,SP055,5,45000,225000,NV016,MoMo,KH348,Kiên Giang
HD0100318,2025-01-14 03:16,Coca-Cola lon 330ml,SP022,7,9000,63000,NV033,Chuyển khoản,KH077,TP Hồ Chí Minh
HD0100319,2025-01-05 12:53,Sữa đậu nành Fami,SP011,7,6000,42000,NV035,ZaloPay,KH190,Lạng Sơn
HD0100320,2025-01-27 01:54,Bánh quy AFC,SP049,2,16000,32000,NV034,MoMo,KH110,Hà Tĩnh
HD0100321,2025-01-12 21:07,Cafe Nescafe đen đá,SP028,9,17000,153000,NV042,ZaloPay,KH456,Hà Giang
HD0100322,2025-01-07 00:46,Nến thơm mini,SP053,4,25000,100000,NV019,ZaloPay,,Đắk Nông
HD0100323,2025-01-01 01:17,Kẹp bướm 32mm,SP084,7,5000,35000,NV020,ZaloPay,KH448,Thái Nguyên
HD0100324,2025-01-05 05:19,Ổ cắm điện 5 lỗ,SP057,1,35000,35000,NV008,Thẻ,KH850,Khánh Hòa
HD0100325,2025-01-16 09:32,Cafe G7 3in1,SP027,3,16000,48000,NV010,MoMo,KH227,Bình Dương
HD0100326,2025-01-25 04:33,Tập vở 200 trang,SP064,10,14000,140000,NV041,Tiền mặt,KH603,Hưng Yên
HD0100327,2025-01-13 08:06,Dụng cụ cắt móng tay,SP094,2,17000,34000,NV016,Thẻ,KH833,Bạc Liêu
HD0100328,2025-01-15 09:22,Bút chì gỗ HB,SP068,7,7000,49000,NV045,MoMo,KH514,Cần Thơ
HD0100329,2025-01-17 15:48,Khăn giấy ướt Bobby,SP030,6,22000,132000,NV011,Chuyển khoản,KH065,Cao Bằng
HD0100330,2025-01-08 14:32,Chổi lau nhà 360 độ,SP096,2,99000,198000,NV005,MoMo,,Gia Lai
HD0100331,2025-01-07 17:55,Thùng rác nhựa 10L,SP055,8,45000,360000,NV042,MoMo,,Khánh Hòa
HD0100332,2025-01-08 01:35,Muối i-ốt 500g,SP043,4,7000,28000,NV011,Chuyển khoản,KH289,Thái Nguyên
HD0100333,2025-01-21 18:21,Bánh quy Cosy Marie,SP013,9,15000,135000,NV013,Chuyển khoản,,Quảng Bình
HD0100334,2025-01-04 18:35,Coca-Cola lon 330ml,SP022,4,9000,36000,NV048,Thẻ,KH019,Đắk Lắk
HD0100335,2025-01-24 05:09,Trà xanh không độ,SP019,10,10000,100000,NV010,ZaloPay,KH511,Vĩnh Long
HD0100336,2025-01-21 15:34,Tập vở 200 trang,SP064,6,14000,84000,NV006,Tiền mặt,KH454,Đà Nẵng
HD0100337,2025-01-16 21:55,Sữa đặc Ông Thọ,SP010,6,25000,150000,NV031,Chuyển khoản,,Hải Phòng
HD0100338,2025-01-14 08:07,Túi zipper đựng đồ,SP080,8,10000,80000,NV025,Tiền mặt,KH182,Bình Phước
HD0100339,2025-01-24 22:30,Kẹo Alpenliebe,SP016,4,5000,20000,NV026,ZaloPay,KH249,Hòa Bình
HD0100340,2025-01-12 05:42,Tương cà Heinz,SP099,1,17000,17000,NV027,MoMo,KH975,Tây Ninh
HD0100341,2025-01-24 21:00,Ổ cắm điện 5 lỗ,SP057,4,35000,140000,NV032,Tiền mặt,KH175,Hà Giang
HD0100342,2025-01-02 17:00,Dao rọc giấy nhỏ,SP061,3,8000,24000,NV048,MoMo,KH977,Bắc Giang
HD0100343,2025-01-15 03:09,Gạo ST25 2kg,SP045,5,68000,340000,NV023,Thẻ,KH286,Hưng Yên
HD0100344,2025-01-12 17:41,Chổi quét bụi mini,SP054,8,21000,168000,NV028,Tiền mặt,KH668,Phú Yên
HD0100345,2025-01-20 11:16,Tương cà Heinz,SP099,9,17000,153000,NV001,Tiền mặt,,Lai Châu
HD0100346,2025-01-17 08:43,Sữa đặc Ông Thọ,SP010,4,25000,100000,NV030,MoMo,KH961,Đắk Nông
HD0100347,2025-01-01 09:23,Cáp sạc Type-C,SP077,2,30000,60000,NV007,ZaloPay,KH803,Hưng Yên
HD0100348,2025-01-21 00:11,Nến thơm mini,SP053,3,25000,75000,NV030,Thẻ,,Bắc Giang
HD0100349,2025-01-09 14:25,Sữa đậu nành Fami,SP011,7,6000,42000,NV029,ZaloPay,,Hà Nội
HD0100350,2025-01-03 12:25,Giấy in A4 Double A,SP085,5,68000,340000,NV004,MoMo,KH294,Quảng Bình
HD0100351,2025-01-23 21:44,Gạo ST25 2kg,SP045,9,68000,612000,NV016,Tiền mặt,KH118,Hưng Yên
HD0100352,2025-01-27 20:22,Pin tiểu Panasonic (2 viên),SP060,5,18000,90000,NV007,Thẻ,KH076,Hải Dương
HD0100353,2025-01-19 05:53,Cafe lon Highlands,SP026,2,18000,36000,NV016,Chuyển khoản,,Bình Định
HD0100354,2025-01-10 18:32,Bánh quy Cosy Marie,SP013,7,15000,105000,NV041,Tiền mặt,KH708,Gia Lai
HD0100355,2025-01-28 20:09,Quạt mini USB,SP073,10,32000,320000,NV007,MoMo,,Sóc Trăng
HD0100356,2025-01-08 22:44,Băng keo trong 5cm,SP062,9,10000,90000,NV037,Thẻ,KH973,Cà Mau
HD0100357,2025-01-21 14:26,Bắp rang bơ đóng gói,SP048,9,11000,99000,NV033,MoMo,KH809,Vĩnh Long
HD0100358,2025-01-02 04:59,Bút bi Thiên Long,SP063,9,5000,45000,NV017,Tiền mặt,KH531,Hậu Giang
HD0100359,2025-01-28 21:21,Pin tiểu Panasonic (2 viên),SP060,9,18000,162000,NV012,Chuyển khoản,KH438,Cà Mau
HD0100360,2025-01-09 15:39,Khăn giấy ướt Bobby,SP030,4,22000,88000,NV007,Chuyển khoản,KH244,An Giang
HD0100361,2025-01-04 02:12,Pin tiểu Panasonic (2 viên),SP060,5,18000,90000,NV035,Thẻ,,Hòa Bình
HD0100362,2025-01-17 13:13,Thước kẻ 20cm,SP065,5,6000,30000,NV041,ZaloPay,KH928,Bình Dương
HD0100363,2025-01-25 11:40,Nước ngọt Pepsi 390ml,SP021,9,9000,81000,NV032,ZaloPay,KH238,Phú Thọ
HD0100364,2025-01-13 02:41,Chổi quét bụi mini,SP054,4,21000,84000,NV024,ZaloPay,KH628,Nam Định
HD0100365,2025-01-28 05:49,Nước ép cam Twister,SP020,1,11000,11000,NV003,Tiền mặt,KH129,Gia Lai
HD0100366,2025-01-04 13:39,Nước xịt phòng hương lavender,SP092,7,42000,294000,NV010,Thẻ,KH767,Bà Rịa - Vũng Tàu
HD0100367,2025-01-26 22:57,Nến thơm mini,SP053,9,25000,225000,NV026,Tiền mặt,KH671,Trà Vinh
HD0100368,2025-01-24 23:18,Tai nghe nhét tai giá rẻ,SP058,5,35000,175000,NV044,Chuyển khoản,KH324,Nghệ An
HD0100369,2025-01-20 06:06,Bánh Chocopie Orion,SP012,4,38000,152000,NV007,Thẻ,KH590,Hưng Yên
HD0100370,2025-01-26 13:29,Bánh Pía Sóc Trăng mini,SP051,1,15000,15000,NV031,Tiền mặt,KH234,Lai Châu
HD0100371,2025-01-11 21:56,Mì Hảo Hảo tôm chua cay,SP001,6,9000,54000,NV021,Chuyển khoản,KH006,Thanh Hóa
HD0100372,2025-01-26 12:53,Balo laptop chống sốc,SP074,3,140000,420000,NV025,ZaloPay,KH343,Hòa Bình
HD0100373,2025-01-09 01:22,Khăn giấy ướt Bobby,SP030,10,22000,220000,NV033,Tiền mặt,KH120,Nghệ An
HD0100374,2025-01-19 16:31,Ổ cắm điện 3 lỗ,SP088,4,30000,120000,NV005,Chuyển khoản,KH793,Phú Yên
HD0100375,2025-01-16 16:11,Chổi quét bụi mini,SP054,2,21000,42000,NV050,MoMo,,Sơn La
HD0100376,2025-01-07 23:56,Bánh quy Cosy Marie,SP013,1,15000,15000,NV018,ZaloPay,,Tuyên Quang
HD0100377,2025-01-13 15:18,Cafe lon Highlands,SP026,10,18000,180000,NV024,ZaloPay,KH918,Quảng Trị
HD0100378,2025-01-16 02:51,Ổ cắm điện 3 lỗ,SP088,8,30000,240000,NV021,ZaloPay,KH085,Bắc Kạn
HD0100379,2025-01-18 16:23,Dao rọc giấy nhỏ,SP061,8,8000,64000,NV046,Tiền mặt,KH078,Bà Rịa - Vũng Tàu
HD0100380,2025-01-14 11:37,Trứng gà CP hộp 10 quả,SP046,9,33000,297000,NV019,ZaloPay,KH499,Bình Phước
HD0100381,2025-01-20 19:41,Tương ớt Cholimex,SP098,2,12000,24000,NV040,MoMo,KH700,Cà Mau
HD0100382,2025-01-10 16:56,Bánh mì sandwich Tường An,SP047,5,23000,115000,NV011,Tiền mặt,,Nam Định
HD0100383,2025-01-22 21:43,Ổ cứng SSD 240GB,SP075,4,620000,2480000,NV038,MoMo,KH387,Cần Thơ
HD0100384,2025-01-12 15:04,Khăn giấy rút Pulppy,SP029,1,22000,22000,NV003,Chuyển khoản,KH390,Đà Nẵng
HD0100385,2025-01-23 13:15,Nước mắm Nam Ngư 500ml,SP041,7,18000,126000,NV039,MoMo,,Bạc Liêu
HD0100386,2025-01-17 08:28,Bút chì gỗ HB,SP068,2,7000,14000,NV022,MoMo,KH295,Bắc Kạn
HD0100387,2025-01-16 03:17,Trà lipton túi lọc hộp 25 gói,SP052,7,42000,294000,NV021,Thẻ,,Cao Bằng
HD0100388,2025-01-08 07:51,Kẹp giấy lớn,SP069,5,5000,25000,NV021,Chuyển khoản,,Hưng Yên
HD0100389,2025-01-21 22:26,Coca-Cola lon 330ml,SP022,1,9000,9000,NV020,MoMo,KH040,Phú Thọ
HD0100390,2025-01-13 04:38,Cafe G7 3in1,SP027,1,16000,16000,NV018,Chuyển khoản,KH288,Hà Nội
HD0100391,2025-01-05 16:19,Ổ cắm điện 5 lỗ,SP057,7,35000,245000,NV021,Tiền mặt,KH645,Kiên Giang
HD0100392,2025-01-25 12:22,Kẹp bướm 32mm,SP084,10,5000,50000,NV023,Thẻ,KH498,Sóc Trăng
HD0100393,2025-01-28 07:05,Giấy decal in A4,SP086,4,19000,76000,NV006,Chuyển khoản,KH962,Yên Bái
HD0100394,2025-01-10 18:28,Trà sữa C2,SP025,2,9000,18000,NV019,Tiền mặt,KH187,Quảng Trị
HD0100395,2025-01-18 04:45,Bàn chải P/S,SP032,3,15000,45000,NV017,Chuyển khoản,KH608,Hòa Bình
HD0100396,2025-01-06 03:26,Gôm Pentel,SP066,8,4000,32000,NV049,MoMo,KH240,Quảng Trị
HD0100397,2025-01-04 05:04,Snack Lay’s vị khoai tây,SP005,10,12000,120000,NV029,Chuyển khoản,KH340,Hà Giang
HD0100398,2025-01-26 11:52,Tai nghe nhét tai giá rẻ,SP058,6,35000,210000,NV028,Chuyển khoản,KH852,Sóc Trăng
HD0100399,2025-01-14 03:57,Ổ cắm điện 5 lỗ,SP057,2,35000,70000,NV010,Chuyển khoản,KH036,Thái Nguyên
HD0100400,2025-01-18 23:46,Cafe G7 3in1,SP027,1,16000,16000,NV021,MoMo,KH081,Tuyên Quang
HD0100401,2025-01-25 17:44,Đường Biên Hòa 1kg,SP042,4,25000,100000,NV004,Chuyển khoản,KH631,Vĩnh Phúc
HD0100402,2025-01-01 22:12,Cafe G7 3in1,SP027,10,16000,160000,NV002,Chuyển khoản,KH673,Hà Nam
HD0100403,2025-01-26 13:04,Balo laptop chống sốc,SP074,2,140000,280000,NV016,Tiền mặt,,Phú Thọ
HD0100404,2025-01-25 15:32,File còng 4cm,SP082,10,26000,260000,NV017,Thẻ,KH994,Quảng Bình
HD0100405,2025-01-13 23:03,Bút bi Thiên Long,SP063,9,5000,45000,NV030,Thẻ,KH580,Quảng Trị
HD0100406,2025-01-18 19:07,Bắp rang bơ đóng gói,SP048,2,11000,22000,NV008,Thẻ,KH653,Phú Yên
HD0100407,2025-01-15 14:41,Gôm Pentel,SP066,6,4000,24000,NV017,Tiền mặt,KH157,Hà Nam
HD0100408,2025-01-17 03:05,Redbull Thái Lan 250ml,SP024,1,12000,12000,NV027,Tiền mặt,,Vĩnh Long
HD0100409,2025-01-23 15:38,Snack Oishi tôm cay,SP006,4,10000,40000,NV049,Chuyển khoản,KH432,Lạng Sơn
HD0100410,2025-01-25 05:24,Xà phòng Lifebuoy bánh,SP038,9,11000,99000,NV021,Thẻ,KH643,Hậu Giang
HD0100411,2025-01-17 17:46,Tập vở 200 trang,SP064,5,14000,70000,NV011,Tiền mặt,KH335,Kon Tum
HD0100412,2025-01-05 09:29,Sữa tươi Vinamilk có đường 180ml,SP007,3,6500,19500,NV003,Tiền mặt,KH056,Bến Tre
HD0100413,2025-01-17 20:44,Sữa đặc Ông Thọ,SP010,6,25000,150000,NV042,Tiền mặt,KH170,Sóc Trăng
HD0100414,2025-01-03 16:14,Cafe Nescafe đen đá,SP028,5,17000,85000,NV015,ZaloPay,KH631,TP Hồ Chí Minh
HD0100415,2025-01-12 09:55,Coca-Cola lon 330ml,SP022,2,9000,18000,NV011,MoMo,KH712,Long An
HD0100416,2025-01-15 20:37,Trứng gà CP hộp 10 quả,SP046,6,33000,198000,NV046,ZaloPay,KH765,Quảng Trị
HD0100417,2025-01-25 10:59,Giấy decal in A4,SP086,3,19000,57000,NV033,Chuyển khoản,KH165,Bắc Ninh
HD0100418,2025-01-26 04:36,Mì Omachi xốt spaghetti,SP002,3,11000,33000,NV031,Thẻ,KH182,Cần Thơ
HD0100419,2025-01-13 12:44,Chổi quét bụi mini,SP054,7,21000,147000,NV016,Thẻ,KH532,Sơn La
HD0100420,2025-01-14 15:17,Nước suối Aquafina 500ml,SP017,9,7000,63000,NV020,ZaloPay,,Hải Dương
HD0100421,2025-01-10 09:09,Cáp sạc Type-C,SP077,10,30000,300000,NV036,ZaloPay,KH612,Đà Nẵng
HD0100422,2025-01-06 14:51,Thùng rác nhựa 10L,SP055,9,45000,405000,NV017,MoMo,KH330,Tây Ninh
HD0100423,2025-01-21 09:45,Dầu gội Clear Men 170g,SP035,8,46000,368000,NV025,ZaloPay,KH423,Lâm Đồng
