Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD0600213,2025-06-17 03:05,Sữa đậu nành Fami,SP011,9,6000,54000,NV022,MoMo,KH912,Đắk Lắk
HD0600214,2025-06-06 05:19,Ổ cứng SSD 240GB,SP075,8,620000,4960000,NV050,Chuyển khoản,KH326,Lâm Đồng
HD0600215,2025-06-19 19:27,Sữa chua uống Probi,SP009,7,7000,49000,NV018,Tiền mặt,KH044,Đà Nẵng
HD0600216,2025-06-23 14:13,Ổ cắm điện 3 lỗ,SP088,9,30000,270000,NV033,ZaloPay,KH594,Thái Bình
HD0600217,2025-06-25 17:49,Bánh quy AFC,SP049,5,16000,80000,NV035,Chuyển khoản,,Quảng Ninh
HD0600218,2025-06-06 11:03,Cafe G7 3in1,SP027,7,16000,112000,NV028,ZaloPay,KH491,Hà Giang
HD0600219,2025-06-05 17:37,Bìa lá A4,SP083,6,12000,72000,NV024,ZaloPay,KH523,Cần Thơ
HD0600220,2025-06-13 14:30,Khăn giấy rút Pulppy,SP029,2,22000,44000,NV034,Chuyển khoản,KH457,Nam Định
HD0600221,2025-06-18 07:20,Bánh mì sandwich Tường An,SP047,7,23000,161000,NV050,Tiền mặt,KH080,Kon Tum
HD0600222,2025-06-28 21:08,Mì Omachi xốt spaghetti,SP002,1,11000,11000,NV012,ZaloPay,KH648,Tuyên Quang
HD0600223,2025-06-12 01:48,Ổ cắm điện 3 lỗ,SP088,9,30000,270000,NV016,Thẻ,KH061,Hòa Bình
HD0600224,2025-06-22 12:11,Khăn giấy rút Pulppy,SP029,9,22000,198000,NV018,Thẻ,KH849,Tuyên Quang
HD0600225,2025-06-20 04:09,Giấy in A4 Double A,SP085,1,68000,68000,NV004,Chuyển khoản,,Hưng Yên
HD0600226,2025-06-01 14:52,Giấy in A4 Double A,SP085,9,68000,612000,NV029,Chuyển khoản,KH388,Đắk Lắk
HD0600227,2025-06-24 17:49,Bật lửa gas mini,SP056,6,6000,36000,NV036,MoMo,KH230,Kiên Giang
HD0600228,2025-06-04 08:31,Kẹo cao su Doublemint,SP015,10,6000,60000,NV007,Thẻ,KH198,Sơn La
HD0600229,2025-06-02 10:58,Bật lửa gas mini,SP056,5,6000,30000,NV046,Thẻ,KH075,Bình Dương
HD0600230,2025-06-25 20:05,Tai nghe nhét tai giá rẻ,SP058,3,35000,105000,NV017,Tiền mặt,KH456,Quảng Nam
HD0600231,2025-06-20 07:22,Bánh Chocopie Orion,SP012,7,38000,266000,NV015,Chuyển khoản,KH103,Quảng Bình
HD0600232,2025-06-11 03:14,Mì Hảo Hảo tôm chua cay,SP001,3,9000,27000,NV035,ZaloPay,KH481,Long An
HD0600233,2025-06-06 16:03,Sữa tươi Vinamilk có đường 180ml,SP007,9,6500,58500,NV012,Thẻ,KH728,Hà Nội
HD0600234,2025-06-20 09:51,Cafe G7 3in1,SP027,2,16000,32000,NV023,MoMo,KH368,Ninh Bình
HD0600235,2025-06-15 12:18,Máy tính Casio FX-580,SP087,9,720000,6480000,NV013,ZaloPay,KH698,Hà Giang
HD0600236,2025-06-25 07:06,Chổi lau nhà 360 độ,SP096,7,99000,693000,NV041,ZaloPay,,Thanh Hóa
HD0600237,2025-06-04 12:54,Băng keo trong 5cm,SP062,2,10000,20000,NV006,MoMo,,Lào Cai
HD0600238,2025-06-27 02:11,Bao cao su OK hộp 3 cái,SP091,3,27000,81000,NV023,MoMo,KH732,Tuyên Quang
HD0600239,2025-06-08 03:36,Sữa chua uống Probi,SP009,1,7000,7000,NV004,MoMo,KH930,Điện Biên
HD0600240,2025-06-02 13:52,Bàn chải P/S,SP032,10,15000,150000,NV010,Tiền mặt,KH156,Bắc Giang
HD0600241,2025-06-13 16:21,Sting dâu 330ml,SP023,10,10000,100000,NV003,ZaloPay,,Bạc Liêu
HD0600242,2025-06-22 19:03,Bột nêm Knorr 400g,SP097,4,35000,140000,NV006,Chuyển khoản,KH765,Bắc Kạn
HD0600243,2025-06-12 07:41,Giấy in A4 Double A,SP085,4,68000,272000,NV045,Tiền mặt,,Phú Yên
HD0600244,2025-06-13 01:33,Ổ cắm điện 5 lỗ,SP057,6,35000,210000,NV007,MoMo,KH255,Cà Mau
HD0600245,2025-06-13 06:07,Chổi quét bụi mini,SP054,2,21000,42000,NV026,Thẻ,KH789,Cao Bằng
HD0600246,2025-06-24 07:50,Cafe lon Highlands,SP026,8,18000,144000,NV021,MoMo,KH848,Điện Biên
HD0600247,2025-06-11 12:21,Bìa lá A4,SP083,7,12000,84000,NV050,Tiền mặt,KH182,Lâm Đồng
HD0600248,2025-06-17 05:14,Bánh quy AFC,SP049,4,16000,64000,NV037,Tiền mặt,KH098,Cà Mau
HD0600249,2025-06-13 02:13,USB 32GB Kingston,SP076,1,110000,110000,NV039,Tiền mặt,KH279,Ninh Bình
HD0600250,2025-06-23 06:20,Bìa nhựa 2 mặt,SP067,10,8000,80000,NV042,ZaloPay,KH803,Nam Định
HD0600251,2025-06-20 05:21,Sữa tươi Vinamilk có đường 180ml,SP007,7,6500,45500,NV039,MoMo,KH635,Ninh Bình
HD0600252,2025-06-13 03:43,Trà lipton túi lọc hộp 25 gói,SP052,9,42000,378000,NV027,Thẻ,KH882,Thanh Hóa
HD0600253,2025-06-05 01:53,Kẹp bướm 32mm,SP084,7,5000,35000,NV013,MoMo,KH602,Hậu Giang
HD0600254,2025-06-08 02:37,File còng 4cm,SP082,10,26000,260000,NV042,ZaloPay,KH048,Lào Cai
HD0600255,2025-06-20 22:11,Cafe Nescafe đen đá,SP028,5,17000,85000,NV040,Tiền mặt,KH968,Cần Thơ
HD0600256,2025-06-10 20:14,Sữa tươi Vinamilk không đường 180ml,SP008,2,6500,13000,NV046,Thẻ,,Bắc Ninh
HD0600257,2025-06-19 06:33,Kẹo Alpenliebe,SP016,9,5000,45000,NV025,ZaloPay,KH480,Gia Lai
HD0600258,2025-06-07 21:34,Gôm Pentel,SP066,1,4000,4000,NV028,Chuyển khoản,KH049,Lào Cai
HD0600259,2025-06-09 00:39,Giấy vệ sinh Bless You 10 cuộn,SP031,4,48000,192000,NV001,ZaloPay,KH546,Sóc Trăng
HD0600260,2025-06-06 17:25,Xà phòng Lifebuoy bánh,SP038,9,11000,99000,NV006,Tiền mặt,,Cà Mau
HD0600261,2025-06-06 00:56,Dụng cụ cắt móng tay,SP094,1,17000,17000,NV017,MoMo,KH507,Hà Giang
HD0600262,2025-06-06 22:07,Ổ cứng SSD 240GB,SP075,4,620000,2480000,NV044,ZaloPay,,Hà Nam
HD0600263,2025-06-02 13:44,Gôm Pentel,SP066,7,4000,28000,NV006,Chuyển khoản,KH161,Thái Bình
HD0600264,2025-06-18 16:57,Bánh mì sandwich Tường An,SP047,8,23000,184000,NV029,ZaloPay,KH678,Cần Thơ
HD0600265,2025-06-08 09:54,Giấy decal in A4,SP086,8,19000,152000,NV042,ZaloPay,KH936,Đà Nẵng
HD0600266,2025-06-18 07:36,Gạo ST25 2kg,SP045,9,68000,612000,NV009,Tiền mặt,,Đắk Nông
HD0600267,2025-06-16 17:29,Bìa lá A4,SP083,8,12000,96000,NV008,ZaloPay,,Bình Định
HD0600268,2025-06-13 09:16,Bánh Pía Sóc Trăng mini,SP051,1,15000,15000,NV016,Chuyển khoản,KH126,Ninh Thuận
HD0600269,2025-06-20 14:30,Bình nước giữ nhiệt 500ml,SP072,9,65000,585000,NV006,Thẻ,KH005,Lâm Đồng
HD0600270,2025-06-03 22:26,Nước suối Lavie 500ml,SP018,7,7000,49000,NV003,MoMo,KH958,Tuyên Quang
HD0600271,2025-06-28 16:00,File còng 4cm,SP082,6,26000,156000,NV049,Tiền mặt,KH170,An Giang
HD0600272,2025-06-14 02:37,Sting dâu 330ml,SP023,6,10000,60000,NV029,Chuyển khoản,KH046,Cà Mau
HD0600273,2025-06-23 23:51,Thước kẻ 20cm,SP065,2,6000,12000,NV045,Tiền mặt,KH722,Quảng Trị
HD0600274,2025-06-13 12:11,Máy tính Casio FX-580,SP087,4,720000,2880000,NV046,ZaloPay,KH874,Tuyên Quang
HD0600275,2025-06-18 21:57,Bộ dao cạo râu Gillette,SP095,4,33000,132000,NV040,Thẻ,KH831,Quảng Ngãi
HD0600276,2025-06-25 11:09,Dụng cụ cắt móng tay,SP094,10,17000,170000,NV036,ZaloPay,KH827,Yên Bái
HD0600277,2025-06-07 22:35,Cafe G7 3in1,SP027,6,16000,96000,NV011,Thẻ,KH111,Kiên Giang
HD0600278,2025-06-11 12:28,Giấy decal in A4,SP086,9,19000,171000,NV020,Thẻ,KH488,Bình Định
HD0600279,2025-06-01 01:25,Thước kẻ 20cm,SP065,1,6000,6000,NV035,ZaloPay,,Bắc Kạn
HD0600280,2025-06-02 20:31,Bút chì gỗ HB,SP068,2,7000,14000,NV021,Chuyển khoản,KH108,Khánh Hòa
HD0600281,2025-06-25 06:50,Bánh quy AFC,SP049,1,16000,16000,NV031,Tiền mặt,KH448,Bắc Giang
HD0600282,2025-06-15 17:43,Bột nêm Knorr 400g,SP097,6,35000,210000,NV002,Tiền mặt,,Hòa Bình
HD0600283,2025-06-25 20:53,Sữa tươi Vinamilk có đường 180ml,SP007,5,6500,32500,NV011,MoMo,KH858,Bến Tre
HD0600284,2025-06-18 08:09,Quạt mini USB,SP073,7,32000,224000,NV020,Tiền mặt,KH777,Tiền Giang
HD0600285,2025-06-11 07:45,Tương cà Heinz,SP099,7,17000,119000,NV019,MoMo,KH870,Đắk Nông
HD0600286,2025-06-10 19:50,Túi zipper đựng đồ,SP080,9,10000,90000,NV038,MoMo,KH169,Bắc Giang
HD0600287,2025-06-17 01:46,Dao rọc giấy nhỏ,SP061,5,8000,40000,NV031,Thẻ,KH282,Kon Tum
HD0600288,2025-06-12 14:50,Bìa lá A4,SP083,2,12000,24000,NV036,MoMo,KH669,Hải Phòng
HD0600289,2025-06-10 16:01,Snack Oishi tôm cay,SP006,7,10000,70000,NV021,Thẻ,KH503,Tuyên Quang
HD0600290,2025-06-15 14:18,Khăn giấy ướt Bobby,SP030,6,22000,132000,NV033,Chuyển khoản,,Hải Dương
HD0600291,2025-06-21 22:37,Cafe G7 3in1,SP027,7,16000,112000,NV003,Thẻ,KH095,Đà Nẵng
HD0600292,2025-06-03 08:55,Bìa lá A4,SP083,8,12000,96000,NV025,Thẻ,,Đà Nẵng
HD0600293,2025-06-16 20:58,Trà xanh không độ,SP019,2,10000,20000,NV029,Thẻ,KH771,Đắk Lắk
HD0600294,2025-06-20 05:07,Đường Biên Hòa 1kg,SP042,7,25000,175000,NV010,ZaloPay,KH002,Vĩnh Phúc
HD0600295,2025-06-16 21:51,Thùng rác nhựa 10L,SP055,7,45000,315000,NV027,ZaloPay,KH953,Trà Vinh
HD0600296,2025-06-22 01:41,Nước suối Aquafina 500ml,SP017,5,7000,35000,NV049,Chuyển khoản,KH854,Hòa Bình
HD0600297,2025-06-14 19:45,Gôm Pentel,SP066,1,4000,4000,NV038,MoMo,KH992,An Giang
HD0600298,2025-06-19 08:17,Máy sấy tóc mini,SP089,8,95000,760000,NV019,ZaloPay,KH194,Bến Tre
HD0600299,2025-06-09 00:19,Sữa đậu nành Fami,SP011,3,6000,18000,NV016,Chuyển khoản,KH100,Bình Dương
HD0600300,2025-06-27 08:23,Bút chì gỗ HB,SP068,8,7000,56000,NV024,Tiền mặt,,Bắc Giang
HD0600301,2025-06-21 14:03,Bánh Pía Sóc Trăng mini,SP051,7,15000,105000,NV024,Chuyển khoản,KH237,Điện Biên
HD0600302,2025-06-24 23:31,Bìa lá A4,SP083,3,12000,36000,NV046,Chuyển khoản,KH280,Lạng Sơn
HD0600303,2025-06-20 19:03,Gôm Pentel,SP066,7,4000,28000,NV009,Thẻ,KH552,Phú Thọ
HD0600304,2025-06-12 21:04,Balo laptop chống sốc,SP074,4,140000,560000,NV047,MoMo,KH538,Kon Tum
HD0600305,2025-06-21 01:42,Dao kéo nhà bếp,SP071,3,28000,84000,NV027,Thẻ,KH399,Sơn La
HD0600306,2025-06-20 12:11,Cafe lon Highlands,SP026,9,18000,162000,NV010,Tiền mặt,,Thanh Hóa
HD0600307,2025-06-14 19:43,Thùng rác nhựa 10L,SP055,9,45000,405000,NV009,Thẻ,KH398,Long An
HD0600308,2025-06-19 21:03,Chổi quét bụi mini,SP054,5,21000,105000,NV042,MoMo,KH276,An Giang
HD0600309,2025-06-26 21:36,Trà lipton túi lọc hộp 25 gói,SP052,7,42000,294000,NV027,Chuyển khoản,KH495,Bà Rịa - Vũng Tàu
HD0600310,2025-06-05 05:52,Quạt mini USB,SP073,9,32000,288000,NV008,ZaloPay,KH424,Quảng Trị
HD0600311,2025-06-22 22:54,Bánh Chocopie Orion,SP012,4,38000,152000,NV005,Tiền mặt,KH183,Hải Dương
HD0600312,2025-06-04 15:20,Trà sữa C2,SP025,10,9000,90000,NV050,Tiền mặt,,Khánh Hòa
HD0600313,2025-06-05 05:43,Nước xả Comfort,SP040,6,52000,312000,NV011,ZaloPay,KH623,Bến Tre
HD0600314,2025-06-08 20:58,Cafe G7 3in1,SP027,8,16000,128000,NV024,Thẻ,KH188,Tuyên Quang
HD0600315,2025-06-08 17:25,Cáp sạc Type-C,SP077,5,30000,150000,NV024,Chuyển khoản,KH423,Ninh Thuận
HD0600316,2025-06-01 20:29,Gạo ST25 2kg,SP045,1,68000,68000,NV044,Chuyển khoản,KH859,Hải Dương
HD0600317,2025-06-19 00:02,Miếng lót chuột nhỏ,SP078,5,12000,60000,NV002,MoMo,KH929,Hòa Bình
HD0600318,2025-06-14 08:36,Chổi quét bụi mini,SP054,8,21000,168000,NV009,MoMo,KH781,Quảng Bình
HD0600319,2025-06-03 21:49,Gôm Pentel,SP066,1,4000,4000,NV018,Tiền mặt,KH878,Hà Giang
HD0600320,2025-06-08 18:33,Snack Oishi tôm cay,SP006,6,10000,60000,NV029,Tiền mặt,KH820,Đồng Nai
HD0600321,2025-06-20 02:20,Gạo ST25 2kg,SP045,8,68000,544000,NV047,Chuyển khoản,KH925,Tây Ninh
HD0600322,2025-06-12 16:35,Dầu ăn Tường An 1L,SP044,9,59000,531000,NV037,Thẻ,,Đồng Nai
HD0600323,2025-06-27 05:52,Pin tiểu Panasonic (2 viên),SP060,4,18000,72000,NV031,Chuyển khoản,KH909,Hải Dương
HD0600324,2025-06-04 16:06,Xà phòng Lifebuoy bánh,SP038,4,11000,44000,NV033,MoMo,KH723,Cao Bằng
HD0600325,2025-06-07 02:29,Đường Biên Hòa 1kg,SP042,9,25000,225000,NV009,Thẻ,KH451,Hải Phòng
HD0600326,2025-06-20 21:30,Sữa tươi Vinamilk có đường 180ml,SP007,7,6500,45500,NV005,Thẻ,KH061,Hà Tĩnh
HD0600327,2025-06-12 03:04,Mì Hảo Hảo tôm chua cay,SP001,5,9000,45000,NV046,Thẻ,,Tây Ninh
HD0600328,2025-06-03 05:50,Bột nêm Knorr 400g,SP097,1,35000,35000,NV049,MoMo,,Quảng Ninh
HD0600329,2025-06-10 19:02,Nước suối Aquafina 500ml,SP017,4,7000,28000,NV003,Tiền mặt,KH744,Quảng Nam
HD0600330,2025-06-26 11:21,Sữa tươi Vinamilk không đường 180ml,SP008,9,6500,58500,NV046,Chuyển khoản,KH066,Đà Nẵng
HD0600331,2025-06-05 10:55,Pin tiểu Panasonic (2 viên),SP060,2,18000,36000,NV019,MoMo,KH158,Ninh Thuận
HD0600332,2025-06-20 19:17,Dao rọc giấy nhỏ,SP061,1,8000,8000,NV038,Tiền mặt,KH793,Bình Phước
HD0600333,2025-06-20 17:52,Muối i-ốt 500g,SP043,4,7000,28000,NV028,Tiền mặt,KH233,Sóc Trăng
HD0600334,2025-06-20 01:26,Bật lửa gas mini,SP056,1,6000,6000,NV044,Tiền mặt,KH323,Hậu Giang
HD0600335,2025-06-22 17:53,Bột giặt Omo 400g,SP039,10,18000,180000,NV019,Chuyển khoản,KH372,Hậu Giang
HD0600336,2025-06-06 07:11,Giấy decal in A4,SP086,2,19000,38000,NV028,Thẻ,KH718,Kiên Giang
HD0600337,2025-06-10 09:03,Đường Biên Hòa 1kg,SP042,1,25000,25000,NV003,ZaloPay,KH311,Ninh Thuận
HD0600338,2025-06-03 03:33,Kẹo cao su Doublemint,SP015,5,6000,30000,NV006,MoMo,KH511,Đồng Tháp
HD0600339,2025-06-27 03:32,Bật lửa gas mini,SP056,5,6000,30000,NV006,Chuyển khoản,KH561,An Giang
HD0600340,2025-06-01 16:37,Nến thơm mini,SP053,5,25000,125000,NV033,Tiền mặt,KH573,Nam Định
HD0600341,2025-06-02 15:18,Khay đựng hồ sơ,SP079,4,18000,72000,NV011,Tiền mặt,KH081,Nghệ An
HD0600342,2025-06-03 12:30,Mì Hảo Hảo tôm chua cay,SP001,1,9000,9000,NV024,ZaloPay,KH144,Tuyên Quang
HD0600343,2025-06-02 02:58,Nước ngọt Pepsi 390ml,SP021,8,9000,72000,NV044,Thẻ,KH863,Tuyên Quang
HD0600344,2025-06-04 12:51,Sáp thơm phòng,SP093,2,20000,40000,NV049,Chuyển khoản,KH435,Thái Nguyên
HD0600345,2025-06-03 11:59,Dầu gội Clear Men 170g,SP035,3,46000,138000,NV047,Chuyển khoản,,Sơn La
HD0600346,2025-06-02 16:11,Cafe G7 3in1,SP027,4,16000,64000,NV019,Tiền mặt,KH637,Tuyên Quang
HD0600347,2025-06-10 10:39,Túi zipper đựng đồ,SP080,5,10000,50000,NV036,Tiền mặt,KH393,Sơn La
HD0600348,2025-06-09 15:37,Nước suối Aquafina 500ml,SP017,8,7000,56000,NV045,Thẻ,,Quảng Bình
HD0600349,2025-06-01 06:52,Khăn giấy ướt Bobby,SP030,8,22000,176000,NV032,MoMo,,Đắk Nông
HD0600350,2025-06-24 06:15,Giấy note 3x3,SP070,9,3000,27000,NV044,Thẻ,KH444,Đắk Nông
HD0600351,2025-06-11 08:03,Bánh quy AFC,SP049,3,16000,48000,NV001,Chuyển khoản,KH824,Bình Phước
HD0600352,2025-06-23 04:23,Dao rọc giấy nhỏ,SP061,4,8000,32000,NV018,Chuyển khoản,KH267,Tây Ninh
HD0600353,2025-06-20 11:14,Tương ớt Cholimex,SP098,8,12000,96000,NV019,Chuyển khoản,KH268,Hải Phòng
HD0600354,2025-06-12 12:00,Dầu ăn Tường An 1L,SP044,5,59000,295000,NV033,Tiền mặt,,Long An
HD0600355,2025-06-07 12:38,Bộ dao cạo râu Gillette,SP095,10,33000,330000,NV016,Thẻ,KH546,Cà Mau
HD0600356,2025-06-20 15:54,Miếng lót chuột nhỏ,SP078,4,12000,48000,NV026,ZaloPay,KH769,Lạng Sơn
HD0600357,2025-06-27 15:29,Gôm Pentel,SP066,9,4000,36000,NV028,Chuyển khoản,KH094,Phú Thọ
HD0600358,2025-06-22 21:48,Xà phòng Lifebuoy bánh,SP038,3,11000,33000,NV024,Chuyển khoản,KH782,Quảng Ninh
HD0600359,2025-06-04 12:25,Bìa còng A4,SP081,1,22000,22000,NV042,MoMo,KH260,Đồng Tháp
HD0600360,2025-06-27 23:17,Mì Omachi xốt spaghetti,SP002,2,11000,22000,NV025,Chuyển khoản,KH105,Sóc Trăng
HD0600361,2025-06-11 17:38,Snack Lay’s vị khoai tây,SP005,8,12000,96000,NV024,Tiền mặt,KH601,Bắc Ninh
HD0600362,2025-06-10 00:50,Thước kẻ 20cm,SP065,9,6000,54000,NV039,Tiền mặt,KH740,Tây Ninh
HD0600363,2025-06-19 02:17,Cáp sạc Type-C,SP077,2,30000,60000,NV019,MoMo,KH702,Phú Thọ
HD0600364,2025-06-21 21:18,Xà phòng Lifebuoy bánh,SP038,4,11000,44000,NV049,ZaloPay,,Đà Nẵng
HD0600365,2025-06-10 08:43,Máy tính Casio FX-580,SP087,4,720000,2880000,NV034,ZaloPay,KH136,Long An
HD0600366,2025-06-26 18:05,Kẹp giấy lớn,SP069,3,5000,15000,NV018,ZaloPay,KH947,Đồng Tháp
HD0600367,2025-06-19 09:49,Tương cà Heinz,SP099,5,17000,85000,NV014,MoMo,KH837,Nghệ An
HD0600368,2025-06-15 23:28,Máy tính Casio FX-580,SP087,9,720000,6480000,NV036,Thẻ,KH097,Vĩnh Long
HD0600369,2025-06-04 10:00,Thùng rác nhựa 10L,SP055,6,45000,270000,NV021,ZaloPay,,Bà Rịa - Vũng Tàu
HD0600370,2025-06-21 03:30,Cafe lon Highlands,SP026,4,18000,72000,NV035,Tiền mặt,KH722,Sóc Trăng
HD0600371,2025-06-14 19:37,Chổi quét bụi mini,SP054,2,21000,42000,NV020,ZaloPay,KH555,Sơn La
HD0600372,2025-06-15 17:24,Muối i-ốt 500g,SP043,4,7000,28000,NV037,Chuyển khoản,,Lai Châu
HD0600373,2025-06-08 22:17,Nước xịt phòng hương lavender,SP092,1,42000,42000,NV003,MoMo,KH358,Thanh Hóa
HD0600374,2025-06-18 00:46,Sáp thơm phòng,SP093,7,20000,140000,NV005,ZaloPay,KH124,Bắc Giang
HD0600375,2025-06-06 02:05,Sữa tươi Vinamilk có đường 180ml,SP007,3,6500,19500,NV009,ZaloPay,KH978,Lạng Sơn
HD0600376,2025-06-12 13:44,Nước mắm Nam Ngư 500ml,SP041,10,18000,180000,NV044,Thẻ,KH230,Sơn La
HD0600377,2025-06-18 07:25,Dao kéo nhà bếp,SP071,7,28000,196000,NV024,ZaloPay,KH420,Tây Ninh
HD0600378,2025-06-27 05:18,Snack Oishi tôm cay,SP006,5,10000,50000,NV011,Thẻ,KH431,Kon Tum
HD0600379,2025-06-13 10:47,Trà xanh không độ,SP019,2,10000,20000,NV027,ZaloPay,KH972,Bắc Giang
HD0600380,2025-06-21 23:13,Ổ cắm điện 3 lỗ,SP088,1,30000,30000,NV011,Thẻ,KH903,Lào Cai
HD0600381,2025-06-02 15:10,Kẹp bướm 32mm,SP084,9,5000,45000,NV032,Chuyển khoản,KH540,Bình Định
HD0600382,2025-06-16 03:08,Tương ớt Cholimex,SP098,10,12000,120000,NV040,MoMo,KH218,Quảng Bình
HD0600383,2025-06-01 23:16,Cáp sạc Type-C,SP077,7,30000,210000,NV003,Chuyển khoản,KH746,Quảng Bình
HD0600384,2025-06-16 05:38,Giấy decal in A4,SP086,2,19000,38000,NV049,Tiền mặt,KH440,Bình Thuận
HD0600385,2025-06-18 02:49,Bìa lá A4,SP083,9,12000,108000,NV037,Thẻ,KH226,Long An
HD0600386,2025-06-28 22:39,Pin tiểu Panasonic (2 viên),SP060,3,18000,54000,NV027,Chuyển khoản,KH624,Bạc Liêu
HD0600387,2025-06-12 21:37,Nến thơm mini,SP053,5,25000,125000,NV041,Tiền mặt,KH043,Quảng Ninh
HD0600388,2025-06-05 16:10,Bắp rang bơ đóng gói,SP048,4,11000,44000,NV003,Thẻ,KH069,Quảng Ninh
HD0600389,2025-06-28 17:30,Sữa tươi Vinamilk có đường 180ml,SP007,2,6500,13000,NV039,Chuyển khoản,KH488,Bến Tre
HD0600390,2025-06-04 05:44,Bột nêm Knorr 400g,SP097,4,35000,140000,NV008,MoMo,,Bạc Liêu
HD0600391,2025-06-03 02:27,Nước lau sàn Gift,SP037,8,31000,248000,NV006,Tiền mặt,KH153,An Giang
HD0600392,2025-06-01 10:39,Bao cao su OK hộp 3 cái,SP091,9,27000,243000,NV038,MoMo,KH358,Bạc Liêu
HD0600393,2025-06-02 14:57,Nước suối Lavie 500ml,SP018,7,7000,49000,NV026,Thẻ,KH083,Lai Châu
HD0600394,2025-06-28 06:19,Phở ăn liền Vifon,SP003,1,8500,8500,NV044,Thẻ,KH152,Quảng Ninh
HD0600395,2025-06-17 00:51,Gia vị nấu bún bò Huế,SP100,10,24000,240000,NV018,Thẻ,KH908,Hà Giang
HD0600396,2025-06-11 03:43,Tai nghe nhét tai giá rẻ,SP058,9,35000,315000,NV003,Thẻ,KH645,Ninh Thuận
HD0600397,2025-06-09 03:18,Giấy vệ sinh Bless You 10 cuộn,SP031,6,48000,288000,NV020,Chuyển khoản,KH648,Nam Định
HD0600398,2025-06-23 16:29,Sữa tươi Vinamilk có đường 180ml,SP007,2,6500,13000,NV034,ZaloPay,KH611,Nghệ An
HD0600399,2025-06-26 08:02,Sáp thơm phòng,SP093,8,20000,160000,NV028,Thẻ,KH232,Hải Dương
HD0600400,2025-06-27 16:06,Coca-Cola lon 330ml,SP022,4,9000,36000,NV019,Tiền mặt,KH749,Ninh Bình
HD0600401,2025-06-07 21:18,Miếng lót chuột nhỏ,SP078,5,12000,60000,NV022,Thẻ,,Bến Tre
HD0600402,2025-06-05 03:04,Thùng rác nhựa 10L,SP055,1,45000,45000,NV049,MoMo,KH847,Sóc Trăng
HD0600403,2025-06-10 20:20,Chổi quét bụi mini,SP054,6,21000,126000,NV048,Chuyển khoản,KH278,Lâm Đồng
HD0600404,2025-06-26 01:36,Snack Lay’s vị khoai tây,SP005,7,12000,84000,NV031,ZaloPay,,Bắc Kạn
HD0600405,2025-06-04 08:26,Quạt mini USB,SP073,2,32000,64000,NV038,Tiền mặt,KH960,Quảng Nam
HD0600406,2025-06-23 04:44,Khẩu trang y tế hộp 50 cái,SP090,9,37000,333000,NV006,MoMo,KH855,Cà Mau
HD0600407,2025-06-21 19:11,Kẹo Alpenliebe,SP016,6,5000,30000,NV009,Thẻ,,Bắc Giang
HD0600408,2025-06-11 03:58,File còng 4cm,SP082,4,26000,104000,NV014,Tiền mặt,KH678,Hải Phòng
HD0600409,2025-06-02 14:28,Cafe G7 3in1,SP027,5,16000,80000,NV015,ZaloPay,,Thừa Thiên Huế
HD0600410,2025-06-09 19:28,Bánh quy AFC,SP049,1,16000,16000,NV030,ZaloPay,KH700,An Giang
HD0600411,2025-06-26 12:21,Kẹo cao su Doublemint,SP015,3,6000,18000,NV026,ZaloPay,KH027,Phú Yên
HD0600412,2025-06-28 01:54,Nước lau sàn Gift,SP037,2,31000,62000,NV030,MoMo,,Hậu Giang
HD0600413,2025-06-25 08:31,Bánh tráng cuốn mè,SP050,3,17000,51000,NV034,Thẻ,KH868,Gia Lai
HD0600414,2025-06-03 12:28,Quạt mini USB,SP073,4,32000,128000,NV047,Tiền mặt,KH120,Kon Tum
HD0600415,2025-06-09 19:32,Băng keo trong 5cm,SP062,9,10000,90000,NV029,Tiền mặt,,Tuyên Quang
HD0600416,2025-06-10 21:57,Sữa tươi Vinamilk có đường 180ml,SP007,4,6500,26000,NV050,Tiền mặt,KH024,Cao Bằng
HD0600417,2025-06-10 15:12,Phở ăn liền Vifon,SP003,7,8500,59500,NV039,MoMo,KH396,Trà Vinh
HD0600418,2025-06-27 19:36,Tương ớt Cholimex,SP098,6,12000,72000,NV048,MoMo,KH999,Ninh Bình
HD0600419,2025-06-13 04:04,Tập vở 200 trang,SP064,6,14000,84000,NV032,Chuyển khoản,,Đồng Nai
HD0600420,2025-06-09 22:17,Redbull Thái Lan 250ml,SP024,3,12000,36000,NV026,MoMo,,Lai Châu
HD0600421,2025-06-21 09:11,Thước kẻ 20cm,SP065,8,6000,48000,NV023,Thẻ,KH144,Bắc Giang
HD0600422,2025-06-25 12:08,Kẹp giấy lớn,SP069,4,5000,20000,NV028,Chuyển khoản,KH382,Kon Tum
HD0600423,2025-06-14 16:13,Bánh gạo One One,SP014,3,10000,30000,NV048,Tiền mặt,,An Giang
HD0600424,2025-06-14 07:42,Nước suối Aquafina 500ml,SP017,2,7000,14000,NV022,Thẻ,,Đồng Tháp
HD0600425,2025-06-22 03:14,Tập vở 200 trang,SP064,10,14000,140000,NV046,Chuyển khoản,KH752,Nam Định
HD0600426,2025-06-28 16:28,Ổ cắm điện 5 lỗ,SP057,9,35000,315000,NV039,MoMo,KH539,Tây Ninh
