Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD1000211,2025-10-02 19:08,Xà phòng Lifebuoy bánh,SP038,7,11000,77000,NV027,Thẻ,KH297,Đà Nẵng
HD1000212,2025-10-11 09:33,Bao cao su OK hộp 3 cái,SP091,8,27000,216000,NV015,MoMo,,Quảng Bình
HD1000213,2025-10-15 04:47,Sữa chua uống Probi,SP009,9,7000,63000,NV044,ZaloPay,KH760,Cao Bằng
HD1000214,2025-10-22 14:29,Sữa rửa mặt Hazeline nghệ,SP034,10,34000,340000,NV006,Thẻ,KH709,Cà Mau
HD1000215,2025-10-09 23:31,Balo laptop chống sốc,SP074,8,140000,1120000,NV002,MoMo,KH559,Cao Bằng
HD1000216,2025-10-18 01:09,Muối i-ốt 500g,SP043,7,7000,49000,NV041,ZaloPay,KH359,Nghệ An
HD1000217,2025-10-24 13:49,Bút chì gỗ HB,SP068,7,7000,49000,NV024,MoMo,,Đồng Tháp
HD1000218,2025-10-15 01:23,Dầu gội Clear Men 170g,SP035,3,46000,138000,NV038,Chuyển khoản,KH061,Thái Bình
HD1000219,2025-10-24 07:47,Chổi quét bụi mini,SP054,1,21000,21000,NV037,MoMo,KH549,Hòa Bình
HD1000220,2025-10-21 02:04,Bánh gạo One One,SP014,7,10000,70000,NV022,Thẻ,KH620,Tây Ninh
HD1000221,2025-10-23 02:11,Nước ngọt Pepsi 390ml,SP021,9,9000,81000,NV017,MoMo,KH719,Bình Phước
HD1000222,2025-10-27 16:23,Kẹp bướm 32mm,SP084,4,5000,20000,NV041,Tiền mặt,KH902,Quảng Trị
HD1000223,2025-10-03 22:11,Gạo ST25 2kg,SP045,6,68000,408000,NV040,ZaloPay,,Yên Bái
HD1000224,2025-10-25 05:29,Quạt mini USB,SP073,4,32000,128000,NV002,Thẻ,KH615,Quảng Nam
HD1000225,2025-10-12 21:43,Nến thơm mini,SP053,4,25000,100000,NV032,Chuyển khoản,KH002,An Giang
HD1000226,2025-10-12 04:14,Sting dâu 330ml,SP023,9,10000,90000,NV028,ZaloPay,KH891,Quảng Nam
HD1000227,2025-10-02 14:23,Chổi lau nhà 360 độ,SP096,8,99000,792000,NV019,Chuyển khoản,KH506,Đà Nẵng
HD1000228,2025-10-09 20:12,Thước kẻ 20cm,SP065,1,6000,6000,NV022,Tiền mặt,KH712,Đồng Tháp
HD1000229,2025-10-24 05:10,Nước rửa tay Lifebuoy,SP036,4,25000,100000,NV020,ZaloPay,KH734,Cần Thơ
HD1000230,2025-10-07 18:47,Bánh mì sandwich Tường An,SP047,3,23000,69000,NV023,MoMo,KH491,Quảng Ngãi
HD1000231,2025-10-19 00:41,Nước xịt phòng hương lavender,SP092,5,42000,210000,NV013,MoMo,KH355,Nam Định
HD1000232,2025-10-24 06:38,Thước kẻ 20cm,SP065,3,6000,18000,NV037,ZaloPay,KH651,Thái Nguyên
HD1000233,2025-10-19 06:41,Redbull Thái Lan 250ml,SP024,8,12000,96000,NV022,MoMo,,Đắk Nông
HD1000234,2025-10-22 15:47,Gia vị nấu bún bò Huế,SP100,9,24000,216000,NV041,MoMo,,Long An
HD1000235,2025-10-25 17:38,Bao cao su OK hộp 3 cái,SP091,7,27000,189000,NV018,Chuyển khoản,KH147,Ninh Thuận
HD1000236,2025-10-03 14:34,Bánh quy AFC,SP049,4,16000,64000,NV044,ZaloPay,KH885,Kon Tum
HD1000237,2025-10-21 22:29,Giấy decal in A4,SP086,1,19000,19000,NV047,Thẻ,KH186,Quảng Trị
HD1000238,2025-10-02 11:04,Redbull Thái Lan 250ml,SP024,10,12000,120000,NV040,Tiền mặt,KH098,Bình Định
HD1000239,2025-10-19 03:40,Snack Lay’s vị khoai tây,SP005,10,12000,120000,NV034,MoMo,KH254,Hưng Yên
HD1000240,2025-10-22 03:15,Sting dâu 330ml,SP023,4,10000,40000,NV045,Thẻ,KH623,Cần Thơ
HD1000241,2025-10-11 14:03,Bánh quy AFC,SP049,10,16000,160000,NV006,Chuyển khoản,KH648,Sóc Trăng
HD1000242,2025-10-01 06:38,Snack Lay’s vị khoai tây,SP005,10,12000,120000,NV045,Tiền mặt,KH429,Nghệ An
HD1000243,2025-10-05 22:14,Bìa còng A4,SP081,10,22000,220000,NV029,MoMo,KH170,Lào Cai
HD1000244,2025-10-23 23:12,Bánh Pía Sóc Trăng mini,SP051,6,15000,90000,NV027,Tiền mặt,,Bạc Liêu
HD1000245,2025-10-13 07:45,Trà lipton túi lọc hộp 25 gói,SP052,6,42000,252000,NV021,MoMo,KH996,Thái Nguyên
HD1000246,2025-10-14 22:10,Băng keo trong 5cm,SP062,4,10000,40000,NV050,Thẻ,KH052,Gia Lai
HD1000247,2025-10-02 16:18,Coca-Cola lon 330ml,SP022,1,9000,9000,NV045,MoMo,KH550,Hà Nam
HD1000248,2025-10-12 10:02,Miếng lót chuột nhỏ,SP078,2,12000,24000,NV038,Tiền mặt,KH699,Sóc Trăng
HD1000249,2025-10-16 17:20,Cafe G7 3in1,SP027,3,16000,48000,NV036,MoMo,KH478,Thái Nguyên
HD1000250,2025-10-09 02:31,Bánh mì sandwich Tường An,SP047,6,23000,138000,NV017,Thẻ,KH034,Phú Thọ
HD1000251,2025-10-22 10:54,USB 32GB Kingston,SP076,3,110000,330000,NV028,Tiền mặt,KH350,Hải Dương
HD1000252,2025-10-16 15:31,Đường Biên Hòa 1kg,SP042,4,25000,100000,NV004,Tiền mặt,KH196,Bình Định
HD1000253,2025-10-03 15:09,USB 32GB Kingston,SP076,6,110000,660000,NV008,Tiền mặt,KH144,Ninh Thuận
HD1000254,2025-10-10 02:47,Sữa rửa mặt Hazeline nghệ,SP034,7,34000,238000,NV019,Chuyển khoản,,Đồng Tháp
HD1000255,2025-10-10 07:55,Bánh tráng Tân Nhiên,SP004,5,12000,60000,NV034,MoMo,KH217,Đà Nẵng
HD1000256,2025-10-04 21:31,Trà sữa C2,SP025,5,9000,45000,NV009,ZaloPay,KH126,Bến Tre
HD1000257,2025-10-08 05:19,Khay đựng hồ sơ,SP079,3,18000,54000,NV027,Chuyển khoản,KH305,Gia Lai
HD1000258,2025-10-08 05:44,USB 32GB Kingston,SP076,9,110000,990000,NV006,MoMo,KH252,Quảng Ninh
HD1000259,2025-10-02 01:03,Mì Hảo Hảo tôm chua cay,SP001,1,9000,9000,NV024,ZaloPay,KH310,Bạc Liêu
HD1000260,2025-10-07 02:21,Giấy note 3x3,SP070,10,3000,30000,NV008,Thẻ,KH229,Quảng Nam
HD1000261,2025-10-04 04:22,Ổ cắm điện 3 lỗ,SP088,3,30000,90000,NV001,Chuyển khoản,KH077,Đồng Nai
HD1000262,2025-10-18 11:11,File còng 4cm,SP082,1,26000,26000,NV039,Tiền mặt,KH654,Bắc Kạn
HD1000263,2025-10-10 14:39,File còng 4cm,SP082,5,26000,130000,NV002,MoMo,KH290,Quảng Trị
HD1000264,2025-10-07 23:30,Tương cà Heinz,SP099,4,17000,68000,NV037,Thẻ,KH634,Hà Nam
HD1000265,2025-10-01 06:49,Tương ớt Cholimex,SP098,3,12000,36000,NV046,MoMo,KH631,Phú Yên
HD1000266,2025-10-04 04:43,Bột giặt Omo 400g,SP039,8,18000,144000,NV015,MoMo,KH564,Lai Châu
HD1000267,2025-10-16 22:42,Tai nghe nhét tai giá rẻ,SP058,3,35000,105000,NV021,ZaloPay,KH598,Hà Nội
HD1000268,2025-10-19 23:05,Bút chì gỗ HB,SP068,5,7000,35000,NV035,Thẻ,KH229,Ninh Bình
HD1000269,2025-10-19 22:25,File còng 4cm,SP082,10,26000,260000,NV002,Chuyển khoản,,Lâm Đồng
HD1000270,2025-10-06 13:36,Ổ cứng SSD 240GB,SP075,1,620000,620000,NV012,MoMo,KH946,Thừa Thiên Huế
HD1000271,2025-10-10 11:22,Nước ngọt Pepsi 390ml,SP021,7,9000,63000,NV032,ZaloPay,KH050,Bà Rịa - Vũng Tàu
HD1000272,2025-10-18 00:10,Nước mắm Nam Ngư 500ml,SP041,2,18000,36000,NV025,Tiền mặt,KH306,Tiền Giang
HD1000273,2025-10-23 12:48,Coca-Cola lon 330ml,SP022,10,9000,90000,NV049,Thẻ,KH149,Bắc Ninh
HD1000274,2025-10-28 04:35,Bắp rang bơ đóng gói,SP048,5,11000,55000,NV019,MoMo,KH798,Sơn La
HD1000275,2025-10-22 07:29,Giấy decal in A4,SP086,3,19000,57000,NV028,Thẻ,KH842,Hưng Yên
HD1000276,2025-10-08 11:59,Sữa chua uống Probi,SP009,4,7000,28000,NV005,MoMo,KH988,Hưng Yên
HD1000277,2025-10-27 23:52,Bắp rang bơ đóng gói,SP048,9,11000,99000,NV046,MoMo,,Sóc Trăng
HD1000278,2025-10-28 12:24,Gôm Pentel,SP066,2,4000,8000,NV001,Tiền mặt,KH265,Hà Giang
HD1000279,2025-10-17 12:13,Bánh quy Cosy Marie,SP013,8,15000,120000,NV023,Tiền mặt,KH695,Bình Dương
HD1000280,2025-10-24 07:02,Coca-Cola lon 330ml,SP022,4,9000,36000,NV027,MoMo,KH035,Hà Nam
HD1000281,2025-10-06 10:13,Tai nghe nhét tai giá rẻ,SP058,7,35000,245000,NV011,Thẻ,KH105,Cần Thơ
HD1000282,2025-10-21 20:16,Xà phòng Lifebuoy bánh,SP038,5,11000,55000,NV027,Tiền mặt,KH308,Hà Nội
HD1000283,2025-10-14 13:59,Coca-Cola lon 330ml,SP022,10,9000,90000,NV045,ZaloPay,KH733,Điện Biên
HD1000284,2025-10-18 18:05,Kẹo Alpenliebe,SP016,9,5000,45000,NV043,ZaloPay,KH504,Hải Dương
HD1000285,2025-10-11 19:29,Bột nêm Knorr 400g,SP097,7,35000,245000,NV044,ZaloPay,KH002,Bình Dương
HD1000286,2025-10-01 06:58,Cafe lon Highlands,SP026,5,18000,90000,NV030,MoMo,,Long An
HD1000287,2025-10-19 04:50,Khẩu trang y tế hộp 50 cái,SP090,9,37000,333000,NV029,Chuyển khoản,KH657,Quảng Bình
HD1000288,2025-10-22 07:08,Ổ cứng SSD 240GB,SP075,5,620000,3100000,NV038,ZaloPay,KH673,Quảng Nam
HD1000289,2025-10-16 13:37,Khay đựng hồ sơ,SP079,2,18000,36000,NV035,Chuyển khoản,,Vĩnh Phúc
HD1000290,2025-10-10 05:38,Sáp thơm phòng,SP093,1,20000,20000,NV017,MoMo,KH500,Quảng Bình
HD1000291,2025-10-03 09:52,Gôm Pentel,SP066,4,4000,16000,NV019,ZaloPay,KH763,Bình Phước
HD1000292,2025-10-17 04:49,Sữa đậu nành Fami,SP011,3,6000,18000,NV032,Thẻ,,Khánh Hòa
HD1000293,2025-10-07 20:07,Bột nêm Knorr 400g,SP097,9,35000,315000,NV043,Tiền mặt,KH316,Hải Phòng
HD1000294,2025-10-24 16:36,Bìa còng A4,SP081,8,22000,176000,NV012,Tiền mặt,KH621,Tiền Giang
HD1000295,2025-10-03 18:54,Thước kẻ 20cm,SP065,5,6000,30000,NV017,MoMo,KH735,Đắk Lắk
HD1000296,2025-10-02 06:03,Dao kéo nhà bếp,SP071,3,28000,84000,NV002,Thẻ,KH257,Hà Nội
HD1000297,2025-10-13 05:58,Miếng dán cường lực điện thoại,SP059,5,15000,75000,NV014,Tiền mặt,KH055,Lào Cai
HD1000298,2025-10-03 11:23,Bánh tráng Tân Nhiên,SP004,5,12000,60000,NV002,Thẻ,KH681,Hà Nam
HD1000299,2025-10-14 07:01,Redbull Thái Lan 250ml,SP024,5,12000,60000,NV017,ZaloPay,KH084,Bình Phước
HD1000300,2025-10-04 20:23,Nước ép cam Twister,SP020,9,11000,99000,NV031,Tiền mặt,KH066,Ninh Bình
HD1000301,2025-10-20 01:59,Nến thơm mini,SP053,6,25000,150000,NV042,Tiền mặt,KH368,Bạc Liêu
HD1000302,2025-10-18 12:01,Kẹo cao su Doublemint,SP015,9,6000,54000,NV013,Thẻ,KH064,Quảng Bình
HD1000303,2025-10-09 13:49,Sữa rửa mặt Hazeline nghệ,SP034,2,34000,68000,NV039,Tiền mặt,,Hưng Yên
HD1000304,2025-10-25 18:45,Bánh quy Cosy Marie,SP013,3,15000,45000,NV013,Tiền mặt,KH766,Hưng Yên
HD1000305,2025-10-17 15:09,Snack Lay’s vị khoai tây,SP005,5,12000,60000,NV003,ZaloPay,KH822,Nam Định
HD1000306,2025-10-16 00:46,Sáp thơm phòng,SP093,3,20000,60000,NV037,Chuyển khoản,,Yên Bái
HD1000307,2025-10-27 18:03,Giấy decal in A4,SP086,8,19000,152000,NV008,Chuyển khoản,KH546,Quảng Ngãi
HD1000308,2025-10-16 08:28,Phở ăn liền Vifon,SP003,7,8500,59500,NV019,Chuyển khoản,KH406,Bắc Ninh
HD1000309,2025-10-27 21:07,Bình nước giữ nhiệt 500ml,SP072,2,65000,130000,NV001,MoMo,,Quảng Trị
HD1000310,2025-10-17 00:56,Tương cà Heinz,SP099,8,17000,136000,NV035,Tiền mặt,,Đồng Nai
HD1000311,2025-10-15 05:58,Kem đánh răng P/S 100g,SP033,7,21000,147000,NV005,Thẻ,KH788,Trà Vinh
HD1000312,2025-10-07 19:30,Cafe G7 3in1,SP027,7,16000,112000,NV008,Tiền mặt,KH968,Thái Nguyên
HD1000313,2025-10-16 15:52,Băng keo trong 5cm,SP062,10,10000,100000,NV023,Tiền mặt,KH651,Bạc Liêu
HD1000314,2025-10-07 19:44,Bánh mì sandwich Tường An,SP047,10,23000,230000,NV004,Tiền mặt,KH163,Thái Bình
HD1000315,2025-10-15 03:48,Nước mắm Nam Ngư 500ml,SP041,3,18000,54000,NV022,Tiền mặt,KH949,Quảng Nam
HD1000316,2025-10-19 08:49,Bìa lá A4,SP083,9,12000,108000,NV023,Chuyển khoản,KH198,Hưng Yên
HD1000317,2025-10-18 05:56,Bao cao su OK hộp 3 cái,SP091,7,27000,189000,NV004,MoMo,KH110,Thanh Hóa
HD1000318,2025-10-08 13:06,Tập vở 200 trang,SP064,4,14000,56000,NV050,Thẻ,,Cần Thơ
HD1000319,2025-10-24 23:42,Bột giặt Omo 400g,SP039,7,18000,126000,NV034,Tiền mặt,KH849,Vĩnh Phúc
HD1000320,2025-10-06 18:15,Cafe G7 3in1,SP027,5,16000,80000,NV042,Tiền mặt,KH658,Sóc Trăng
HD1000321,2025-10-22 19:16,Giấy note 3x3,SP070,2,3000,6000,NV037,Chuyển khoản,,TP Hồ Chí Minh
HD1000322,2025-10-24 07:18,File còng 4cm,SP082,2,26000,52000,NV026,MoMo,KH104,Bình Thuận
HD1000323,2025-10-22 08:07,Giấy decal in A4,SP086,6,19000,114000,NV025,MoMo,KH223,Bình Định
HD1000324,2025-10-16 08:33,Cafe Nescafe đen đá,SP028,2,17000,34000,NV010,MoMo,KH840,Vĩnh Long
HD1000325,2025-10-08 03:32,Dầu ăn Tường An 1L,SP044,4,59000,236000,NV008,Thẻ,KH504,Hà Giang
HD1000326,2025-10-02 19:04,Bột nêm Knorr 400g,SP097,9,35000,315000,NV008,Tiền mặt,KH290,Tây Ninh
HD1000327,2025-10-18 10:55,Chổi lau nhà 360 độ,SP096,3,99000,297000,NV025,Chuyển khoản,,Ninh Thuận
HD1000328,2025-10-21 20:26,Dầu ăn Tường An 1L,SP044,10,59000,590000,NV003,Chuyển khoản,KH767,Kon Tum
HD1000329,2025-10-04 19:38,Cafe Nescafe đen đá,SP028,9,17000,153000,NV018,Thẻ,KH759,Cần Thơ
HD1000330,2025-10-28 01:46,Cafe G7 3in1,SP027,8,16000,128000,NV045,ZaloPay,KH227,Sơn La
HD1000331,2025-10-17 14:22,Bìa nhựa 2 mặt,SP067,1,8000,8000,NV048,Tiền mặt,KH446,Ninh Bình
HD1000332,2025-10-27 04:54,Ổ cắm điện 3 lỗ,SP088,1,30000,30000,NV020,Thẻ,KH634,Hải Phòng
HD1000333,2025-10-19 01:53,Gia vị nấu bún bò Huế,SP100,2,24000,48000,NV007,Tiền mặt,,Thừa Thiên Huế
HD1000334,2025-10-02 01:56,Máy tính Casio FX-580,SP087,6,720000,4320000,NV021,MoMo,,Đắk Nông
HD1000335,2025-10-14 06:19,Bánh quy Cosy Marie,SP013,9,15000,135000,NV033,MoMo,KH201,Tiền Giang
HD1000336,2025-10-21 13:52,Nước mắm Nam Ngư 500ml,SP041,1,18000,18000,NV021,MoMo,,Hà Nam
HD1000337,2025-10-07 06:56,Cafe G7 3in1,SP027,9,16000,144000,NV021,ZaloPay,KH316,Quảng Ngãi
HD1000338,2025-10-10 18:21,Sáp thơm phòng,SP093,9,20000,180000,NV043,ZaloPay,,Kiên Giang
HD1000339,2025-10-10 23:24,Pin tiểu Panasonic (2 viên),SP060,7,18000,126000,NV001,ZaloPay,,Lâm Đồng
HD1000340,2025-10-15 05:03,Bìa nhựa 2 mặt,SP067,2,8000,16000,NV033,ZaloPay,,Phú Thọ
HD1000341,2025-10-01 17:02,Đường Biên Hòa 1kg,SP042,8,25000,200000,NV014,Tiền mặt,,Đồng Nai
HD1000342,2025-10-26 18:37,Bật lửa gas mini,SP056,8,6000,48000,NV009,Tiền mặt,KH592,Lào Cai
HD1000343,2025-10-19 23:13,Coca-Cola lon 330ml,SP022,5,9000,45000,NV018,Chuyển khoản,KH999,Bắc Ninh
HD1000344,2025-10-15 14:06,Nước lau sàn Gift,SP037,10,31000,310000,NV048,Thẻ,KH989,Phú Yên
HD1000345,2025-10-19 07:57,Bánh quy AFC,SP049,4,16000,64000,NV043,MoMo,KH069,Bình Định
HD1000346,2025-10-13 10:42,Bánh gạo One One,SP014,6,10000,60000,NV002,Thẻ,KH839,Vĩnh Phúc
HD1000347,2025-10-17 09:42,Bánh tráng cuốn mè,SP050,9,17000,153000,NV029,Thẻ,KH103,Lào Cai
HD1000348,2025-10-01 19:27,Ổ cắm điện 5 lỗ,SP057,5,35000,175000,NV042,Chuyển khoản,KH163,Nam Định
HD1000349,2025-10-20 05:13,Nước ép cam Twister,SP020,6,11000,66000,NV036,Thẻ,KH260,Đắk Lắk
HD1000350,2025-10-04 01:26,Bình nước giữ nhiệt 500ml,SP072,10,65000,650000,NV004,MoMo,KH538,Trà Vinh
HD1000351,2025-10-03 18:35,Ổ cứng SSD 240GB,SP075,7,620000,4340000,NV040,Chuyển khoản,,Hậu Giang
HD1000352,2025-10-20 04:01,Gia vị nấu bún bò Huế,SP100,2,24000,48000,NV003,MoMo,,Khánh Hòa
HD1000353,2025-10-11 23:01,Sữa tươi Vinamilk có đường 180ml,SP007,4,6500,26000,NV012,Chuyển khoản,KH491,Lâm Đồng
HD1000354,2025-10-11 20:35,Giấy vệ sinh Bless You 10 cuộn,SP031,3,48000,144000,NV032,Chuyển khoản,KH235,Sơn La
HD1000355,2025-10-12 06:36,Nước lau sàn Gift,SP037,10,31000,310000,NV032,MoMo,KH028,Thái Nguyên
HD1000356,2025-10-24 04:34,Bắp rang bơ đóng gói,SP048,4,11000,44000,NV041,Chuyển khoản,KH119,Vĩnh Long
HD1000357,2025-10-08 15:11,Bột nêm Knorr 400g,SP097,9,35000,315000,NV010,MoMo,KH476,Lai Châu
HD1000358,2025-10-10 13:35,Ổ cắm điện 3 lỗ,SP088,5,30000,150000,NV011,Tiền mặt,,Đồng Tháp
HD1000359,2025-10-28 05:03,USB 32GB Kingston,SP076,9,110000,990000,NV011,Tiền mặt,,Thừa Thiên Huế
HD1000360,2025-10-01 07:56,Sữa đậu nành Fami,SP011,5,6000,30000,NV010,Thẻ,,Bến Tre
HD1000361,2025-10-10 01:01,Redbull Thái Lan 250ml,SP024,9,12000,108000,NV022,Thẻ,KH876,Thừa Thiên Huế
HD1000362,2025-10-24 14:14,Nước suối Aquafina 500ml,SP017,3,7000,21000,NV020,Thẻ,KH138,Bạc Liêu
HD1000363,2025-10-08 23:34,Nước suối Aquafina 500ml,SP017,9,7000,63000,NV045,MoMo,KH463,Sóc Trăng
HD1000364,2025-10-14 21:45,Sữa tươi Vinamilk có đường 180ml,SP007,3,6500,19500,NV021,MoMo,KH031,Đồng Nai
HD1000365,2025-10-20 04:23,Khăn giấy ướt Bobby,SP030,7,22000,154000,NV038,ZaloPay,KH461,Thanh Hóa
HD1000366,2025-10-13 10:21,Túi zipper đựng đồ,SP080,4,10000,40000,NV048,ZaloPay,,Tuyên Quang
HD1000367,2025-10-07 03:22,Phở ăn liền Vifon,SP003,10,8500,85000,NV046,ZaloPay,KH817,Hà Giang
HD1000368,2025-10-09 03:46,Ổ cắm điện 5 lỗ,SP057,2,35000,70000,NV018,ZaloPay,KH692,Vĩnh Long
HD1000369,2025-10-08 08:12,Bao cao su OK hộp 3 cái,SP091,2,27000,54000,NV011,ZaloPay,KH831,Bà Rịa - Vũng Tàu
HD1000370,2025-10-26 03:43,Khẩu trang y tế hộp 50 cái,SP090,10,37000,370000,NV015,ZaloPay,KH399,Thừa Thiên Huế
HD1000371,2025-10-02 22:14,Nước lau sàn Gift,SP037,4,31000,124000,NV010,Thẻ,KH059,Trà Vinh
HD1000372,2025-10-13 12:30,Túi zipper đựng đồ,SP080,1,10000,10000,NV036,Chuyển khoản,,Tuyên Quang
HD1000373,2025-10-03 19:20,Bánh Chocopie Orion,SP012,3,38000,114000,NV049,Tiền mặt,KH645,Cà Mau
HD1000374,2025-10-08 12:40,Thước kẻ 20cm,SP065,10,6000,60000,NV001,Chuyển khoản,KH095,Thái Nguyên
HD1000375,2025-10-14 02:52,Tương cà Heinz,SP099,7,17000,119000,NV014,Tiền mặt,KH458,Thái Bình
HD1000376,2025-10-13 05:54,Bìa nhựa 2 mặt,SP067,4,8000,32000,NV037,Thẻ,KH279,Thừa Thiên Huế
HD1000377,2025-10-04 08:41,Nến thơm mini,SP053,3,25000,75000,NV041,ZaloPay,KH983,Đắk Nông
HD1000378,2025-10-23 02:57,Nến thơm mini,SP053,1,25000,25000,NV014,MoMo,KH679,Bình Định
HD1000379,2025-10-22 00:51,Gôm Pentel,SP066,2,4000,8000,NV038,MoMo,KH690,Quảng Nam
HD1000380,2025-10-02 12:45,Kem đánh răng P/S 100g,SP033,4,21000,84000,NV034,Thẻ,,Hải Phòng
HD1000381,2025-10-08 10:35,Túi zipper đựng đồ,SP080,9,10000,90000,NV035,Tiền mặt,KH717,Nam Định
HD1000382,2025-10-18 04:21,Gia vị nấu bún bò Huế,SP100,2,24000,48000,NV038,MoMo,,Hà Nội
HD1000383,2025-10-27 22:19,Tương ớt Cholimex,SP098,1,12000,12000,NV023,Chuyển khoản,KH412,Bình Dương
HD1000384,2025-10-27 02:40,Giấy vệ sinh Bless You 10 cuộn,SP031,9,48000,432000,NV029,Chuyển khoản,KH718,Tuyên Quang
HD1000385,2025-10-15 10:46,Bìa còng A4,SP081,3,22000,66000,NV032,MoMo,KH680,Đồng Tháp
HD1000386,2025-10-06 21:10,Nước rửa tay Lifebuoy,SP036,2,25000,50000,NV035,Tiền mặt,KH018,Cao Bằng
HD1000387,2025-10-02 19:53,Nước xả Comfort,SP040,6,52000,312000,NV027,ZaloPay,KH533,Đắk Nông
HD1000388,2025-10-19 05:24,Khẩu trang y tế hộp 50 cái,SP090,3,37000,111000,NV001,Chuyển khoản,KH567,Điện Biên
HD1000389,2025-10-18 20:29,Nước lau sàn Gift,SP037,2,31000,62000,NV006,Tiền mặt,KH580,Hòa Bình
HD1000390,2025-10-05 16:41,Nước lau sàn Gift,SP037,8,31000,248000,NV006,Tiền mặt,KH307,Đắk Lắk
HD1000391,2025-10-17 02:04,Gạo ST25 2kg,SP045,5,68000,340000,NV002,MoMo,KH781,Hà Tĩnh
HD1000392,2025-10-12 06:15,Khăn giấy ướt Bobby,SP030,9,22000,198000,NV004,Chuyển khoản,KH803,Ninh Thuận
HD1000393,2025-10-02 05:52,Muối i-ốt 500g,SP043,3,7000,21000,NV050,Thẻ,KH096,Nam Định
HD1000394,2025-10-19 17:17,Sữa đặc Ông Thọ,SP010,7,25000,175000,NV034,MoMo,KH066,Lào Cai
HD1000395,2025-10-15 23:17,Dầu gội Clear Men 170g,SP035,4,46000,184000,NV010,ZaloPay,KH464,Cà Mau
HD1000396,2025-10-09 11:55,Muối i-ốt 500g,SP043,5,7000,35000,NV008,Chuyển khoản,KH241,Đồng Nai
HD1000397,2025-10-14 09:02,Bánh gạo One One,SP014,3,10000,30000,NV029,Tiền mặt,,Quảng Nam
HD1000398,2025-10-05 17:03,Bìa lá A4,SP083,4,12000,48000,NV036,Thẻ,KH040,Bạc Liêu
HD1000399,2025-10-04 10:04,Túi zipper đựng đồ,SP080,5,10000,50000,NV004,ZaloPay,,Đắk Lắk
HD1000400,2025-10-28 12:25,Kẹp bướm 32mm,SP084,8,5000,40000,NV019,Chuyển khoản,KH407,Quảng Ngãi
HD1000401,2025-10-15 17:04,Nước ép cam Twister,SP020,4,11000,44000,NV029,ZaloPay,KH848,Kon Tum
HD1000402,2025-10-24 13:30,Bàn chải P/S,SP032,2,15000,30000,NV005,ZaloPay,KH142,Quảng Ninh
HD1000403,2025-10-28 18:42,Snack Lay’s vị khoai tây,SP005,7,12000,84000,NV018,Thẻ,KH786,Đồng Nai
HD1000404,2025-10-06 08:06,Sữa chua uống Probi,SP009,7,7000,49000,NV050,ZaloPay,,Bình Định
HD1000405,2025-10-19 22:44,Muối i-ốt 500g,SP043,5,7000,35000,NV037,Tiền mặt,KH126,Bắc Ninh
HD1000406,2025-10-01 17:30,Bánh mì sandwich Tường An,SP047,2,23000,46000,NV013,Chuyển khoản,KH623,Sóc Trăng
HD1000407,2025-10-09 11:52,Muối i-ốt 500g,SP043,2,7000,14000,NV030,ZaloPay,KH902,Kiên Giang
HD1000408,2025-10-21 16:25,Kẹp bướm 32mm,SP084,8,5000,40000,NV046,Tiền mặt,KH558,Hà Tĩnh
HD1000409,2025-10-05 02:26,Sữa tươi Vinamilk không đường 180ml,SP008,1,6500,6500,NV016,ZaloPay,KH834,Thanh Hóa
HD1000410,2025-10-22 11:36,Bột nêm Knorr 400g,SP097,1,35000,35000,NV002,MoMo,KH141,Đồng Nai
HD1000411,2025-10-25 08:30,Thước kẻ 20cm,SP065,2,6000,12000,NV010,MoMo,KH586,Thái Nguyên
HD1000412,2025-10-03 23:20,Sáp thơm phòng,SP093,6,20000,120000,NV013,ZaloPay,KH445,Hưng Yên
HD1000413,2025-10-06 13:51,Pin tiểu Panasonic (2 viên),SP060,2,18000,36000,NV022,Tiền mặt,KH859,Vĩnh Long
HD1000414,2025-10-22 15:42,Redbull Thái Lan 250ml,SP024,3,12000,36000,NV010,Chuyển khoản,,Hà Nam
HD1000415,2025-10-23 21:17,Sữa tươi Vinamilk không đường 180ml,SP008,10,6500,65000,NV010,MoMo,KH143,Đắk Nông
HD1000416,2025-10-15 23:11,Nước xả Comfort,SP040,1,52000,52000,NV022,Chuyển khoản,KH397,Thừa Thiên Huế
HD1000417,2025-10-17 23:05,Giấy in A4 Double A,SP085,9,68000,612000,NV016,Tiền mặt,,Kiên Giang
HD1000418,2025-10-14 00:13,Trà xanh không độ,SP019,9,10000,90000,NV029,Tiền mặt,,Hòa Bình
HD1000419,2025-10-26 03:41,Gia vị nấu bún bò Huế,SP100,5,24000,120000,NV031,Chuyển khoản,KH571,Cà Mau
HD1000420,2025-10-03 11:49,Cafe lon Highlands,SP026,4,18000,72000,NV047,Thẻ,KH570,Kiên Giang
HD1000421,2025-10-10 12:31,Nước xịt phòng hương lavender,SP092,5,42000,210000,NV021,Tiền mặt,KH906,Phú Yên
HD1000422,2025-10-09 13:38,Bánh Pía Sóc Trăng mini,SP051,10,15000,150000,NV029,ZaloPay,KH319,Hậu Giang
HD1000423,2025-10-11 11:23,Cafe lon Highlands,SP026,10,18000,180000,NV021,MoMo,KH394,Sơn La
