Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD0800212,2025-08-23 04:32,Bánh quy Cosy Marie,SP013,2,15000,30000,NV014,MoMo,KH571,Bà Rịa - Vũng Tàu
HD0800213,2025-08-26 17:17,Redbull Thái Lan 250ml,SP024,5,12000,60000,NV050,ZaloPay,,Quảng Nam
HD0800214,2025-08-11 08:06,Bột nêm Knorr 400g,SP097,1,35000,35000,NV033,ZaloPay,KH591,Thanh Hóa
HD0800215,2025-08-07 20:00,Dao kéo nhà bếp,SP071,7,28000,196000,NV010,Thẻ,,Kiên Giang
HD0800216,2025-08-12 16:10,Bình nước giữ nhiệt 500ml,SP072,6,65000,390000,NV004,MoMo,KH227,Khánh Hòa
HD0800217,2025-08-24 00:14,Muối i-ốt 500g,SP043,3,7000,21000,NV024,Chuyển khoản,KH908,Thanh Hóa
HD0800218,2025-08-27 01:22,Sữa tươi Vinamilk có đường 180ml,SP007,4,6500,26000,NV042,MoMo,,Hải Phòng
HD0800219,2025-08-07 16:30,Túi zipper đựng đồ,SP080,9,10000,90000,NV039,Tiền mặt,KH940,Bắc Ninh
HD0800220,2025-08-16 15:17,Giấy in A4 Double A,SP085,1,68000,68000,NV043,Tiền mặt,,Phú Thọ
HD0800221,2025-08-04 01:53,Muối i-ốt 500g,SP043,4,7000,28000,NV022,MoMo,KH376,Đồng Nai
HD0800222,2025-08-23 16:36,Thước kẻ 20cm,SP065,4,6000,24000,NV003,MoMo,KH705,Phú Thọ
HD0800223,2025-08-02 03:18,Ổ cứng SSD 240GB,SP075,8,620000,4960000,NV045,Thẻ,KH679,Thanh Hóa
HD0800224,2025-08-16 13:25,Balo laptop chống sốc,SP074,1,140000,140000,NV013,MoMo,KH007,Hải Dương
HD0800225,2025-08-18 11:29,Ổ cắm điện 3 lỗ,SP088,2,30000,60000,NV019,MoMo,KH396,Hòa Bình
HD0800226,2025-08-24 06:44,Kẹp bướm 32mm,SP084,10,5000,50000,NV016,Chuyển khoản,KH145,Hà Nam
HD0800227,2025-08-02 01:07,Nước xịt phòng hương lavender,SP092,1,42000,42000,NV029,MoMo,,Vĩnh Phúc
HD0800228,2025-08-02 07:44,Sữa tươi Vinamilk không đường 180ml,SP008,9,6500,58500,NV028,Chuyển khoản,KH119,Yên Bái
HD0800229,2025-08-23 08:43,Muối i-ốt 500g,SP043,5,7000,35000,NV018,ZaloPay,KH873,Nghệ An
HD0800230,2025-08-13 00:13,Muối i-ốt 500g,SP043,6,7000,42000,NV036,Thẻ,KH1000,Lạng Sơn
HD0800231,2025-08-12 16:09,Khăn giấy rút Pulppy,SP029,1,22000,22000,NV027,Chuyển khoản,KH426,Nam Định
HD0800232,2025-08-18 07:48,Xà phòng Lifebuoy bánh,SP038,8,11000,88000,NV002,Chuyển khoản,KH359,Kon Tum
HD0800233,2025-08-15 21:01,Khăn giấy ướt Bobby,SP030,10,22000,220000,NV001,Thẻ,KH089,Bà Rịa - Vũng Tàu
HD0800234,2025-08-25 06:46,Tương cà Heinz,SP099,5,17000,85000,NV010,Tiền mặt,KH889,Bắc Giang
HD0800235,2025-08-10 17:06,Nước rửa tay Lifebuoy,SP036,1,25000,25000,NV041,Tiền mặt,,Lào Cai
HD0800236,2025-08-02 14:12,Muối i-ốt 500g,SP043,1,7000,7000,NV022,MoMo,,Quảng Trị
HD0800237,2025-08-13 22:48,Snack Lay’s vị khoai tây,SP005,9,12000,108000,NV011,Thẻ,KH611,Cần Thơ
HD0800238,2025-08-22 21:25,Sữa tươi Vinamilk có đường 180ml,SP007,5,6500,32500,NV004,ZaloPay,,Đồng Nai
HD0800239,2025-08-21 10:03,Mì Hảo Hảo tôm chua cay,SP001,8,9000,72000,NV006,MoMo,KH779,Nghệ An
HD0800240,2025-08-06 13:46,Dầu gội Clear Men 170g,SP035,1,46000,46000,NV008,Chuyển khoản,KH293,Thừa Thiên Huế
HD0800241,2025-08-08 00:11,Xà phòng Lifebuoy bánh,SP038,1,11000,11000,NV024,Chuyển khoản,KH376,Tiền Giang
HD0800242,2025-08-26 01:53,Redbull Thái Lan 250ml,SP024,4,12000,48000,NV032,MoMo,KH479,Long An
HD0800243,2025-08-02 14:53,Bút bi Thiên Long,SP063,9,5000,45000,NV029,Chuyển khoản,KH385,Điện Biên
HD0800244,2025-08-08 09:11,Bánh Pía Sóc Trăng mini,SP051,4,15000,60000,NV004,ZaloPay,KH653,Bình Phước
HD0800245,2025-08-12 20:28,Bột giặt Omo 400g,SP039,10,18000,180000,NV034,ZaloPay,KH128,Hòa Bình
HD0800246,2025-08-13 09:56,Thước kẻ 20cm,SP065,1,6000,6000,NV042,Tiền mặt,KH800,Long An
HD0800247,2025-08-09 04:53,Phở ăn liền Vifon,SP003,4,8500,34000,NV009,Tiền mặt,KH625,Tây Ninh
HD0800248,2025-08-09 09:44,Chổi quét bụi mini,SP054,5,21000,105000,NV016,ZaloPay,KH579,Lâm Đồng
HD0800249,2025-08-15 21:45,Tương cà Heinz,SP099,6,17000,102000,NV020,ZaloPay,KH505,Bạc Liêu
HD0800250,2025-08-12 13:57,Nước ép cam Twister,SP020,3,11000,33000,NV026,Chuyển khoản,,Quảng Nam
HD0800251,2025-08-17 09:25,Ổ cứng SSD 240GB,SP075,9,620000,5580000,NV012,Chuyển khoản,KH627,Bình Phước
HD0800252,2025-08-07 16:22,Kẹo cao su Doublemint,SP015,2,6000,12000,NV005,Chuyển khoản,,Hải Dương
HD0800253,2025-08-10 19:37,Miếng dán cường lực điện thoại,SP059,2,15000,30000,NV020,ZaloPay,,Gia Lai
HD0800254,2025-08-18 13:10,Sữa rửa mặt Hazeline nghệ,SP034,1,34000,34000,NV008,MoMo,KH970,Hải Phòng
HD0800255,2025-08-22 19:00,Bánh Pía Sóc Trăng mini,SP051,6,15000,90000,NV027,Tiền mặt,KH543,Bến Tre
HD0800256,2025-08-23 06:28,Muối i-ốt 500g,SP043,9,7000,63000,NV003,Tiền mặt,KH230,Tuyên Quang
HD0800257,2025-08-01 02:02,Kem đánh răng P/S 100g,SP033,3,21000,63000,NV024,Thẻ,KH512,Tiền Giang
HD0800258,2025-08-13 15:32,Dụng cụ cắt móng tay,SP094,3,17000,51000,NV033,Thẻ,KH595,Ninh Bình
HD0800259,2025-08-21 14:50,Ổ cắm điện 3 lỗ,SP088,10,30000,300000,NV035,Tiền mặt,,Thừa Thiên Huế
HD0800260,2025-08-10 10:42,Nước xả Comfort,SP040,6,52000,312000,NV033,Thẻ,KH973,Đồng Nai
HD0800261,2025-08-02 07:31,Dụng cụ cắt móng tay,SP094,2,17000,34000,NV016,Chuyển khoản,KH049,Đồng Nai
HD0800262,2025-08-10 23:00,Nước mắm Nam Ngư 500ml,SP041,2,18000,36000,NV015,Tiền mặt,,Cao Bằng
HD0800263,2025-08-11 05:26,Miếng lót chuột nhỏ,SP078,6,12000,72000,NV024,Thẻ,KH132,Kiên Giang
HD0800264,2025-08-09 05:09,Bánh Pía Sóc Trăng mini,SP051,3,15000,45000,NV018,Tiền mặt,KH130,Bạc Liêu
HD0800265,2025-08-28 00:32,Gạo ST25 2kg,SP045,6,68000,408000,NV023,MoMo,KH070,Hậu Giang
HD0800266,2025-08-02 20:53,Nước suối Aquafina 500ml,SP017,4,7000,28000,NV006,Tiền mặt,,Hà Tĩnh
HD0800267,2025-08-06 12:37,Redbull Thái Lan 250ml,SP024,9,12000,108000,NV017,Tiền mặt,KH182,Vĩnh Long
HD0800268,2025-08-18 22:37,Túi zipper đựng đồ,SP080,5,10000,50000,NV049,MoMo,KH633,Đồng Tháp
HD0800269,2025-08-05 22:55,Dầu gội Clear Men 170g,SP035,1,46000,46000,NV020,ZaloPay,KH245,Bình Thuận
HD0800270,2025-08-15 01:21,Bắp rang bơ đóng gói,SP048,8,11000,88000,NV041,ZaloPay,KH485,Gia Lai
HD0800271,2025-08-03 20:03,USB 32GB Kingston,SP076,3,110000,330000,NV027,Thẻ,KH602,Quảng Ninh
HD0800272,2025-08-28 03:18,Nước lau sàn Gift,SP037,3,31000,93000,NV019,Thẻ,KH448,Sóc Trăng
HD0800273,2025-08-09 12:36,Bánh Chocopie Orion,SP012,5,38000,190000,NV038,MoMo,KH422,Hà Nội
HD0800274,2025-08-24 00:00,Redbull Thái Lan 250ml,SP024,7,12000,84000,NV050,Tiền mặt,KH696,Nghệ An
HD0800275,2025-08-10 17:24,Nước ép cam Twister,SP020,5,11000,55000,NV038,MoMo,KH575,Vĩnh Long
HD0800276,2025-08-27 05:43,Nước xả Comfort,SP040,10,52000,520000,NV029,Thẻ,KH736,Long An
HD0800277,2025-08-06 02:18,Sữa đặc Ông Thọ,SP010,5,25000,125000,NV036,Thẻ,KH118,Bắc Kạn
HD0800278,2025-08-28 05:26,Sting dâu 330ml,SP023,9,10000,90000,NV004,Tiền mặt,,Bắc Kạn
HD0800279,2025-08-24 20:46,Bánh tráng cuốn mè,SP050,2,17000,34000,NV014,MoMo,KH584,Quảng Trị
HD0800280,2025-08-05 14:08,Cafe Nescafe đen đá,SP028,7,17000,119000,NV009,Thẻ,KH103,Đồng Tháp
HD0800281,2025-08-24 11:10,Bánh tráng cuốn mè,SP050,3,17000,51000,NV035,MoMo,KH608,Bắc Kạn
HD0800282,2025-08-23 23:41,Bánh quy Cosy Marie,SP013,5,15000,75000,NV021,Chuyển khoản,KH262,Lạng Sơn
HD0800283,2025-08-14 02:53,Trà sữa C2,SP025,7,9000,63000,NV007,MoMo,KH240,Hòa Bình
HD0800284,2025-08-23 07:47,Bìa nhựa 2 mặt,SP067,5,8000,40000,NV036,MoMo,KH641,Tiền Giang
HD0800285,2025-08-12 04:19,Bột nêm Knorr 400g,SP097,1,35000,35000,NV022,MoMo,KH770,Đà Nẵng
HD0800286,2025-08-08 10:33,Gôm Pentel,SP066,4,4000,16000,NV023,Chuyển khoản,KH004,Lạng Sơn
HD0800287,2025-08-15 10:04,Băng keo trong 5cm,SP062,5,10000,50000,NV025,Tiền mặt,KH192,Nam Định
HD0800288,2025-08-10 15:30,Bánh quy AFC,SP049,10,16000,160000,NV019,Tiền mặt,KH528,Long An
HD0800289,2025-08-17 01:11,Kẹo cao su Doublemint,SP015,7,6000,42000,NV016,MoMo,KH740,Quảng Nam
HD0800290,2025-08-08 17:50,Ổ cắm điện 5 lỗ,SP057,7,35000,245000,NV019,MoMo,KH040,Đắk Nông
HD0800291,2025-08-08 01:27,Kẹo cao su Doublemint,SP015,3,6000,18000,NV043,Chuyển khoản,,Vĩnh Phúc
HD0800292,2025-08-24 02:01,Bật lửa gas mini,SP056,2,6000,12000,NV013,MoMo,KH036,Đắk Nông
HD0800293,2025-08-10 13:42,Trà xanh không độ,SP019,9,10000,90000,NV030,ZaloPay,KH836,Điện Biên
HD0800294,2025-08-13 14:33,Đường Biên Hòa 1kg,SP042,6,25000,150000,NV036,Tiền mặt,KH566,Ninh Thuận
HD0800295,2025-08-18 21:32,Trà sữa C2,SP025,2,9000,18000,NV002,Chuyển khoản,KH112,Bình Thuận
HD0800296,2025-08-15 21:30,Bánh gạo One One,SP014,5,10000,50000,NV001,Thẻ,KH903,Gia Lai
HD0800297,2025-08-28 08:22,Khẩu trang y tế hộp 50 cái,SP090,4,37000,148000,NV011,Chuyển khoản,,Phú Yên
HD0800298,2025-08-10 19:17,Giấy in A4 Double A,SP085,9,68000,612000,NV042,Thẻ,,Bà Rịa - Vũng Tàu
HD0800299,2025-08-24 23:30,Chổi lau nhà 360 độ,SP096,8,99000,792000,NV005,Thẻ,KH465,Hưng Yên
HD0800300,2025-08-01 12:24,Trà sữa C2,SP025,4,9000,36000,NV002,MoMo,KH739,Bạc Liêu
HD0800301,2025-08-21 10:32,USB 32GB Kingston,SP076,7,110000,770000,NV017,MoMo,KH871,Bình Dương
HD0800302,2025-08-08 17:54,Ổ cắm điện 5 lỗ,SP057,6,35000,210000,NV013,Chuyển khoản,KH439,Đồng Tháp
HD0800303,2025-08-26 21:30,Bao cao su OK hộp 3 cái,SP091,5,27000,135000,NV021,Tiền mặt,,Tây Ninh
HD0800304,2025-08-23 10:42,Dầu gội Clear Men 170g,SP035,10,46000,460000,NV038,MoMo,KH756,Nghệ An
HD0800305,2025-08-04 19:49,Nước mắm Nam Ngư 500ml,SP041,8,18000,144000,NV032,MoMo,KH690,Đắk Nông
HD0800306,2025-08-05 23:10,Bìa lá A4,SP083,6,12000,72000,NV035,Chuyển khoản,KH152,Trà Vinh
HD0800307,2025-08-10 02:21,Cafe lon Highlands,SP026,8,18000,144000,NV020,ZaloPay,KH571,Bà Rịa - Vũng Tàu
HD0800308,2025-08-24 13:34,Pin tiểu Panasonic (2 viên),SP060,1,18000,18000,NV043,Chuyển khoản,KH031,Quảng Bình
HD0800309,2025-08-18 22:17,Balo laptop chống sốc,SP074,2,140000,280000,NV021,Tiền mặt,KH061,Nam Định
HD0800310,2025-08-23 12:29,Bánh Pía Sóc Trăng mini,SP051,9,15000,135000,NV037,Tiền mặt,,Hải Phòng
HD0800311,2025-08-05 20:37,Xà phòng Lifebuoy bánh,SP038,8,11000,88000,NV016,Chuyển khoản,KH167,Bạc Liêu
HD0800312,2025-08-08 23:29,Ổ cắm điện 3 lỗ,SP088,7,30000,210000,NV044,MoMo,KH468,Bà Rịa - Vũng Tàu
HD0800313,2025-08-05 07:50,Bột nêm Knorr 400g,SP097,7,35000,245000,NV037,Chuyển khoản,KH682,Điện Biên
HD0800314,2025-08-10 13:30,Túi zipper đựng đồ,SP080,8,10000,80000,NV047,Chuyển khoản,KH096,Quảng Ninh
HD0800315,2025-08-25 03:24,Bánh Pía Sóc Trăng mini,SP051,8,15000,120000,NV005,MoMo,,Hải Phòng
HD0800316,2025-08-08 12:04,Phở ăn liền Vifon,SP003,10,8500,85000,NV030,Tiền mặt,KH750,Đắk Nông
HD0800317,2025-08-28 04:05,Balo laptop chống sốc,SP074,7,140000,980000,NV017,ZaloPay,KH817,Thừa Thiên Huế
HD0800318,2025-08-05 21:32,Nước lau sàn Gift,SP037,9,31000,279000,NV047,MoMo,,Thừa Thiên Huế
HD0800319,2025-08-05 07:50,Sữa đặc Ông Thọ,SP010,5,25000,125000,NV005,ZaloPay,KH231,Điện Biên
HD0800320,2025-08-11 02:54,Kẹp giấy lớn,SP069,8,5000,40000,NV005,Chuyển khoản,KH474,Cao Bằng
HD0800321,2025-08-17 10:49,Bánh gạo One One,SP014,3,10000,30000,NV037,Chuyển khoản,KH716,Phú Yên
HD0800322,2025-08-03 16:55,Giấy in A4 Double A,SP085,2,68000,136000,NV047,Thẻ,,Cà Mau
HD0800323,2025-08-05 18:01,File còng 4cm,SP082,6,26000,156000,NV049,Chuyển khoản,KH121,Lào Cai
HD0800324,2025-08-13 17:58,Khẩu trang y tế hộp 50 cái,SP090,9,37000,333000,NV046,Chuyển khoản,KH988,Đồng Tháp
HD0800325,2025-08-05 18:59,Bìa lá A4,SP083,3,12000,36000,NV042,MoMo,KH306,Đồng Nai
HD0800326,2025-08-11 13:28,Nước ép cam Twister,SP020,5,11000,55000,NV047,Tiền mặt,KH971,Quảng Bình
HD0800327,2025-08-27 07:18,Dao kéo nhà bếp,SP071,9,28000,252000,NV027,ZaloPay,KH321,Vĩnh Long
HD0800328,2025-08-02 11:08,Giấy vệ sinh Bless You 10 cuộn,SP031,6,48000,288000,NV017,Tiền mặt,KH139,Tây Ninh
HD0800329,2025-08-03 13:46,Nước lau sàn Gift,SP037,5,31000,155000,NV029,MoMo,KH134,Bình Phước
HD0800330,2025-08-27 01:49,Khẩu trang y tế hộp 50 cái,SP090,10,37000,370000,NV018,Tiền mặt,KH735,Bình Định
HD0800331,2025-08-24 00:56,Sting dâu 330ml,SP023,10,10000,100000,NV006,Thẻ,,TP Hồ Chí Minh
HD0800332,2025-08-17 17:36,Bánh tráng cuốn mè,SP050,5,17000,85000,NV014,Chuyển khoản,KH328,Hà Tĩnh
HD0800333,2025-08-18 19:31,Bột giặt Omo 400g,SP039,6,18000,108000,NV042,ZaloPay,,Thái Nguyên
HD0800334,2025-08-06 04:02,Giấy vệ sinh Bless You 10 cuộn,SP031,2,48000,96000,NV034,Chuyển khoản,KH772,Bình Dương
HD0800335,2025-08-02 21:08,Tai nghe nhét tai giá rẻ,SP058,2,35000,70000,NV010,ZaloPay,KH511,Bắc Giang
HD0800336,2025-08-12 15:23,Nước suối Lavie 500ml,SP018,9,7000,63000,NV009,MoMo,KH302,Khánh Hòa
HD0800337,2025-08-09 19:19,Pin tiểu Panasonic (2 viên),SP060,8,18000,144000,NV009,Thẻ,KH768,Tuyên Quang
HD0800338,2025-08-11 23:37,Nến thơm mini,SP053,2,25000,50000,NV017,Chuyển khoản,KH496,Vĩnh Long
HD0800339,2025-08-08 17:03,Miếng dán cường lực điện thoại,SP059,7,15000,105000,NV001,Thẻ,KH360,Đắk Lắk
HD0800340,2025-08-13 15:13,Ổ cắm điện 5 lỗ,SP057,3,35000,105000,NV033,Tiền mặt,KH083,Bắc Ninh
HD0800341,2025-08-02 02:54,Bật lửa gas mini,SP056,8,6000,48000,NV030,Thẻ,KH971,Trà Vinh
HD0800342,2025-08-10 00:46,Sáp thơm phòng,SP093,2,20000,40000,NV034,Thẻ,KH712,Hà Nội
HD0800343,2025-08-02 23:58,Trà lipton túi lọc hộp 25 gói,SP052,4,42000,168000,NV022,Thẻ,KH556,Lâm Đồng
HD0800344,2025-08-24 21:00,Sữa đậu nành Fami,SP011,6,6000,36000,NV045,Chuyển khoản,KH247,Nghệ An
HD0800345,2025-08-16 01:02,Bàn chải P/S,SP032,10,15000,150000,NV042,Chuyển khoản,,Lâm Đồng
HD0800346,2025-08-18 11:04,Cafe G7 3in1,SP027,5,16000,80000,NV024,Thẻ,KH300,Thanh Hóa
HD0800347,2025-08-14 22:17,Sữa chua uống Probi,SP009,3,7000,21000,NV039,Thẻ,KH469,Ninh Thuận
HD0800348,2025-08-28 19:37,Bộ dao cạo râu Gillette,SP095,4,33000,132000,NV031,MoMo,KH904,Hòa Bình
HD0800349,2025-08-09 04:02,Trứng gà CP hộp 10 quả,SP046,2,33000,66000,NV006,Tiền mặt,,An Giang
HD0800350,2025-08-06 09:24,Dầu gội Clear Men 170g,SP035,7,46000,322000,NV036,MoMo,KH632,Ninh Thuận
HD0800351,2025-08-24 07:59,Khay đựng hồ sơ,SP079,3,18000,54000,NV003,Thẻ,KH874,Vĩnh Long
HD0800352,2025-08-08 03:58,Giấy decal in A4,SP086,10,19000,190000,NV019,Tiền mặt,KH828,Ninh Thuận
HD0800353,2025-08-04 13:25,Dao kéo nhà bếp,SP071,2,28000,56000,NV009,ZaloPay,KH948,Trà Vinh
HD0800354,2025-08-25 09:14,Ổ cứng SSD 240GB,SP075,4,620000,2480000,NV028,Tiền mặt,KH457,Nghệ An
HD0800355,2025-08-21 15:41,Nước ép cam Twister,SP020,4,11000,44000,NV022,ZaloPay,KH523,Bắc Giang
HD0800356,2025-08-19 10:03,Khăn giấy ướt Bobby,SP030,9,22000,198000,NV031,Tiền mặt,KH269,Hà Tĩnh
HD0800357,2025-08-19 21:41,Pin tiểu Panasonic (2 viên),SP060,7,18000,126000,NV038,Thẻ,KH759,Lạng Sơn
HD0800358,2025-08-07 06:51,Máy tính Casio FX-580,SP087,4,720000,2880000,NV010,Chuyển khoản,KH821,Phú Thọ
HD0800359,2025-08-02 19:18,Nước suối Lavie 500ml,SP018,3,7000,21000,NV014,Thẻ,KH481,Lai Châu
HD0800360,2025-08-17 12:17,Bao cao su OK hộp 3 cái,SP091,8,27000,216000,NV025,Tiền mặt,KH156,Phú Yên
HD0800361,2025-08-18 14:44,Nước ngọt Pepsi 390ml,SP021,5,9000,45000,NV011,Chuyển khoản,KH590,Đồng Tháp
HD0800362,2025-08-23 05:00,Cafe Nescafe đen đá,SP028,1,17000,17000,NV046,Thẻ,,Gia Lai
HD0800363,2025-08-02 09:20,Thước kẻ 20cm,SP065,2,6000,12000,NV049,MoMo,KH047,Đồng Nai
HD0800364,2025-08-23 21:30,Nước xả Comfort,SP040,3,52000,156000,NV008,Tiền mặt,KH890,Bắc Ninh
HD0800365,2025-08-20 08:43,Nước ép cam Twister,SP020,10,11000,110000,NV044,Thẻ,KH543,Vĩnh Phúc
HD0800366,2025-08-21 23:37,Bộ dao cạo râu Gillette,SP095,10,33000,330000,NV018,MoMo,KH543,Bình Định
HD0800367,2025-08-07 06:51,Dầu ăn Tường An 1L,SP044,7,59000,413000,NV039,Chuyển khoản,KH240,Bạc Liêu
HD0800368,2025-08-23 13:14,File còng 4cm,SP082,7,26000,182000,NV013,Tiền mặt,KH534,Đồng Tháp
HD0800369,2025-08-18 02:07,Bột nêm Knorr 400g,SP097,6,35000,210000,NV023,Tiền mặt,KH094,Bình Thuận
HD0800370,2025-08-17 17:50,Nước suối Aquafina 500ml,SP017,6,7000,42000,NV046,Tiền mặt,KH387,Lâm Đồng
HD0800371,2025-08-23 06:29,Ổ cứng SSD 240GB,SP075,4,620000,2480000,NV012,Thẻ,KH713,Hà Nội
HD0800372,2025-08-20 18:53,Giấy note 3x3,SP070,4,3000,12000,NV017,Thẻ,KH383,TP Hồ Chí Minh
HD0800373,2025-08-02 12:35,Bìa nhựa 2 mặt,SP067,1,8000,8000,NV017,Tiền mặt,KH818,Đắk Lắk
HD0800374,2025-08-23 17:57,Bột giặt Omo 400g,SP039,4,18000,72000,NV022,Tiền mặt,KH218,Nam Định
HD0800375,2025-08-27 09:21,Thùng rác nhựa 10L,SP055,7,45000,315000,NV050,MoMo,,Hà Nội
HD0800376,2025-08-19 22:38,Bộ dao cạo râu Gillette,SP095,7,33000,231000,NV013,ZaloPay,KH655,Sơn La
HD0800377,2025-08-02 15:34,Nước xịt phòng hương lavender,SP092,4,42000,168000,NV035,Chuyển khoản,KH514,Bình Định
HD0800378,2025-08-09 18:12,Chổi quét bụi mini,SP054,8,21000,168000,NV031,MoMo,,Tuyên Quang
HD0800379,2025-08-11 12:17,Bao cao su OK hộp 3 cái,SP091,3,27000,81000,NV041,MoMo,KH168,Đắk Nông
HD0800380,2025-08-04 23:24,Gia vị nấu bún bò Huế,SP100,9,24000,216000,NV041,Chuyển khoản,KH074,An Giang
HD0800381,2025-08-22 17:51,Trà sữa C2,SP025,4,9000,36000,NV032,Thẻ,,Lạng Sơn
HD0800382,2025-08-07 02:51,Bìa lá A4,SP083,4,12000,48000,NV011,Tiền mặt,KH006,Thanh Hóa
HD0800383,2025-08-07 21:39,Dao rọc giấy nhỏ,SP061,6,8000,48000,NV025,Thẻ,,Bến Tre
HD0800384,2025-08-05 19:47,Xà phòng Lifebuoy bánh,SP038,7,11000,77000,NV045,Chuyển khoản,KH430,Sơn La
HD0800385,2025-08-04 00:40,Bánh tráng cuốn mè,SP050,2,17000,34000,NV048,Tiền mặt,KH412,Đắk Lắk
HD0800386,2025-08-15 11:08,USB 32GB Kingston,SP076,7,110000,770000,NV018,Tiền mặt,KH962,Bình Thuận
HD0800387,2025-08-25 02:32,Cáp sạc Type-C,SP077,9,30000,270000,NV021,Thẻ,,Quảng Bình
HD0800388,2025-08-18 18:53,Dao kéo nhà bếp,SP071,3,28000,84000,NV041,MoMo,KH911,Long An
HD0800389,2025-08-14 06:56,Trà lipton túi lọc hộp 25 gói,SP052,7,42000,294000,NV003,MoMo,KH534,Phú Thọ
HD0800390,2025-08-03 07:56,Bột nêm Knorr 400g,SP097,9,35000,315000,NV025,Tiền mặt,KH177,Thái Bình
HD0800391,2025-08-10 08:54,Khăn giấy ướt Bobby,SP030,6,22000,132000,NV009,Thẻ,KH302,Hưng Yên
HD0800392,2025-08-23 14:59,Nước xịt phòng hương lavender,SP092,9,42000,378000,NV028,Thẻ,KH642,Ninh Thuận
HD0800393,2025-08-25 14:34,Ổ cứng SSD 240GB,SP075,1,620000,620000,NV028,Thẻ,KH934,Tây Ninh
HD0800394,2025-08-24 03:23,Bột nêm Knorr 400g,SP097,8,35000,280000,NV008,MoMo,KH573,Khánh Hòa
HD0800395,2025-08-20 21:41,Dao kéo nhà bếp,SP071,4,28000,112000,NV031,MoMo,KH812,Yên Bái
HD0800396,2025-08-07 10:29,Giấy vệ sinh Bless You 10 cuộn,SP031,2,48000,96000,NV013,Chuyển khoản,KH909,Bình Định
HD0800397,2025-08-02 12:51,Nước rửa tay Lifebuoy,SP036,2,25000,50000,NV024,Thẻ,KH470,Thái Bình
HD0800398,2025-08-02 00:46,Coca-Cola lon 330ml,SP022,3,9000,27000,NV011,Chuyển khoản,KH982,Lạng Sơn
HD0800399,2025-08-23 00:14,Mì Omachi xốt spaghetti,SP002,4,11000,44000,NV045,Thẻ,,Bình Phước
HD0800400,2025-08-25 08:22,Phở ăn liền Vifon,SP003,3,8500,25500,NV037,MoMo,KH935,Yên Bái
HD0800401,2025-08-19 22:49,Muối i-ốt 500g,SP043,1,7000,7000,NV041,Thẻ,,Bình Thuận
HD0800402,2025-08-19 19:02,Bánh Pía Sóc Trăng mini,SP051,3,15000,45000,NV012,Chuyển khoản,KH642,Bắc Giang
HD0800403,2025-08-25 10:33,Bút bi Thiên Long,SP063,2,5000,10000,NV016,Tiền mặt,KH782,Cà Mau
HD0800404,2025-08-25 20:47,Bìa lá A4,SP083,9,12000,108000,NV045,Tiền mặt,KH653,Gia Lai
HD0800405,2025-08-08 17:12,Sáp thơm phòng,SP093,1,20000,20000,NV018,Chuyển khoản,KH129,Phú Thọ
HD0800406,2025-08-21 15:12,Bìa nhựa 2 mặt,SP067,1,8000,8000,NV019,Tiền mặt,KH714,Hòa Bình
HD0800407,2025-08-24 00:03,Dao kéo nhà bếp,SP071,6,28000,168000,NV035,Tiền mặt,KH447,Bình Thuận
HD0800408,2025-08-03 00:54,Giấy in A4 Double A,SP085,5,68000,340000,NV010,Chuyển khoản,,Lào Cai
HD0800409,2025-08-26 01:31,Sữa chua uống Probi,SP009,4,7000,28000,NV030,ZaloPay,,Bình Thuận
HD0800410,2025-08-15 23:35,Tập vở 200 trang,SP064,7,14000,98000,NV016,ZaloPay,KH210,Phú Thọ
HD0800411,2025-08-04 14:44,Nước lau sàn Gift,SP037,4,31000,124000,NV023,ZaloPay,,Khánh Hòa
HD0800412,2025-08-18 00:37,Sữa tươi Vinamilk không đường 180ml,SP008,7,6500,45500,NV047,ZaloPay,KH816,Quảng Trị
HD0800413,2025-08-23 03:17,Nước lau sàn Gift,SP037,5,31000,155000,NV040,Thẻ,KH087,Kiên Giang
HD0800414,2025-08-20 01:18,Giấy note 3x3,SP070,1,3000,3000,NV021,Thẻ,KH143,Sơn La
HD0800415,2025-08-01 19:43,Sáp thơm phòng,SP093,6,20000,120000,NV023,Chuyển khoản,,Lai Châu
HD0800416,2025-08-04 15:09,Trà xanh không độ,SP019,4,10000,40000,NV026,Thẻ,KH629,Gia Lai
HD0800417,2025-08-28 02:07,Ổ cắm điện 3 lỗ,SP088,6,30000,180000,NV027,Thẻ,KH151,Quảng Ngãi
HD0800418,2025-08-05 16:55,Bột nêm Knorr 400g,SP097,2,35000,70000,NV042,MoMo,KH364,Tây Ninh
HD0800419,2025-08-25 03:16,Bìa nhựa 2 mặt,SP067,3,8000,24000,NV008,MoMo,KH598,Bến Tre
HD0800420,2025-08-02 04:11,Tương cà Heinz,SP099,4,17000,68000,NV049,Chuyển khoản,KH729,Điện Biên
HD0800421,2025-08-02 10:54,Khăn giấy rút Pulppy,SP029,5,22000,110000,NV009,Thẻ,KH434,Hải Phòng
HD0800422,2025-08-11 23:01,Giấy vệ sinh Bless You 10 cuộn,SP031,2,48000,96000,NV019,Thẻ,KH282,Quảng Nam
