Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD0200212,2025-02-20 19:03,Nước ép cam Twister,SP020,10,11000,110000,NV007,Tiền mặt,KH625,Hà Tĩnh
HD0200213,2025-02-21 00:14,Sữa chua uống Probi,SP009,2,7000,14000,NV050,Chuyển khoản,KH507,Hà Giang
HD0200214,2025-02-21 13:56,Bánh Chocopie Orion,SP012,8,38000,304000,NV030,MoMo,KH277,Tiền Giang
HD0200215,2025-02-01 20:11,Băng keo trong 5cm,SP062,4,10000,40000,NV014,Thẻ,KH426,Bình Định
HD0200216,2025-02-05 09:53,Bánh Chocopie Orion,SP012,2,38000,76000,NV030,ZaloPay,KH923,Thái Bình
HD0200217,2025-02-14 20:43,Bao cao su OK hộp 3 cái,SP091,4,27000,108000,NV006,MoMo,KH893,Bình Định
HD0200218,2025-02-21 17:11,Dao rọc giấy nhỏ,SP061,10,8000,80000,NV050,Chuyển khoản,KH039,Hà Nội
HD0200219,2025-02-26 02:02,Giấy note 3x3,SP070,6,3000,18000,NV017,Tiền mặt,,Đồng Nai
HD0200220,2025-02-23 00:44,Đường Biên Hòa 1kg,SP042,1,25000,25000,NV009,MoMo,KH099,Bắc Kạn
HD0200221,2025-02-12 04:52,Thước kẻ 20cm,SP065,7,6000,42000,NV005,Thẻ,KH781,Yên Bái
HD0200222,2025-02-07 22:39,Bút bi Thiên Long,SP063,6,5000,30000,NV009,ZaloPay,KH480,Phú Yên
HD0200223,2025-02-07 09:06,Tập vở 200 trang,SP064,10,14000,140000,NV046,ZaloPay,KH350,Sóc Trăng
HD0200224,2025-02-16 10:50,Gôm Pentel,SP066,6,4000,24000,NV004,Chuyển khoản,KH078,Hòa Bình
HD0200225,2025-02-24 18:09,File còng 4cm,SP082,1,26000,26000,NV010,Thẻ,KH450,Tây Ninh
HD0200226,2025-02-24 14:04,Bìa còng A4,SP081,9,22000,198000,NV032,Chuyển khoản,KH844,Tây Ninh
HD0200227,2025-02-26 11:38,Balo laptop chống sốc,SP074,8,140000,1120000,NV014,Chuyển khoản,KH061,Tuyên Quang
HD0200228,2025-02-10 10:34,Bánh quy Cosy Marie,SP013,8,15000,120000,NV034,Chuyển khoản,KH076,Phú Thọ
HD0200229,2025-02-16 04:18,Giấy note 3x3,SP070,9,3000,27000,NV050,Thẻ,KH185,Kiên Giang
HD0200230,2025-02-03 03:07,Trà xanh không độ,SP019,8,10000,80000,NV049,Tiền mặt,KH398,Kiên Giang
HD0200231,2025-02-11 05:48,Nước xịt phòng hương lavender,SP092,10,42000,420000,NV032,Chuyển khoản,KH962,Hải Dương
HD0200232,2025-02-14 12:55,Khay đựng hồ sơ,SP079,10,18000,180000,NV005,Thẻ,,Phú Thọ
HD0200233,2025-02-17 06:42,Ổ cứng SSD 240GB,SP075,2,620000,1240000,NV028,Thẻ,KH567,Quảng Nam
HD0200234,2025-02-16 12:27,Snack Oishi tôm cay,SP006,8,10000,80000,NV050,Tiền mặt,KH380,Đà Nẵng
HD0200235,2025-02-21 23:50,Bánh quy AFC,SP049,8,16000,128000,NV049,Thẻ,KH634,Hải Dương
HD0200236,2025-02-07 03:16,Sữa đặc Ông Thọ,SP010,6,25000,150000,NV037,Tiền mặt,KH551,Sóc Trăng
HD0200237,2025-02-23 00:45,Sữa rửa mặt Hazeline nghệ,SP034,9,34000,306000,NV024,MoMo,KH168,Gia Lai
HD0200238,2025-02-02 14:59,Cafe G7 3in1,SP027,4,16000,64000,NV004,MoMo,KH512,Bà Rịa - Vũng Tàu
HD0200239,2025-02-15 04:53,Cáp sạc Type-C,SP077,5,30000,150000,NV037,Thẻ,KH532,Bắc Giang
HD0200240,2025-02-01 17:06,Sữa tươi Vinamilk không đường 180ml,SP008,9,6500,58500,NV015,Chuyển khoản,KH876,Thừa Thiên Huế
HD0200241,2025-02-17 08:22,Nước suối Aquafina 500ml,SP017,6,7000,42000,NV025,Tiền mặt,,Bà Rịa - Vũng Tàu
HD0200242,2025-02-02 18:25,Đường Biên Hòa 1kg,SP042,4,25000,100000,NV046,Chuyển khoản,KH148,Lâm Đồng
HD0200243,2025-02-18 07:18,Bút bi Thiên Long,SP063,3,5000,15000,NV022,Thẻ,KH123,Bình Phước
HD0200244,2025-02-12 02:00,Nước rửa tay Lifebuoy,SP036,3,25000,75000,NV008,MoMo,KH460,Lâm Đồng
HD0200245,2025-02-03 15:40,Tương cà Heinz,SP099,6,17000,102000,NV012,Chuyển khoản,KH132,Cao Bằng
HD0200246,2025-02-20 07:16,Nước mắm Nam Ngư 500ml,SP041,6,18000,108000,NV039,ZaloPay,KH486,Hưng Yên
HD0200247,2025-02-28 02:33,Dao rọc giấy nhỏ,SP061,3,8000,24000,NV046,Tiền mặt,KH145,Quảng Ngãi
HD0200248,2025-02-15 07:06,Cafe lon Highlands,SP026,10,18000,180000,NV041,Tiền mặt,KH104,Bến Tre
HD0200249,2025-02-13 02:39,Ổ cứng SSD 240GB,SP075,8,620000,4960000,NV008,Chuyển khoản,KH159,Thái Nguyên
HD0200250,2025-02-22 17:25,Thùng rác nhựa 10L,SP055,3,45000,135000,NV035,Tiền mặt,KH473,Quảng Trị
HD0200251,2025-02-04 03:02,Khăn giấy ướt Bobby,SP030,5,22000,110000,NV040,MoMo,KH731,Lào Cai
HD0200252,2025-02-27 12:40,Bánh tráng Tân Nhiên,SP004,2,12000,24000,NV014,MoMo,KH607,Tây Ninh
HD0200253,2025-02-12 18:02,Snack Lay’s vị khoai tây,SP005,4,12000,48000,NV047,Chuyển khoản,KH737,TP Hồ Chí Minh
HD0200254,2025-02-09 01:13,Ổ cắm điện 5 lỗ,SP057,8,35000,280000,NV033,Chuyển khoản,KH743,Ninh Thuận
HD0200255,2025-02-02 15:20,Nước rửa tay Lifebuoy,SP036,4,25000,100000,NV016,Chuyển khoản,KH024,Lạng Sơn
HD0200256,2025-02-24 04:28,Nước xịt phòng hương lavender,SP092,3,42000,126000,NV015,Thẻ,KH210,Hậu Giang
HD0200257,2025-02-09 02:49,Bánh mì sandwich Tường An,SP047,1,23000,23000,NV025,Chuyển khoản,KH021,Cà Mau
HD0200258,2025-02-06 16:24,Tập vở 200 trang,SP064,10,14000,140000,NV044,Tiền mặt,KH772,Ninh Bình
HD0200259,2025-02-09 18:45,Trứng gà CP hộp 10 quả,SP046,1,33000,33000,NV034,ZaloPay,KH583,Lai Châu
HD0200260,2025-02-09 14:40,Gạo ST25 2kg,SP045,6,68000,408000,NV040,ZaloPay,KH009,Hưng Yên
HD0200261,2025-02-05 16:05,Trà xanh không độ,SP019,8,10000,80000,NV017,Chuyển khoản,KH749,Nam Định
HD0200262,2025-02-09 18:39,Gạo ST25 2kg,SP045,5,68000,340000,NV044,Chuyển khoản,KH164,Điện Biên
HD0200263,2025-02-06 16:59,Giấy note 3x3,SP070,2,3000,6000,NV020,Thẻ,,Bình Phước
HD0200264,2025-02-25 04:06,Miếng lót chuột nhỏ,SP078,3,12000,36000,NV033,MoMo,KH058,Điện Biên
HD0200265,2025-02-12 15:25,Kẹp giấy lớn,SP069,3,5000,15000,NV012,Chuyển khoản,KH090,Sóc Trăng
HD0200266,2025-02-07 18:29,Bột giặt Omo 400g,SP039,9,18000,162000,NV032,MoMo,,Vĩnh Long
HD0200267,2025-02-05 22:34,Bật lửa gas mini,SP056,2,6000,12000,NV050,Tiền mặt,KH932,Khánh Hòa
HD0200268,2025-02-05 12:22,Nước ngọt Pepsi 390ml,SP021,9,9000,81000,NV045,ZaloPay,,Bình Thuận
HD0200269,2025-02-12 08:46,Ổ cắm điện 5 lỗ,SP057,9,35000,315000,NV019,Thẻ,KH365,Quảng Ninh
HD0200270,2025-02-14 08:46,Khăn giấy ướt Bobby,SP030,4,22000,88000,NV009,MoMo,KH575,Phú Yên
HD0200271,2025-02-23 22:03,Nước xả Comfort,SP040,1,52000,52000,NV003,Tiền mặt,KH657,Tây Ninh
HD0200272,2025-02-09 07:29,Ổ cứng SSD 240GB,SP075,8,620000,4960000,NV010,Thẻ,KH735,Long An
HD0200273,2025-02-18 19:10,Kem đánh răng P/S 100g,SP033,5,21000,105000,NV001,Chuyển khoản,KH908,Hải Dương
HD0200274,2025-02-26 22:33,Kẹp giấy lớn,SP069,7,5000,35000,NV024,Chuyển khoản,KH711,Phú Thọ
HD0200275,2025-02-22 04:11,Máy sấy tóc mini,SP089,9,95000,855000,NV005,Tiền mặt,KH481,Tuyên Quang
HD0200276,2025-02-19 06:17,Nước ngọt Pepsi 390ml,SP021,7,9000,63000,NV041,Tiền mặt,KH772,Quảng Ninh
HD0200277,2025-02-28 14:39,Chổi quét bụi mini,SP054,10,21000,210000,NV030,MoMo,,Yên Bái
HD0200278,2025-02-05 05:35,USB 32GB Kingston,SP076,2,110000,220000,NV011,MoMo,KH287,Hà Tĩnh
HD0200279,2025-02-24 03:00,Bánh quy AFC,SP049,5,16000,80000,NV014,Thẻ,,Cao Bằng
HD0200280,2025-02-21 15:37,Trà xanh không độ,SP019,8,10000,80000,NV038,Chuyển khoản,KH513,Bạc Liêu
HD0200281,2025-02-11 22:09,Tai nghe nhét tai giá rẻ,SP058,1,35000,35000,NV049,Tiền mặt,KH400,Hải Phòng
HD0200282,2025-02-01 02:16,Bột giặt Omo 400g,SP039,7,18000,126000,NV045,Chuyển khoản,KH026,Bà Rịa - Vũng Tàu
HD0200283,2025-02-10 08:03,Kẹo cao su Doublemint,SP015,2,6000,12000,NV044,Tiền mặt,,Hà Tĩnh
HD0200284,2025-02-06 08:04,Trứng gà CP hộp 10 quả,SP046,1,33000,33000,NV040,ZaloPay,,Lạng Sơn
HD0200285,2025-02-04 20:26,Khăn giấy rút Pulppy,SP029,2,22000,44000,NV028,MoMo,KH122,Thái Nguyên
HD0200286,2025-02-06 20:35,Giấy note 3x3,SP070,5,3000,15000,NV019,Tiền mặt,KH162,Trà Vinh
HD0200287,2025-02-28 16:51,Bao cao su OK hộp 3 cái,SP091,6,27000,162000,NV038,ZaloPay,KH160,Nam Định
HD0200288,2025-02-19 23:33,Bút chì gỗ HB,SP068,7,7000,49000,NV033,Tiền mặt,KH220,Long An
HD0200289,2025-02-17 11:30,Tương ớt Cholimex,SP098,4,12000,48000,NV015,ZaloPay,,Cà Mau
HD0200290,2025-02-01 17:38,Dao rọc giấy nhỏ,SP061,1,8000,8000,NV001,Chuyển khoản,KH388,Trà Vinh
HD0200291,2025-02-09 21:11,Ổ cứng SSD 240GB,SP075,2,620000,1240000,NV028,ZaloPay,KH711,Thanh Hóa
HD0200292,2025-02-22 14:00,Bánh Pía Sóc Trăng mini,SP051,3,15000,45000,NV006,ZaloPay,KH261,TP Hồ Chí Minh
HD0200293,2025-02-03 00:10,Kẹp giấy lớn,SP069,5,5000,25000,NV012,MoMo,KH935,Bắc Kạn
HD0200294,2025-02-13 01:54,Giấy in A4 Double A,SP085,3,68000,204000,NV024,ZaloPay,KH354,Lai Châu
HD0200295,2025-02-10 07:56,Sting dâu 330ml,SP023,4,10000,40000,NV043,ZaloPay,KH810,Bà Rịa - Vũng Tàu
HD0200296,2025-02-22 20:05,Giấy note 3x3,SP070,3,3000,9000,NV022,MoMo,KH836,Bắc Kạn
HD0200297,2025-02-01 14:54,Băng keo trong 5cm,SP062,8,10000,80000,NV002,Thẻ,KH822,Hậu Giang
HD0200298,2025-02-08 02:24,Bánh tráng cuốn mè,SP050,7,17000,119000,NV010,Tiền mặt,KH894,Ninh Thuận
HD0200299,2025-02-28 13:30,Kẹp giấy lớn,SP069,7,5000,35000,NV027,ZaloPay,KH753,Gia Lai
HD0200300,2025-02-17 15:04,Quạt mini USB,SP073,7,32000,224000,NV028,Thẻ,KH224,Nghệ An
HD0200301,2025-02-04 01:20,Máy tính Casio FX-580,SP087,6,720000,4320000,NV011,Thẻ,KH867,An Giang
HD0200302,2025-02-27 20:50,Cafe G7 3in1,SP027,3,16000,48000,NV026,Tiền mặt,KH790,Bến Tre
HD0200303,2025-02-01 00:58,Miếng lót chuột nhỏ,SP078,5,12000,60000,NV024,ZaloPay,KH712,Hải Dương
HD0200304,2025-02-18 01:52,Trà sữa C2,SP025,2,9000,18000,NV013,Chuyển khoản,,Hòa Bình
HD0200305,2025-02-15 18:45,Ổ cắm điện 5 lỗ,SP057,3,35000,105000,NV011,Chuyển khoản,KH373,TP Hồ Chí Minh
HD0200306,2025-02-27 14:22,Bút bi Thiên Long,SP063,9,5000,45000,NV008,Chuyển khoản,KH601,Hưng Yên
HD0200307,2025-02-21 02:13,Bánh Chocopie Orion,SP012,7,38000,266000,NV026,MoMo,KH372,Hưng Yên
HD0200308,2025-02-08 20:25,Giấy decal in A4,SP086,7,19000,133000,NV007,ZaloPay,KH121,Hậu Giang
HD0200309,2025-02-25 06:55,Bật lửa gas mini,SP056,5,6000,30000,NV018,MoMo,KH343,Gia Lai
HD0200310,2025-02-06 21:02,Bìa nhựa 2 mặt,SP067,1,8000,8000,NV046,Tiền mặt,,Quảng Nam
HD0200311,2025-02-01 06:34,Túi zipper đựng đồ,SP080,10,10000,100000,NV050,Thẻ,KH436,An Giang
HD0200312,2025-02-21 10:54,Sữa chua uống Probi,SP009,5,7000,35000,NV027,Chuyển khoản,KH418,Đồng Tháp
HD0200313,2025-02-09 03:31,Thùng rác nhựa 10L,SP055,3,45000,135000,NV004,Tiền mặt,KH319,TP Hồ Chí Minh
HD0200314,2025-02-05 17:03,Kẹo cao su Doublemint,SP015,6,6000,36000,NV027,MoMo,KH812,Lào Cai
HD0200315,2025-02-02 05:42,Nước xịt phòng hương lavender,SP092,9,42000,378000,NV015,MoMo,KH190,Lạng Sơn
HD0200316,2025-02-04 21:19,Tai nghe nhét tai giá rẻ,SP058,8,35000,280000,NV050,Thẻ,,Cần Thơ
HD0200317,2025-02-21 00:26,Bìa nhựa 2 mặt,SP067,9,8000,72000,NV005,MoMo,,Long An
HD0200318,2025-02-24 05:35,Trà xanh không độ,SP019,4,10000,40000,NV029,MoMo,,Vĩnh Phúc
HD0200319,2025-02-21 23:59,Muối i-ốt 500g,SP043,9,7000,63000,NV020,Thẻ,KH737,Yên Bái
HD0200320,2025-02-18 22:11,Sữa đậu nành Fami,SP011,2,6000,12000,NV038,Chuyển khoản,KH111,Hà Nam
HD0200321,2025-02-14 23:46,Dầu gội Clear Men 170g,SP035,3,46000,138000,NV026,Thẻ,KH383,Lào Cai
HD0200322,2025-02-10 00:56,Tương ớt Cholimex,SP098,7,12000,84000,NV014,ZaloPay,KH264,Đắk Nông
HD0200323,2025-02-28 10:24,Bánh quy AFC,SP049,8,16000,128000,NV025,Chuyển khoản,,Quảng Ninh
HD0200324,2025-02-18 14:54,Nước suối Lavie 500ml,SP018,5,7000,35000,NV003,MoMo,KH082,Thái Bình
HD0200325,2025-02-22 22:06,Nước suối Aquafina 500ml,SP017,8,7000,56000,NV011,MoMo,KH362,Hà Nam
HD0200326,2025-02-12 07:22,Dầu gội Clear Men 170g,SP035,10,46000,460000,NV009,MoMo,KH817,Đắk Lắk
HD0200327,2025-02-13 13:42,Máy sấy tóc mini,SP089,2,95000,190000,NV024,Tiền mặt,,Thái Bình
HD0200328,2025-02-03 03:06,Sữa chua uống Probi,SP009,6,7000,42000,NV017,Chuyển khoản,KH934,Kiên Giang
HD0200329,2025-02-17 05:27,Nước rửa tay Lifebuoy,SP036,7,25000,175000,NV001,MoMo,KH727,Điện Biên
HD0200330,2025-02-18 23:52,Thùng rác nhựa 10L,SP055,10,45000,450000,NV029,Tiền mặt,KH234,Bến Tre
HD0200331,2025-02-13 13:21,Kẹp giấy lớn,SP069,1,5000,5000,NV018,Chuyển khoản,KH870,Lâm Đồng
HD0200332,2025-02-24 11:03,Chổi lau nhà 360 độ,SP096,3,99000,297000,NV048,Thẻ,KH348,Nam Định
HD0200333,2025-02-25 05:30,Ổ cắm điện 3 lỗ,SP088,7,30000,210000,NV026,Tiền mặt,KH490,Lạng Sơn
HD0200334,2025-02-02 19:25,Gia vị nấu bún bò Huế,SP100,6,24000,144000,NV046,MoMo,,Bắc Giang
HD0200335,2025-02-02 02:59,Trà sữa C2,SP025,8,9000,72000,NV001,Chuyển khoản,KH373,Gia Lai
HD0200336,2025-02-01 21:45,Kẹo Alpenliebe,SP016,3,5000,15000,NV026,Thẻ,KH163,Lạng Sơn
HD0200337,2025-02-21 04:00,Máy tính Casio FX-580,SP087,10,720000,7200000,NV029,ZaloPay,,Hậu Giang
HD0200338,2025-02-22 22:32,Cáp sạc Type-C,SP077,5,30000,150000,NV003,MoMo,KH275,Long An
HD0200339,2025-02-20 07:29,Tương cà Heinz,SP099,9,17000,153000,NV025,Chuyển khoản,KH709,Quảng Ninh
HD0200340,2025-02-21 20:11,Bánh quy AFC,SP049,6,16000,96000,NV003,ZaloPay,KH550,Bạc Liêu
HD0200341,2025-02-26 19:07,File còng 4cm,SP082,1,26000,26000,NV018,Chuyển khoản,KH253,Tiền Giang
HD0200342,2025-02-25 16:08,Bộ dao cạo râu Gillette,SP095,5,33000,165000,NV004,MoMo,KH064,Bắc Kạn
HD0200343,2025-02-16 08:38,Máy sấy tóc mini,SP089,4,95000,380000,NV041,Thẻ,KH645,Bình Thuận
HD0200344,2025-02-27 12:08,Mì Omachi xốt spaghetti,SP002,10,11000,110000,NV016,ZaloPay,KH471,Nghệ An
HD0200345,2025-02-26 19:47,Gia vị nấu bún bò Huế,SP100,8,24000,192000,NV049,Thẻ,KH115,Nam Định
HD0200346,2025-02-20 10:11,Bao cao su OK hộp 3 cái,SP091,10,27000,270000,NV013,Tiền mặt,KH032,Quảng Ngãi
HD0200347,2025-02-24 06:02,Bánh Chocopie Orion,SP012,4,38000,152000,NV044,ZaloPay,KH852,Điện Biên
HD0200348,2025-02-08 09:03,Đường Biên Hòa 1kg,SP042,3,25000,75000,NV009,Chuyển khoản,KH365,Sơn La
HD0200349,2025-02-27 06:20,Bánh mì sandwich Tường An,SP047,9,23000,207000,NV040,Chuyển khoản,KH279,Bắc Kạn
HD0200350,2025-02-23 22:50,Kẹp giấy lớn,SP069,7,5000,35000,NV003,Thẻ,KH761,Nam Định
HD0200351,2025-02-02 05:15,Kẹo Alpenliebe,SP016,10,5000,50000,NV012,MoMo,KH341,Trà Vinh
HD0200352,2025-02-17 16:31,Muối i-ốt 500g,SP043,6,7000,42000,NV014,ZaloPay,,Hưng Yên
HD0200353,2025-02-16 01:05,Bắp rang bơ đóng gói,SP048,9,11000,99000,NV027,Tiền mặt,KH231,Ninh Bình
HD0200354,2025-02-07 03:44,Nước suối Aquafina 500ml,SP017,8,7000,56000,NV002,MoMo,,Tuyên Quang
HD0200355,2025-02-01 14:37,Miếng lót chuột nhỏ,SP078,10,12000,120000,NV046,Thẻ,KH155,Tiền Giang
HD0200356,2025-02-06 16:12,Nước suối Lavie 500ml,SP018,9,7000,63000,NV013,ZaloPay,,Quảng Nam
HD0200357,2025-02-11 04:51,Gôm Pentel,SP066,5,4000,20000,NV015,Tiền mặt,KH891,Bà Rịa - Vũng Tàu
HD0200358,2025-02-14 11:08,Dụng cụ cắt móng tay,SP094,6,17000,102000,NV030,ZaloPay,,Điện Biên
HD0200359,2025-02-06 18:46,Tai nghe nhét tai giá rẻ,SP058,7,35000,245000,NV050,Chuyển khoản,KH882,Nam Định
HD0200360,2025-02-02 11:12,Pin tiểu Panasonic (2 viên),SP060,6,18000,108000,NV028,MoMo,KH245,Kiên Giang
HD0200361,2025-02-16 03:29,Coca-Cola lon 330ml,SP022,9,9000,81000,NV011,MoMo,KH778,Hải Dương
HD0200362,2025-02-10 01:47,Dao kéo nhà bếp,SP071,10,28000,280000,NV041,Chuyển khoản,KH398,Nghệ An
HD0200363,2025-02-24 19:50,Nước xịt phòng hương lavender,SP092,3,42000,126000,NV002,Tiền mặt,KH680,Nam Định
HD0200364,2025-02-04 04:06,Bột giặt Omo 400g,SP039,4,18000,72000,NV033,Thẻ,KH102,Điện Biên
HD0200365,2025-02-13 01:52,Tương cà Heinz,SP099,2,17000,34000,NV041,Chuyển khoản,,Nam Định
HD0200366,2025-02-22 06:34,Bắp rang bơ đóng gói,SP048,1,11000,11000,NV014,ZaloPay,,Hưng Yên
HD0200367,2025-02-22 11:31,Băng keo trong 5cm,SP062,7,10000,70000,NV002,Chuyển khoản,,Cà Mau
HD0200368,2025-02-26 08:50,Trà xanh không độ,SP019,1,10000,10000,NV050,ZaloPay,KH688,Thừa Thiên Huế
HD0200369,2025-02-06 10:27,Nước xả Comfort,SP040,10,52000,520000,NV036,Tiền mặt,KH804,Cà Mau
HD0200370,2025-02-18 04:18,Bình nước giữ nhiệt 500ml,SP072,1,65000,65000,NV041,Thẻ,,Hà Tĩnh
HD0200371,2025-02-08 12:25,Mì Hảo Hảo tôm chua cay,SP001,4,9000,36000,NV010,ZaloPay,,Bạc Liêu
HD0200372,2025-02-09 13:18,Tương cà Heinz,SP099,7,17000,119000,NV013,ZaloPay,KH490,Quảng Trị
HD0200373,2025-02-06 15:57,Bánh quy AFC,SP049,5,16000,80000,NV049,Thẻ,KH683,Cần Thơ
HD0200374,2025-02-18 20:24,Bình nước giữ nhiệt 500ml,SP072,7,65000,455000,NV008,ZaloPay,KH406,Phú Thọ
HD0200375,2025-02-16 01:13,Sáp thơm phòng,SP093,7,20000,140000,NV004,Chuyển khoản,KH331,Đồng Tháp
HD0200376,2025-02-10 10:09,Kẹp giấy lớn,SP069,5,5000,25000,NV045,MoMo,KH893,Hà Giang
HD0200377,2025-02-07 18:09,Sữa đậu nành Fami,SP011,4,6000,24000,NV006,Thẻ,KH810,Bà Rịa - Vũng Tàu
HD0200378,2025-02-25 14:48,Máy sấy tóc mini,SP089,4,95000,380000,NV007,Thẻ,KH039,Bắc Giang
HD0200379,2025-02-26 22:18,Thước kẻ 20cm,SP065,8,6000,48000,NV024,ZaloPay,KH990,Bình Thuận
HD0200380,2025-02-06 18:36,USB 32GB Kingston,SP076,5,110000,550000,NV014,Chuyển khoản,KH420,Phú Yên
HD0200381,2025-02-22 23:00,Khăn giấy rút Pulppy,SP029,8,22000,176000,NV005,MoMo,KH967,Quảng Bình
HD0200382,2025-02-26 03:02,Trứng gà CP hộp 10 quả,SP046,10,33000,330000,NV041,ZaloPay,KH245,Thái Bình
HD0200383,2025-02-24 05:31,Bình nước giữ nhiệt 500ml,SP072,8,65000,520000,NV004,Chuyển khoản,KH282,Gia Lai
HD0200384,2025-02-15 11:56,Miếng lót chuột nhỏ,SP078,7,12000,84000,NV013,Chuyển khoản,KH444,Vĩnh Phúc
HD0200385,2025-02-07 05:43,Quạt mini USB,SP073,7,32000,224000,NV036,MoMo,KH523,Bến Tre
HD0200386,2025-02-18 16:58,Quạt mini USB,SP073,5,32000,160000,NV031,Chuyển khoản,KH693,Đồng Tháp
HD0200387,2025-02-27 09:24,Kem đánh răng P/S 100g,SP033,5,21000,105000,NV041,Tiền mặt,,Lâm Đồng
HD0200388,2025-02-05 02:00,Sữa rửa mặt Hazeline nghệ,SP034,2,34000,68000,NV020,Thẻ,,Bình Dương
HD0200389,2025-02-14 10:58,Bút bi Thiên Long,SP063,1,5000,5000,NV045,Tiền mặt,KH467,Thừa Thiên Huế
HD0200390,2025-02-01 23:58,Dầu gội Clear Men 170g,SP035,4,46000,184000,NV037,MoMo,KH188,Nghệ An
HD0200391,2025-02-10 16:34,Cáp sạc Type-C,SP077,7,30000,210000,NV022,Chuyển khoản,KH661,Khánh Hòa
HD0200392,2025-02-16 22:37,Tập vở 200 trang,SP064,2,14000,28000,NV049,MoMo,,Sóc Trăng
HD0200393,2025-02-20 21:20,Bánh quy Cosy Marie,SP013,1,15000,15000,NV016,Chuyển khoản,,Hải Phòng
HD0200394,2025-02-17 07:23,Túi zipper đựng đồ,SP080,5,10000,50000,NV011,MoMo,KH586,Bà Rịa - Vũng Tàu
HD0200395,2025-02-10 03:57,Bật lửa gas mini,SP056,9,6000,54000,NV033,Thẻ,KH545,Hưng Yên
HD0200396,2025-02-03 04:16,Kẹp giấy lớn,SP069,6,5000,30000,NV024,ZaloPay,,Quảng Trị
HD0200397,2025-02-05 20:31,Tương cà Heinz,SP099,8,17000,136000,NV042,Tiền mặt,KH983,Tiền Giang
HD0200398,2025-02-26 13:32,Bánh tráng Tân Nhiên,SP004,5,12000,60000,NV033,Thẻ,KH112,Hưng Yên
HD0200399,2025-02-10 08:13,Tai nghe nhét tai giá rẻ,SP058,2,35000,70000,NV038,MoMo,KH616,Quảng Trị
HD0200400,2025-02-09 06:02,Giấy in A4 Double A,SP085,9,68000,612000,NV002,Chuyển khoản,KH523,Bạc Liêu
HD0200401,2025-02-16 09:06,Balo laptop chống sốc,SP074,8,140000,1120000,NV045,MoMo,KH059,Thái Bình
HD0200402,2025-02-01 10:52,Nước xả Comfort,SP040,8,52000,416000,NV014,Chuyển khoản,,Bình Định
HD0200403,2025-02-23 17:04,Nước mắm Nam Ngư 500ml,SP041,8,18000,144000,NV044,MoMo,KH427,Đắk Lắk
HD0200404,2025-02-26 23:30,Mì Omachi xốt spaghetti,SP002,6,11000,66000,NV041,MoMo,KH110,Phú Thọ
HD0200405,2025-02-16 17:13,Muối i-ốt 500g,SP043,5,7000,35000,NV001,MoMo,,Sóc Trăng
HD0200406,2025-02-19 05:38,Bánh quy AFC,SP049,7,16000,112000,NV041,Thẻ,KH185,Thái Bình
HD0200407,2025-02-09 07:19,USB 32GB Kingston,SP076,1,110000,110000,NV048,MoMo,KH860,Hà Giang
HD0200408,2025-02-17 17:41,Redbull Thái Lan 250ml,SP024,2,12000,24000,NV032,Chuyển khoản,KH536,Lai Châu
HD0200409,2025-02-20 17:12,Gạo ST25 2kg,SP045,2,68000,136000,NV045,Thẻ,,Hà Tĩnh
HD0200410,2025-02-06 12:20,Nước suối Lavie 500ml,SP018,3,7000,21000,NV019,Chuyển khoản,KH034,TP Hồ Chí Minh
HD0200411,2025-02-12 19:54,Chổi quét bụi mini,SP054,1,21000,21000,NV042,Chuyển khoản,KH102,Bình Thuận
HD0200412,2025-02-22 19:54,Máy tính Casio FX-580,SP087,3,720000,2160000,NV031,Thẻ,KH023,Đắk Lắk
HD0200413,2025-02-21 01:26,Thước kẻ 20cm,SP065,10,6000,60000,NV045,ZaloPay,,Hải Dương
HD0200414,2025-02-28 17:15,Cafe lon Highlands,SP026,1,18000,18000,NV035,Thẻ,KH969,TP Hồ Chí Minh
HD0200415,2025-02-27 22:25,Tương cà Heinz,SP099,7,17000,119000,NV016,MoMo,KH042,Lâm Đồng
HD0200416,2025-02-26 02:21,Dao kéo nhà bếp,SP071,6,28000,168000,NV033,ZaloPay,KH825,Cà Mau
HD0200417,2025-02-20 20:55,Bàn chải P/S,SP032,2,15000,30000,NV007,ZaloPay,,Hà Nội
HD0200418,2025-02-19 19:36,Bánh quy AFC,SP049,2,16000,32000,NV008,Thẻ,KH923,Hà Nam
HD0200419,2025-02-26 19:19,Cáp sạc Type-C,SP077,4,30000,120000,NV031,Chuyển khoản,KH949,Lai Châu
HD0200420,2025-02-19 07:54,Bánh tráng Tân Nhiên,SP004,7,12000,84000,NV024,Thẻ,KH020,Phú Thọ
HD0200421,2025-02-10 11:59,Bắp rang bơ đóng gói,SP048,9,11000,99000,NV032,Thẻ,KH152,Lâm Đồng
HD0200422,2025-02-16 04:27,Kem đánh răng P/S 100g,SP033,8,21000,168000,NV010,Thẻ,KH229,Ninh Thuận
HD0200423,2025-02-20 13:47,Băng keo trong 5cm,SP062,5,10000,50000,NV042,Chuyển khoản,,Yên Bái
HD0200424,2025-02-20 14:32,Bột nêm Knorr 400g,SP097,10,35000,350000,NV036,Tiền mặt,KH584,Bình Dương
