Mã giao dịch,Ngày bán,Tên mặt hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền,Mã nhân viên,Phương thức thanh toán,Mã khách hàng,Thành phố
HD0700214,2025-07-02 15:08,Xà phòng Lifebuoy bánh,SP038,7,11000,77000,NV032,MoMo,KH707,Bình Dương
HD0700215,2025-07-06 07:20,Nước ép cam Twister,SP020,3,11000,33000,NV035,Thẻ,KH547,Vĩnh Long
HD0700216,2025-07-08 21:58,Sữa chua uống Probi,SP009,6,7000,42000,NV034,Chuyển khoản,KH830,TP Hồ Chí Minh
HD0700217,2025-07-28 10:43,Bút chì gỗ HB,SP068,6,7000,42000,NV032,ZaloPay,KH072,An Giang
HD0700218,2025-07-24 06:29,Dao rọc giấy nhỏ,SP061,3,8000,24000,NV003,Tiền mặt,KH748,Hà Nam
HD0700219,2025-07-20 20:11,Mì Hảo Hảo tôm chua cay,SP001,7,9000,63000,NV017,Chuyển khoản,KH218,Yên Bái
HD0700220,2025-07-05 12:32,Máy tính Casio FX-580,SP087,2,720000,1440000,NV024,Chuyển khoản,,Quảng Trị
HD0700221,2025-07-04 12:09,Giấy vệ sinh Bless You 10 cuộn,SP031,5,48000,240000,NV036,MoMo,KH162,Hà Giang
HD0700222,2025-07-17 05:02,Bao cao su OK hộp 3 cái,SP091,2,27000,54000,NV036,Thẻ,KH403,Điện Biên
HD0700223,2025-07-20 22:48,Tai nghe nhét tai giá rẻ,SP058,9,35000,315000,NV029,MoMo,KH985,Tuyên Quang
HD0700224,2025-07-05 18:11,Trứng gà CP hộp 10 quả,SP046,1,33000,33000,NV004,Tiền mặt,KH079,Đồng Tháp
HD0700225,2025-07-05 03:17,Bánh quy Cosy Marie,SP013,7,15000,105000,NV033,Thẻ,KH574,Bắc Ninh
HD0700226,2025-07-27 01:09,Mì Omachi xốt spaghetti,SP002,1,11000,11000,NV006,ZaloPay,KH889,Bà Rịa - Vũng Tàu
HD0700227,2025-07-18 10:06,Nước lau sàn Gift,SP037,5,31000,155000,NV049,Tiền mặt,KH167,Đắk Lắk
HD0700228,2025-07-01 11:52,Dao kéo nhà bếp,SP071,4,28000,112000,NV049,ZaloPay,KH601,Tuyên Quang
HD0700229,2025-07-17 21:16,Bộ dao cạo râu Gillette,SP095,8,33000,264000,NV011,ZaloPay,KH266,Lâm Đồng
HD0700230,2025-07-23 04:51,Nước xịt phòng hương lavender,SP092,6,42000,252000,NV028,Tiền mặt,KH083,Lào Cai
HD0700231,2025-07-17 03:47,Miếng dán cường lực điện thoại,SP059,10,15000,150000,NV027,ZaloPay,KH575,Bắc Giang
HD0700232,2025-07-19 16:53,Khẩu trang y tế hộp 50 cái,SP090,1,37000,37000,NV019,Tiền mặt,,Tuyên Quang
HD0700233,2025-07-02 02:26,Phở ăn liền Vifon,SP003,8,8500,68000,NV023,Chuyển khoản,KH271,Đắk Lắk
HD0700234,2025-07-01 22:16,Bánh quy Cosy Marie,SP013,9,15000,135000,NV048,Chuyển khoản,KH819,Phú Yên
HD0700235,2025-07-13 05:43,Máy tính Casio FX-580,SP087,1,720000,720000,NV042,MoMo,,Lâm Đồng
HD0700236,2025-07-28 02:37,Máy tính Casio FX-580,SP087,5,720000,3600000,NV002,Chuyển khoản,KH207,Gia Lai
HD0700237,2025-07-27 13:21,Nước mắm Nam Ngư 500ml,SP041,8,18000,144000,NV004,Thẻ,,Ninh Thuận
HD0700238,2025-07-15 18:39,Giấy in A4 Double A,SP085,4,68000,272000,NV042,Tiền mặt,KH810,Trà Vinh
HD0700239,2025-07-25 16:19,Tương cà Heinz,SP099,6,17000,102000,NV045,Chuyển khoản,,Thanh Hóa
HD0700240,2025-07-01 05:45,Máy sấy tóc mini,SP089,4,95000,380000,NV047,Chuyển khoản,KH174,Kon Tum
HD0700241,2025-07-19 15:26,Sting dâu 330ml,SP023,8,10000,80000,NV016,Thẻ,KH081,Hải Phòng
HD0700242,2025-07-11 14:03,Miếng dán cường lực điện thoại,SP059,4,15000,60000,NV034,MoMo,KH233,Điện Biên
HD0700243,2025-07-15 13:50,Ổ cắm điện 3 lỗ,SP088,9,30000,270000,NV018,MoMo,KH315,TP Hồ Chí Minh
HD0700244,2025-07-12 06:49,Miếng lót chuột nhỏ,SP078,2,12000,24000,NV023,Thẻ,KH222,Hà Nam
HD0700245,2025-07-04 05:30,Giấy in A4 Double A,SP085,5,68000,340000,NV026,MoMo,KH228,Đắk Nông
HD0700246,2025-07-17 06:11,Giấy vệ sinh Bless You 10 cuộn,SP031,2,48000,96000,NV031,Tiền mặt,KH887,Lào Cai
HD0700247,2025-07-01 02:07,Bánh Pía Sóc Trăng mini,SP051,7,15000,105000,NV009,ZaloPay,,Bắc Giang
HD0700248,2025-07-15 17:32,Giấy vệ sinh Bless You 10 cuộn,SP031,6,48000,288000,NV040,Tiền mặt,,Hòa Bình
HD0700249,2025-07-13 21:16,Nước lau sàn Gift,SP037,9,31000,279000,NV036,Thẻ,KH265,Hà Nam
HD0700250,2025-07-12 12:50,Sữa tươi Vinamilk không đường 180ml,SP008,4,6500,26000,NV008,Thẻ,KH128,Khánh Hòa
HD0700251,2025-07-19 10:01,Bình nước giữ nhiệt 500ml,SP072,3,65000,195000,NV040,MoMo,,Nam Định
HD0700252,2025-07-20 08:50,Bánh quy Cosy Marie,SP013,7,15000,105000,NV019,MoMo,,Ninh Bình
HD0700253,2025-07-14 01:18,Coca-Cola lon 330ml,SP022,6,9000,54000,NV040,ZaloPay,KH456,Bạc Liêu
HD0700254,2025-07-05 12:06,Kẹo cao su Doublemint,SP015,10,6000,60000,NV008,ZaloPay,KH141,Đồng Tháp
HD0700255,2025-07-14 04:08,Khay đựng hồ sơ,SP079,3,18000,54000,NV006,Chuyển khoản,KH069,Bình Phước
HD0700256,2025-07-19 01:45,Dao rọc giấy nhỏ,SP061,1,8000,8000,NV017,Tiền mặt,KH570,Thanh Hóa
HD0700257,2025-07-27 03:30,Bánh gạo One One,SP014,9,10000,90000,NV028,MoMo,KH015,Hà Nam
HD0700258,2025-07-02 23:48,Mì Hảo Hảo tôm chua cay,SP001,9,9000,81000,NV021,ZaloPay,KH818,Hà Tĩnh
HD0700259,2025-07-01 02:47,Bánh mì sandwich Tường An,SP047,4,23000,92000,NV038,Tiền mặt,KH861,Yên Bái
HD0700260,2025-07-18 07:25,Bánh tráng Tân Nhiên,SP004,3,12000,36000,NV038,Chuyển khoản,KH877,Bình Phước
HD0700261,2025-07-19 04:09,Nước lau sàn Gift,SP037,8,31000,248000,NV015,Thẻ,KH412,Hà Nội
HD0700262,2025-07-24 11:03,Máy tính Casio FX-580,SP087,8,720000,5760000,NV013,Tiền mặt,KH672,Vĩnh Long
HD0700263,2025-07-02 03:09,Bánh quy Cosy Marie,SP013,3,15000,45000,NV043,Tiền mặt,KH514,Bắc Kạn
HD0700264,2025-07-02 05:02,Redbull Thái Lan 250ml,SP024,6,12000,72000,NV013,MoMo,KH903,Sóc Trăng
HD0700265,2025-07-04 11:25,Snack Lay’s vị khoai tây,SP005,10,12000,120000,NV019,ZaloPay,KH136,Đồng Tháp
HD0700266,2025-07-01 11:14,Phở ăn liền Vifon,SP003,8,8500,68000,NV010,Thẻ,,Quảng Bình
HD0700267,2025-07-05 16:57,Muối i-ốt 500g,SP043,2,7000,14000,NV023,ZaloPay,KH359,Bình Phước
HD0700268,2025-07-25 18:46,Muối i-ốt 500g,SP043,9,7000,63000,NV022,Tiền mặt,KH963,Lai Châu
HD0700269,2025-07-01 11:34,Cafe G7 3in1,SP027,2,16000,32000,NV017,MoMo,KH275,Bắc Giang
HD0700270,2025-07-05 07:03,Balo laptop chống sốc,SP074,10,140000,1400000,NV047,MoMo,,Bình Định
HD0700271,2025-07-09 19:09,Kẹo cao su Doublemint,SP015,7,6000,42000,NV033,Chuyển khoản,KH561,Thừa Thiên Huế
HD0700272,2025-07-05 19:56,Kẹp giấy lớn,SP069,9,5000,45000,NV020,MoMo,KH140,Cao Bằng
HD0700273,2025-07-08 04:05,Miếng dán cường lực điện thoại,SP059,9,15000,135000,NV001,ZaloPay,KH765,Kon Tum
HD0700274,2025-07-03 18:08,Tương cà Heinz,SP099,2,17000,34000,NV038,Tiền mặt,KH549,Hòa Bình
HD0700275,2025-07-25 01:04,Cafe lon Highlands,SP026,3,18000,54000,NV026,ZaloPay,KH428,Bình Phước
HD0700276,2025-07-20 17:05,Snack Lay’s vị khoai tây,SP005,2,12000,24000,NV027,Tiền mặt,,Sóc Trăng
HD0700277,2025-07-17 20:26,Sáp thơm phòng,SP093,5,20000,100000,NV016,MoMo,KH693,Đồng Tháp
HD0700278,2025-07-27 10:03,Giấy note 3x3,SP070,7,3000,21000,NV027,MoMo,KH411,Ninh Thuận
HD0700279,2025-07-10 05:01,Nến thơm mini,SP053,1,25000,25000,NV030,Thẻ,KH681,Quảng Trị
HD0700280,2025-07-26 04:17,Bìa còng A4,SP081,2,22000,44000,NV027,Thẻ,KH464,Cần Thơ
HD0700281,2025-07-10 21:39,Khăn giấy ướt Bobby,SP030,10,22000,220000,NV009,MoMo,KH702,Hà Giang
HD0700282,2025-07-11 13:12,Khay đựng hồ sơ,SP079,3,18000,54000,NV022,Thẻ,KH273,Hà Tĩnh
HD0700283,2025-07-11 01:40,Đường Biên Hòa 1kg,SP042,2,25000,50000,NV031,ZaloPay,,Long An
HD0700284,2025-07-01 21:15,Quạt mini USB,SP073,1,32000,32000,NV012,ZaloPay,KH211,Gia Lai
HD0700285,2025-07-17 06:10,Snack Oishi tôm cay,SP006,4,10000,40000,NV041,Chuyển khoản,,Phú Yên
HD0700286,2025-07-26 07:04,Bánh quy AFC,SP049,8,16000,128000,NV027,Chuyển khoản,KH505,Hải Dương
HD0700287,2025-07-16 02:10,Bột nêm Knorr 400g,SP097,6,35000,210000,NV036,Thẻ,KH807,Tiền Giang
HD0700288,2025-07-20 19:17,Máy tính Casio FX-580,SP087,5,720000,3600000,NV023,ZaloPay,KH895,Lâm Đồng
HD0700289,2025-07-22 18:22,Giấy decal in A4,SP086,3,19000,57000,NV038,Tiền mặt,,Đồng Tháp
HD0700290,2025-07-13 04:48,Mì Hảo Hảo tôm chua cay,SP001,4,9000,36000,NV047,ZaloPay,,Tiền Giang
HD0700291,2025-07-10 02:44,Miếng lót chuột nhỏ,SP078,3,12000,36000,NV027,ZaloPay,KH620,Quảng Nam
HD0700292,2025-07-08 19:33,Cafe lon Highlands,SP026,4,18000,72000,NV031,Thẻ,KH361,Thái Bình
HD0700293,2025-07-05 00:02,Ổ cắm điện 3 lỗ,SP088,1,30000,30000,NV003,ZaloPay,,Khánh Hòa
HD0700294,2025-07-07 05:09,Kẹo cao su Doublemint,SP015,3,6000,18000,NV016,Thẻ,KH190,Bến Tre
HD0700295,2025-07-06 06:11,Quạt mini USB,SP073,1,32000,32000,NV014,Tiền mặt,KH368,Thừa Thiên Huế
HD0700296,2025-07-03 00:12,Túi zipper đựng đồ,SP080,10,10000,100000,NV007,MoMo,KH900,Đắk Nông
HD0700297,2025-07-25 01:20,USB 32GB Kingston,SP076,5,110000,550000,NV002,Thẻ,,Bình Phước
HD0700298,2025-07-05 15:25,Bột giặt Omo 400g,SP039,1,18000,18000,NV043,ZaloPay,KH436,Bến Tre
HD0700299,2025-07-16 12:18,Balo laptop chống sốc,SP074,9,140000,1260000,NV036,Thẻ,KH014,Lâm Đồng
HD0700300,2025-07-18 22:26,Bộ dao cạo râu Gillette,SP095,8,33000,264000,NV007,Tiền mặt,KH101,An Giang
HD0700301,2025-07-10 07:31,Bánh Chocopie Orion,SP012,5,38000,190000,NV044,ZaloPay,KH366,Hà Nam
HD0700302,2025-07-24 05:12,Bao cao su OK hộp 3 cái,SP091,5,27000,135000,NV043,MoMo,KH943,Bà Rịa - Vũng Tàu
HD0700303,2025-07-19 23:04,Trà lipton túi lọc hộp 25 gói,SP052,7,42000,294000,NV049,MoMo,,Lai Châu
HD0700304,2025-07-08 01:33,Sting dâu 330ml,SP023,3,10000,30000,NV004,Chuyển khoản,KH951,Hải Phòng
HD0700305,2025-07-01 12:21,Máy tính Casio FX-580,SP087,4,720000,2880000,NV050,Thẻ,,Bắc Giang
HD0700306,2025-07-28 11:04,Phở ăn liền Vifon,SP003,3,8500,25500,NV041,MoMo,,Bến Tre
HD0700307,2025-07-15 17:00,File còng 4cm,SP082,1,26000,26000,NV024,ZaloPay,KH626,Hưng Yên
HD0700308,2025-07-02 11:32,Khăn giấy rút Pulppy,SP029,1,22000,22000,NV032,MoMo,KH966,Lào Cai
HD0700309,2025-07-13 15:12,Trà xanh không độ,SP019,6,10000,60000,NV021,Tiền mặt,KH690,Bắc Ninh
HD0700310,2025-07-20 22:58,Redbull Thái Lan 250ml,SP024,3,12000,36000,NV046,MoMo,KH037,Cà Mau
HD0700311,2025-07-15 02:38,Bộ dao cạo râu Gillette,SP095,5,33000,165000,NV021,Thẻ,KH539,Yên Bái
HD0700312,2025-07-25 15:22,Chổi lau nhà 360 độ,SP096,6,99000,594000,NV013,Thẻ,KH751,Cần Thơ
HD0700313,2025-07-24 04:42,Sữa rửa mặt Hazeline nghệ,SP034,8,34000,272000,NV001,MoMo,KH406,Quảng Bình
HD0700314,2025-07-10 01:46,Khăn giấy ướt Bobby,SP030,8,22000,176000,NV004,Thẻ,KH246,Thái Bình
HD0700315,2025-07-16 20:10,Tập vở 200 trang,SP064,7,14000,98000,NV041,Chuyển khoản,KH773,Khánh Hòa
HD0700316,2025-07-10 04:08,Chổi quét bụi mini,SP054,2,21000,42000,NV043,Tiền mặt,KH066,Quảng Trị
HD0700317,2025-07-05 00:50,Nước xịt phòng hương lavender,SP092,8,42000,336000,NV049,Chuyển khoản,KH183,Sơn La
HD0700318,2025-07-11 18:33,Redbull Thái Lan 250ml,SP024,8,12000,96000,NV028,ZaloPay,KH119,Nghệ An
HD0700319,2025-07-07 17:55,Mì Hảo Hảo tôm chua cay,SP001,3,9000,27000,NV012,ZaloPay,KH037,Lai Châu
HD0700320,2025-07-18 14:28,Giấy note 3x3,SP070,10,3000,30000,NV037,ZaloPay,KH692,Long An
HD0700321,2025-07-20 14:45,Bìa lá A4,SP083,9,12000,108000,NV023,MoMo,,TP Hồ Chí Minh
HD0700322,2025-07-05 08:15,Cafe G7 3in1,SP027,9,16000,144000,NV018,Tiền mặt,KH221,Lai Châu
HD0700323,2025-07-12 22:11,Bàn chải P/S,SP032,4,15000,60000,NV047,ZaloPay,KH842,Hà Giang
HD0700324,2025-07-27 13:58,Túi zipper đựng đồ,SP080,9,10000,90000,NV023,Tiền mặt,,Bến Tre
HD0700325,2025-07-13 17:48,Túi zipper đựng đồ,SP080,2,10000,20000,NV002,ZaloPay,KH292,Bình Thuận
HD0700326,2025-07-03 15:23,Kẹo cao su Doublemint,SP015,7,6000,42000,NV013,Tiền mặt,KH485,Bắc Giang
HD0700327,2025-07-14 23:33,Trà lipton túi lọc hộp 25 gói,SP052,1,42000,42000,NV047,ZaloPay,KH649,Thừa Thiên Huế
HD0700328,2025-07-24 02:21,Bàn chải P/S,SP032,5,15000,75000,NV012,ZaloPay,KH127,Cà Mau
HD0700329,2025-07-22 10:21,Tập vở 200 trang,SP064,1,14000,14000,NV012,ZaloPay,,Lạng Sơn
HD0700330,2025-07-22 18:02,Ổ cắm điện 5 lỗ,SP057,8,35000,280000,NV014,Thẻ,KH798,Thừa Thiên Huế
HD0700331,2025-07-19 05:08,Coca-Cola lon 330ml,SP022,5,9000,45000,NV029,MoMo,,Phú Thọ
HD0700332,2025-07-20 15:51,Giấy decal in A4,SP086,8,19000,152000,NV048,Thẻ,KH943,An Giang
HD0700333,2025-07-01 02:08,Bộ dao cạo râu Gillette,SP095,10,33000,330000,NV034,Chuyển khoản,KH468,Ninh Bình
HD0700334,2025-07-01 12:47,Băng keo trong 5cm,SP062,10,10000,100000,NV004,Thẻ,,Vĩnh Long
HD0700335,2025-07-25 04:52,Cafe Nescafe đen đá,SP028,9,17000,153000,NV017,Thẻ,KH973,Hà Tĩnh
HD0700336,2025-07-28 00:00,Mì Hảo Hảo tôm chua cay,SP001,10,9000,90000,NV011,Chuyển khoản,KH225,Bắc Kạn
HD0700337,2025-07-04 16:05,Băng keo trong 5cm,SP062,4,10000,40000,NV037,MoMo,KH547,Thanh Hóa
HD0700338,2025-07-13 15:57,Bình nước giữ nhiệt 500ml,SP072,2,65000,130000,NV002,MoMo,KH904,Đắk Lắk
HD0700339,2025-07-16 09:17,Bánh quy AFC,SP049,4,16000,64000,NV049,Tiền mặt,,Tây Ninh
HD0700340,2025-07-18 14:12,Cafe G7 3in1,SP027,3,16000,48000,NV009,Tiền mặt,,Hà Nam
HD0700341,2025-07-02 08:18,Trà lipton túi lọc hộp 25 gói,SP052,8,42000,336000,NV012,Tiền mặt,KH687,Lai Châu
HD0700342,2025-07-19 02:54,Gôm Pentel,SP066,2,4000,8000,NV002,MoMo,,Bắc Kạn
HD0700343,2025-07-26 16:08,Thước kẻ 20cm,SP065,2,6000,12000,NV013,Thẻ,KH641,Hải Phòng
HD0700344,2025-07-05 01:25,Miếng lót chuột nhỏ,SP078,4,12000,48000,NV033,MoMo,,Hà Giang
HD0700345,2025-07-25 12:17,Kẹo Alpenliebe,SP016,10,5000,50000,NV041,Chuyển khoản,KH727,Quảng Nam
HD0700346,2025-07-08 06:14,Dầu gội Clear Men 170g,SP035,8,46000,368000,NV008,Tiền mặt,KH902,Hải Phòng
HD0700347,2025-07-04 06:22,Cáp sạc Type-C,SP077,4,30000,120000,NV031,Thẻ,KH238,Lâm Đồng
HD0700348,2025-07-16 06:06,Trà sữa C2,SP025,9,9000,81000,NV042,Chuyển khoản,KH238,Nghệ An
HD0700349,2025-07-24 14:08,Nước rửa tay Lifebuoy,SP036,6,25000,150000,NV033,Thẻ,KH726,Bình Định
HD0700350,2025-07-08 03:50,Thùng rác nhựa 10L,SP055,1,45000,45000,NV033,MoMo,KH302,Lâm Đồng
HD0700351,2025-07-21 12:31,Bánh tráng cuốn mè,SP050,6,17000,102000,NV039,ZaloPay,,Sơn La
HD0700352,2025-07-26 22:03,Khay đựng hồ sơ,SP079,1,18000,18000,NV008,Thẻ,KH513,Bình Phước
HD0700353,2025-07-16 21:14,Miếng lót chuột nhỏ,SP078,9,12000,108000,NV036,Thẻ,KH004,Hà Nam
HD0700354,2025-07-21 14:10,Cafe lon Highlands,SP026,4,18000,72000,NV006,Thẻ,KH471,Bà Rịa - Vũng Tàu
HD0700355,2025-07-14 16:34,Gôm Pentel,SP066,6,4000,24000,NV007,MoMo,,Nghệ An
HD0700356,2025-07-02 12:54,Kẹo cao su Doublemint,SP015,8,6000,48000,NV010,Tiền mặt,,Bắc Kạn
HD0700357,2025-07-10 00:12,Xà phòng Lifebuoy bánh,SP038,1,11000,11000,NV007,Chuyển khoản,KH999,Trà Vinh
HD0700358,2025-07-01 09:05,Trứng gà CP hộp 10 quả,SP046,2,33000,66000,NV025,Chuyển khoản,KH963,Hòa Bình
HD0700359,2025-07-19 07:53,Máy sấy tóc mini,SP089,5,95000,475000,NV007,ZaloPay,KH706,Thanh Hóa
HD0700360,2025-07-14 02:34,Bánh gạo One One,SP014,6,10000,60000,NV030,ZaloPay,KH072,Quảng Trị
HD0700361,2025-07-22 16:45,Nước ngọt Pepsi 390ml,SP021,10,9000,90000,NV040,Chuyển khoản,,Quảng Ninh
HD0700362,2025-07-02 09:07,Mì Hảo Hảo tôm chua cay,SP001,8,9000,72000,NV042,MoMo,KH660,Long An
HD0700363,2025-07-09 14:57,Nước suối Lavie 500ml,SP018,9,7000,63000,NV018,Tiền mặt,KH493,Đắk Nông
HD0700364,2025-07-09 09:50,Ổ cắm điện 5 lỗ,SP057,9,35000,315000,NV004,Tiền mặt,KH707,Quảng Ngãi
HD0700365,2025-07-08 22:48,Sữa tươi Vinamilk không đường 180ml,SP008,3,6500,19500,NV041,ZaloPay,KH386,Hà Giang
HD0700366,2025-07-04 20:18,Xà phòng Lifebuoy bánh,SP038,10,11000,110000,NV028,MoMo,,Long An
HD0700367,2025-07-24 20:44,Miếng lót chuột nhỏ,SP078,6,12000,72000,NV010,Chuyển khoản,KH785,Điện Biên
HD0700368,2025-07-23 17:34,Snack Lay’s vị khoai tây,SP005,3,12000,36000,NV018,MoMo,KH509,Phú Thọ
HD0700369,2025-07-19 15:49,Ổ cắm điện 3 lỗ,SP088,2,30000,60000,NV010,Thẻ,KH069,Đồng Tháp
HD0700370,2025-07-12 11:53,Trà sữa C2,SP025,8,9000,72000,NV032,Tiền mặt,KH155,Đắk Nông
HD0700371,2025-07-25 16:42,Bao cao su OK hộp 3 cái,SP091,1,27000,27000,NV038,Thẻ,KH323,Cần Thơ
HD0700372,2025-07-13 07:03,Bàn chải P/S,SP032,5,15000,75000,NV040,Thẻ,KH938,Thái Bình
HD0700373,2025-07-28 22:19,Nước ép cam Twister,SP020,4,11000,44000,NV024,Tiền mặt,,Kon Tum
HD0700374,2025-07-15 16:23,Snack Oishi tôm cay,SP006,9,10000,90000,NV014,Thẻ,KH390,Nghệ An
HD0700375,2025-07-14 05:55,Gạo ST25 2kg,SP045,3,68000,204000,NV003,Thẻ,KH490,Hà Giang
HD0700376,2025-07-13 18:10,Nước ngọt Pepsi 390ml,SP021,1,9000,9000,NV020,Thẻ,KH781,Đồng Tháp
HD0700377,2025-07-14 04:43,Trứng gà CP hộp 10 quả,SP046,7,33000,231000,NV041,ZaloPay,KH776,Sơn La
HD0700378,2025-07-25 22:33,Kẹo Alpenliebe,SP016,8,5000,40000,NV014,MoMo,KH413,Khánh Hòa
HD0700379,2025-07-02 04:46,Nước suối Aquafina 500ml,SP017,5,7000,35000,NV039,MoMo,KH284,Bắc Ninh
HD0700380,2025-07-05 12:46,Nước ép cam Twister,SP020,5,11000,55000,NV020,ZaloPay,KH070,Hải Dương
HD0700381,2025-07-16 18:39,Khăn giấy rút Pulppy,SP029,6,22000,132000,NV033,Thẻ,KH425,Gia Lai
HD0700382,2025-07-18 08:28,Bút bi Thiên Long,SP063,3,5000,15000,NV030,Chuyển khoản,KH131,Thừa Thiên Huế
HD0700383,2025-07-15 02:46,Nước suối Lavie 500ml,SP018,5,7000,35000,NV037,MoMo,KH166,Vĩnh Phúc
HD0700384,2025-07-04 12:03,Sữa đậu nành Fami,SP011,9,6000,54000,NV048,MoMo,KH786,Lai Châu
HD0700385,2025-07-06 12:51,Phở ăn liền Vifon,SP003,5,8500,42500,NV038,Chuyển khoản,KH424,Đắk Lắk
HD0700386,2025-07-01 00:49,Bộ dao cạo râu Gillette,SP095,1,33000,33000,NV022,Thẻ,KH492,Bà Rịa - Vũng Tàu
HD0700387,2025-07-05 18:16,Bộ dao cạo râu Gillette,SP095,10,33000,330000,NV031,Chuyển khoản,KH592,Quảng Ngãi
HD0700388,2025-07-20 14:44,Chổi lau nhà 360 độ,SP096,5,99000,495000,NV017,Thẻ,KH667,Hậu Giang
HD0700389,2025-07-15 01:52,Ổ cắm điện 3 lỗ,SP088,5,30000,150000,NV005,MoMo,,Thừa Thiên Huế
HD0700390,2025-07-19 21:20,Kẹo Alpenliebe,SP016,1,5000,5000,NV027,ZaloPay,KH078,Thanh Hóa
HD0700391,2025-07-05 12:14,Redbull Thái Lan 250ml,SP024,7,12000,84000,NV034,Thẻ,KH418,Gia Lai
HD0700392,2025-07-22 23:54,Snack Oishi tôm cay,SP006,6,10000,60000,NV045,MoMo,KH933,Bắc Kạn
HD0700393,2025-07-02 12:14,Gia vị nấu bún bò Huế,SP100,10,24000,240000,NV013,Thẻ,KH238,Bình Dương
HD0700394,2025-07-14 01:13,Bật lửa gas mini,SP056,8,6000,48000,NV006,Tiền mặt,KH740,Hải Phòng
HD0700395,2025-07-02 10:15,Sữa đặc Ông Thọ,SP010,1,25000,25000,NV023,MoMo,KH011,Vĩnh Phúc
HD0700396,2025-07-01 11:09,Phở ăn liền Vifon,SP003,8,8500,68000,NV034,Thẻ,,Khánh Hòa
HD0700397,2025-07-23 20:50,Giấy vệ sinh Bless You 10 cuộn,SP031,9,48000,432000,NV004,Thẻ,KH428,Thái Nguyên
HD0700398,2025-07-28 10:07,Ổ cắm điện 3 lỗ,SP088,1,30000,30000,NV043,Tiền mặt,,Hải Phòng
HD0700399,2025-07-17 09:18,Bao cao su OK hộp 3 cái,SP091,8,27000,216000,NV003,Tiền mặt,,Đắk Nông
HD0700400,2025-07-23 03:26,Cafe Nescafe đen đá,SP028,10,17000,170000,NV025,Tiền mặt,,Bạc Liêu
HD0700401,2025-07-01 22:14,Ổ cứng SSD 240GB,SP075,9,620000,5580000,NV018,MoMo,KH975,Long An
HD0700402,2025-07-10 04:45,Sữa tươi Vinamilk không đường 180ml,SP008,3,6500,19500,NV017,MoMo,KH683,Bình Định
HD0700403,2025-07-17 21:52,Dao rọc giấy nhỏ,SP061,7,8000,56000,NV005,Thẻ,KH039,Hà Nam
HD0700404,2025-07-20 19:30,Sting dâu 330ml,SP023,1,10000,10000,NV007,Chuyển khoản,KH217,Nghệ An
HD0700405,2025-07-01 20:08,Nước ngọt Pepsi 390ml,SP021,3,9000,27000,NV050,Thẻ,,Lào Cai
HD0700406,2025-07-27 02:31,Nước xịt phòng hương lavender,SP092,4,42000,168000,NV015,Chuyển khoản,KH805,Bắc Ninh
HD0700407,2025-07-18 07:43,Nến thơm mini,SP053,10,25000,250000,NV018,Tiền mặt,KH182,Khánh Hòa
HD0700408,2025-07-02 18:32,Tai nghe nhét tai giá rẻ,SP058,7,35000,245000,NV002,MoMo,KH805,Hà Giang
HD0700409,2025-07-21 17:23,Dao kéo nhà bếp,SP071,10,28000,280000,NV003,MoMo,,Sơn La
HD0700410,2025-07-15 17:02,Bìa lá A4,SP083,4,12000,48000,NV022,Thẻ,KH802,An Giang
HD0700411,2025-07-09 04:11,Mì Hảo Hảo tôm chua cay,SP001,10,9000,90000,NV015,MoMo,KH176,Lâm Đồng
HD0700412,2025-07-04 04:54,Bánh mì sandwich Tường An,SP047,5,23000,115000,NV015,Chuyển khoản,KH305,Hậu Giang
HD0700413,2025-07-23 11:50,Dao kéo nhà bếp,SP071,5,28000,140000,NV026,Thẻ,KH845,Nam Định
HD0700414,2025-07-23 16:05,Dao rọc giấy nhỏ,SP061,9,8000,72000,NV027,MoMo,KH868,TP Hồ Chí Minh
HD0700415,2025-07-22 04:45,Ổ cứng SSD 240GB,SP075,7,620000,4340000,NV049,ZaloPay,KH221,Vĩnh Phúc
HD0700416,2025-07-27 06:29,Gôm Pentel,SP066,7,4000,28000,NV021,Thẻ,KH129,Ninh Thuận
HD0700417,2025-07-01 11:02,Bút chì gỗ HB,SP068,5,7000,35000,NV035,Thẻ,KH930,Lâm Đồng
HD0700418,2025-07-10 13:32,Sữa đậu nành Fami,SP011,1,6000,6000,NV020,ZaloPay,,Vĩnh Long
HD0700419,2025-07-13 06:29,Kẹo Alpenliebe,SP016,5,5000,25000,NV025,ZaloPay,KH964,Cao Bằng
HD0700420,2025-07-08 09:46,Nước ép cam Twister,SP020,5,11000,55000,NV002,ZaloPay,,Đà Nẵng
HD0700421,2025-07-21 15:35,Bánh tráng Tân Nhiên,SP004,5,12000,60000,NV018,Chuyển khoản,KH734,Bắc Ninh
HD0700422,2025-07-05 10:42,Phở ăn liền Vifon,SP003,10,8500,85000,NV018,MoMo,KH797,Đắk Lắk
HD0700423,2025-07-23 09:23,Nước rửa tay Lifebuoy,SP036,5,25000,125000,NV009,ZaloPay,,TP Hồ Chí Minh
HD0700424,2025-07-01 13:19,Sữa rửa mặt Hazeline nghệ,SP034,4,34000,136000,NV012,Tiền mặt,,Quảng Bình
HD0700425,2025-07-14 12:54,Bánh mì sandwich Tường An,SP047,4,23000,92000,NV044,MoMo,KH900,Kiên Giang
